ENSEMBL	logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSG00000092421	16.2846986355102	4.579825541974941	18.42487956441891	2.4355892502271994e-26	3.8850615578562966e-22	49.31226513691587
ENSG00000184486	6.564242140565179	1.4730652899222547	18.257736631919204	3.8742137593301723e-26	3.8850615578562966e-22	48.86711818993705
ENSG00000124479	12.606517931990817	2.48871253423543	18.029379598962656	7.33990660661961e-26	4.467922280596095e-22	48.25373583703349
ENSG00000144857	12.68978799037246	3.4062811297648627	17.960462666712033	8.910894057830264e-26	4.467922280596095e-22	48.067430374369195
ENSG00000196411	1.2244634020938912	0.7422094363405707	17.565772516212824	2.7331258144318237e-25	1.0963114266848931e-21	46.989702843241005
ENSG00000134376	3.510610123060511	0.6783966453720408	16.886180154245945	1.9607646174109128e-24	6.554182527798878e-21	45.09036221372322
ENSG00000005471	3.0340220939806093	0.4785282066461953	16.474059221489476	6.645843024183322e-24	1.904128967043153e-20	43.911030163381305
ENSG00000154553	12.516314883898751	2.275798215579603	16.395518863228883	8.405306890403968e-24	2.107210437424275e-20	43.68387971058738
ENSG00000135596	24.868540120763498	6.13204434471076	16.322794146484643	1.045405158520964e-23	2.3296273176996057e-20	43.47285903240405
ENSG00000152894	47.428382041433146	14.59374368532344	16.277608962020956	1.1975097292649402e-23	2.401725513013764e-20	43.34141302789879
ENSG00000104447	2.03610859858104	1.1105241792226839	16.075669401101525	2.2040262403467074e-23	4.0185409342175965e-20	42.75080895487774
ENSG00000166265	23.33828736744172	4.586773552154535	15.839143569530007	4.531212939977676e-23	7.573167227016021e-20	42.05246112590823
ENSG00000124098	17.685325600561765	7.931499327651233	15.707853451159261	6.779726440161837e-23	1.0459553344914292e-19	41.66173313230599
ENSG00000135324	12.352239598833734	3.1221218842047076	15.58457308431732	9.91648524964262e-23	1.4206073440488028e-19	41.29282193525327
ENSG00000143344	6.058524117642009	2.767074549082116	15.084953672616749	4.71950856840403e-22	6.310297589860748e-19	39.77752157192206
ENSG00000064961	4.315318840832334	1.9144875863352326	14.74058636763712	1.4082907473725715e-21	1.7652924518315183e-18	38.71402124234554
ENSG00000111087	2.283425593988828	0.6133373574513554	14.555348774127204	2.5512255132424713e-21	3.009845817270059e-18	38.13545978854923
ENSG00000185022	9.82165424657771	3.6801203795936175	14.530241802035382	2.7661113080062216e-21	3.0820626885207097e-18	38.056690629268864
ENSG00000178445	3.5933816300033774	1.151552060737184	14.38100017042189	4.480717854700557e-21	4.729751436519703e-18	37.58673287866638
ENSG00000147065	0.9867888854638585	0.7929798479703469	14.125547702287024	1.0297760692587803e-20	1.0326594422527048e-17	36.77540439786568
ENSG00000173040	0.6156124832005939	-0.06992087812396418	13.98105566052195	1.654826107015269e-20	1.5804377334427732e-17	36.3126128895079
ENSG00000109458	5.986656703031612	1.9444582223699007	13.886863334095981	2.2577135691467296e-20	2.0582137883094004e-17	36.00941310598257
ENSG00000196935	3.439993336233677	1.3423772924288184	13.851630659619953	2.536650939920519e-20	2.2119596196106925e-17	35.895693986244865
ENSG00000172238	1.6551874784669443	0.22296703736696247	13.82042341956737	2.8127413033652764e-20	2.350514149178916e-17	35.79482787026889
ENSG00000114790	2.2356316328778494	1.0925330845534524	13.503452485240995	8.089628783609938e-20	6.489823795363237e-17	34.762888046931266
ENSG00000168993	12.57345760992297	3.9622205403270323	13.471051685780626	9.018657580065192e-20	6.842681777185752e-17	34.656638689876424
ENSG00000064652	1.9340051690345603	1.8732206554552364	13.46474005600151	9.211827282808901e-20	6.842681777185752e-17	34.635924958256574
ENSG00000049192	1.7525115509818077	0.5321353407150817	13.329437204691814	1.4527268448222012e-19	1.0405674857055024e-16	34.19058859509787
