Gene	Unamputated.dnHIF1a.expressing.adult.zebrafish..sample.1	Unamputated.dnHIF1a.expressing.adult.zebrafish..sample.2	Unamputated.dnHIF1a.expressing.adult.zebrafish..sample.3	Unamputated.wildtype.adult.zebrafish..sample.1	Unamputated.wildtype.adult.zebrafish..sample.2	Unamputated.wildtype.adult.zebrafish..sample.3	X7.days.post.amputation.dnHIF1a.expressing.adult.zebrafish..sample.1	X7.days.post.amputation.dnHIF1a.expressing.adult.zebrafish..sample.2	X7.days.post.amputation.dnHIF1a.expressing.adult.zebrafish..sample.3	X7.days.post.amputation.wildtype.adult.zebrafish..sample.1	X7.days.post.amputation.wildtype.adult.zebrafish..sample.2	X7.days.post.amputation.wildtype.adult.zebrafish..sample.3
ENSDARG00000000489	0.383988277684157	0.451826938925872	0.425035544007752	0.26816614909845	0.3465384584385175	0.30052574220688	0.3561374782479655	0.363467103086919	0.361556981514826	0.404362981235271	0.365733632806105	0.377027773875
ENSDARG00000000503	-0.149595245462209	-0.178364583422093	-0.161433503812355	-0.158426249646802	-0.135234779701017	-0.146646172674709	-0.166879835922093	-0.1685122474111435	-0.159158919101308	-0.1798388723545055	-0.194616741792733	-0.176866461065698
ENSDARG00000000516	0.35651694605886597	0.412459961279264	0.4117721990373545	0.360413884173546	0.425740882595979	0.415451128565116	0.323772520124806	0.34925515770814	0.3974031254418605	0.360603244011822	0.3437160052984495	0.339916274643605
ENSDARG00000000529	0.24969212759094	0.2343692589859015	0.2562237729023255	0.274228827720349	0.3207894292295055	0.260176976532558	0.312813881930233	0.253396458653052	0.269418247796899	0.259560007125305	0.265477178095494	0.24277994890407
ENSDARG00000000540	0.815437333177326	0.760893415293895	0.758053347214535	0.7685385673829945	0.8420774353486915	0.798593133235756	0.7448181519313954	0.698289173219477	0.654415474785465	0.6534028399597385	0.6152518176191865	0.561820975712209
ENSDARG00000000551	-0.23705733130814	-0.22408485466773248	-0.134549861691279	-0.187320968351599	-0.185832644495058	-0.1972684054414245	-0.19664838955421549	-0.186141108248256	-0.202077328706202	-0.209177375279457	-0.2088892720037065	-0.187677922060756
ENSDARG00000000568	1.31427773608895	1.2508012854718	1.2927109559119199	1.101177832506345	1.31548439515291	1.29999237745756	1.18091203627369	1.281628202894915	1.25271167529767	1.455291777897675	1.515828324631395	1.2863219508052302
ENSDARG00000000606	0.162433121044574	0.150869485581395	0.138741692862209	0.1511135996135175	0.260006644875581	0.21520863421766	0.143462680306008	0.149165431426381	0.18900227139922499	0.0678784267723837	0.178478607687306	0.11344949281439
ENSDARG00000000631	0.258425220635029	0.384765928603295	0.36962493824694753	0.487439917800291	0.45713800727655	0.361946415841279	0.404076298925073	0.480533031418314	0.374907681640698	0.36848565825644397	0.358706161894477	0.359463527404215
ENSDARG00000000638	0.266185106246318	0.27521507020755853	0.302069324271851	0.2383583640176355	0.30425643447456396	0.287076475276308	0.291422742961047	0.312540271762064	0.24715340355843	0.267094420192733	0.231497939265698	0.25244400649593
ENSDARG00000000651	0.186899554270349	0.24986982057066348	0.278176051171512	0.1950052250812015	0.202880139282267	0.2060181206968505	0.212213536957849	0.232192259652326	0.133435118313081	0.18322368535814	0.190325471117975	0.146528276745543
ENSDARG00000000656	0.4096012819848835	0.47342955451235447	0.345862571494186	0.870780804667733	0.998998874026744	0.944407278996221	0.504107996072674	0.368195344485756	0.4281195869135175	0.565955965471366	0.4905103054521805	0.53744330240843
ENSDARG00000000666	0.4474341673770835	0.419143337001599	0.470606340456395	0.4443579775115115	0.485954802463372	0.4584717861612645	0.4285231516379845	0.385045975068314	0.3867776777835755	0.4417054586531975	0.38330777748953504	0.417045453461919
ENSDARG00000000690	0.307777916476105	0.3293586844287065	0.33571763027131796	0.3029892848023255	0.247930382685005	0.295601866182267	0.5074164475401165	0.48627484069743254	0.44630652610562	0.44805422675377904	0.4782143732337205	0.545541200640523
ENSDARG00000000729	-0.0812709279744186	-0.0759896709199128	-0.055797954605232555	-0.0497978349802326	-0.08404784018086245	-0.10180833025421501	-0.023723656003924398	-0.08927960796773254	-0.0520445851952035	-0.080082585609157	-0.0883800835494186	-0.07339881071812016
ENSDARG00000000760	0.0803565837686047	0.0664224211188953	0.07834701149825579	0.039494972753876	0.0148251617893411	0.1062649881274225	-0.0489822461122093	-0.036386482665407005	-0.0455605483993217	-0.0207481244087209	-0.0242087205116279	-0.0189019831857558
ENSDARG00000000767	0.0931302433151163	0.1152333765440405	0.0819921511	0.36433520260595953	0.315969704718314	0.26346058018241303	0.458793147721802	0.432238593496221	0.5533367421563224	0.669063151735465	0.679878377147965	0.7214202989960754
ENSDARG00000000779	0.914576395463372	0.899676958503488	0.928216848649709	0.720022976268023	0.8027632014856105	0.822931559594186	0.8822533109770345	0.856869710807558	0.917461057388372	0.808705242371318	0.824304059572093	0.8329330329533431
ENSDARG00000000796	1.791675507362355	1.7063166948651198	0.824764995248934	0.969766948763663	1.15602350242151	1.5369344147404052	1.34762427048314	1.37419037665872	1.0023465783703451	1.46570170749375	1.634865610789245	1.49421179319186
ENSDARG00000000853	0.57451694819593	0.571236621682558	0.621671352563275	0.592993337478779	0.556621956439535	0.5067531995464876	0.740310951825872	0.6766496889107555	0.753026581048934	0.745525062912791	0.720725652219186	0.699485878921076
ENSDARG00000000857	0.8869368864052329	0.874470212995058	0.894885188862791	0.99860610309564	0.897454184024128	0.932848087168895	0.714586838161725	0.7901560427478195	0.7641887859855134	0.656306093143314	0.7728910997702035	0.8140633572914244
ENSDARG00000000861	0.188578126412209	0.266367683886483	0.23019209910406951	0.201174307166279	0.199907676462064	0.16048545439593	0.207604096313953	0.1522446105405525	0.230021433887209	0.24059714582819752	0.16858012272267447	0.19300908562827052
ENSDARG00000000887	0.0239272871491279	0.07834701149825579	-0.02750018628386625	-0.02979565517330425	0.0187841891511628	0.00308852360377907	0.0995246352257752	-0.00372926482383721	0.0566537240305233	0.1440282502776165	0.004057657745445735	0.0890699376854651
ENSDARG00000000935	-0.09724084022708335	-0.07804173235218025	-0.0919552326456395	-0.0528983042200581	-0.0576068302276163	-0.039580922116133746	-0.0827017099445736	-0.0581154666395349	-0.0820126163058866	-0.05647129979491275	-0.0752916895982558	-0.0538642623081153
ENSDARG00000000966	0.34595647621904047	0.3671629169835755	0.29988474506741747	0.349712860280814	0.340099745785756	0.388110364998886	0.394881963650872	0.362139005770058	0.369717878909593	0.379725708874128	0.422236718498837	0.372769568326744
ENSDARG00000001057	1.38536609514244	1.2787965006127902	1.4626994782010199	1.4530385345652599	1.40046061507282	1.44047967322994	1.26240728744404	1.3621360693135651	1.2562539242635151	1.21962241741395	1.24967116837064	1.29594958445669
ENSDARG00000001129	0.377686202290189	0.312540271762064	0.245419854567539	0.342884112402326	0.27013130506407	0.1966891196008235	0.262318834674419	0.4117721990373545	0.323297718109399	0.2437512477004845	0.289970159551453	0.284781142818023
ENSDARG00000001162	1.03675161434622	0.9749252091616275	0.955541797968895	1.0617212530845	1.0515380924959299	1.09647213354186	0.866507114731977	0.9582938422094475	0.912795472223547	0.988845117750291	0.9147642652406005	0.989609393692442
ENSDARG00000001169	1.16924666148895	1.2321395017899701	1.202374484425	1.13573239386221	1.1829309416757252	1.0591862230404798	1.066866399573255	1.04509689902151	1.03905085840807	0.84063697238188	0.9102060511639536	0.847653286753198
ENSDARG00000001220	0.991168779987791	0.942055644011628	0.936597713248256	0.9855941137277615	1.08358315650262	0.977030074594186	0.957757197785465	0.997815764954361	1.043229527825145	1.00923604564729	1.06215914281938	1.0829451585208352
ENSDARG00000001241	1.3029131324564	1.30172047615058	1.24995335534709	1.26212675692907	1.2666247552936	1.27535996776875	1.2300257110848851	1.24657472280959	1.16478983290581	1.11053427333081	1.15214732449419	1.12098073540087
ENSDARG00000001244	0.9340975692	0.9155029263553776	0.9060295920203489	0.963734661086628	0.991564018214535	0.919237462264535	0.934449494975581	0.906543495645349	0.939862931167442	0.883078830390698	0.954640553668314	0.88710921098314
ENSDARG00000001303	0.9620427907686044	1.1609214617314	0.860142370357558	1.81990769466424	1.93925412050775	1.94439211368038	1.25465193160451	1.0543218056125	1.21039825283474	1.41168265088953	1.269169063039875	1.3670273460905
ENSDARG00000001313	-0.259184694132558	-0.247577644305814	-0.2280320577536335	-0.258171855123837	-0.246478984222093	-0.278986271833721	-0.25700689525407	-0.2219088892142445	-0.221006792472093	-0.220715379716134	-0.232427837068895	-0.189531561325775
ENSDARG00000001431	-0.1658567342603195	-0.166437579109593	-0.1717460989369185	-0.159761624565916	-0.164636095703682	-0.149884709528779	-0.1460458609497095	-0.18265999453343051	-0.0380415720087209	-0.13518509627046948	-0.13474689609186	-0.0586747592075581
ENSDARG00000001442	0.054726288877907	-0.0125563506360465	0.020205695464825597	-0.0073012423747093	0.040685343528343	-0.039580922116133746	0.06270071221875	0.040409475743023254	0.0543695133388081	0.0511820198341085	0.08430391709098835	0.0444083385360465
ENSDARG00000001447	-0.23705733130814	-0.26979711176657	-0.237394350843314	-0.237809129686337	-0.242055574378634	-0.226738133487209	-0.218763421078488	-0.238710708622384	-0.250266675362209	-0.232557362088372	-0.221847703267442	-0.227228402104651
ENSDARG00000001557	0.4449602864165215	0.437056129560756	0.534557811660465	0.8407976053096899	0.670091467238953	0.640701412155814	0.5997180215080911	0.543729812101163	0.618542233619767	0.527419688465988	0.5229625619172965	0.530204505167733
ENSDARG00000001558	-0.168461542682171	-0.176066441760756	-0.155590820150581	-0.175865253854845	-0.167623638302616	-0.13302836005150198	-0.147862755078488	-0.163558773300291	-0.157499502103634	-0.126250447593314	-0.151741780809012	-0.128747622628488
ENSDARG00000001578	1.9053860762657	1.94072242395669	1.94510766686047	1.99621551108517	2.00891127555233	2.12222511122384	1.9213442619749999	1.87584042907616	1.84232347434244	1.96345283538314	1.9531494788116248	1.9604630873040199
ENSDARG00000001686	-0.238568871006977	-0.252362052829215	-0.205617159918895	-0.217487362178198	-0.23863978981468048	-0.215511551287209	-0.2131735380657705	-0.2404456514568315	-0.2404456514568315	-0.249970711171512	-0.232427837068895	-0.212116765203488
ENSDARG00000001710	-0.29260011484592996	-0.27706750871148245	-0.27875871241686	-0.3997783858593025	-0.464816437189535	-0.3997783858593025	-0.30950304073386603	-0.2699910016959305	-0.23652673583314	-0.338289574022674	-0.496257662783721	-0.3757468944752905
ENSDARG00000001721	-0.25252305572558154	-0.321743024655959	-0.317478422636628	-0.334967481299709	-0.3472751379694765	-0.254513965336047	-0.2699910016959305	-0.259707969851454	-0.258171855123837	-0.26289782995436	-0.268118344186628	-0.296647471406977
ENSDARG00000001729	0.824764995248934	0.803839587556105	0.9060295920203489	0.8161969837830909	0.855084130514826	0.946210559655378	0.822467274069186	0.84319631662655	0.8165036273465115	0.7504725692111436	0.73568440090726706	0.723491555890116
ENSDARG00000001733	-0.046365947577034855	0.0276332307143895	-0.0625274530278585	-0.0895420151410368	-0.14254086998183152	-0.09232542649011624	0.0878463285447674	0.1336692205767245	0.21384463046039248	0.350081641401744	0.265477178095494	0.371040976394961
ENSDARG00000001734	0.9314175481940405	0.810839109328004	0.903988926777471	0.969766948763663	0.9513343791130815	0.9878965854730135	0.762304695168023	0.824458702064535	0.798896423174128	0.827697278044186	0.9371466342834305	0.847653286753198
ENSDARG00000001754	0.0996752743260659	0.123919426742151	0.130404831837016	0.571005036147384	0.311154304159302	0.30052574220688	-0.0656076716505814	-0.06375996568023255	-0.0243904879877907	0.167424293628779	0.138741692862209	0.19939847638619201
ENSDARG00000001767	-0.246698966712791	-0.274356801069767	-0.242343488331395	-0.2357913560375	-0.22537469964186	-0.274356801069767	-0.254435312509884	-0.285191796814826	-0.2835807020601745	-0.26289782995436	-0.229302739976744	-0.19664838955421549
ENSDARG00000001769	-0.0893839862101744	-0.107934313283745	-0.0495064572167878	-0.0279102300918605	-0.0465362197186047	-0.0683882957814922	-0.0973957718738372	-0.0837280934946705	-0.0652732353017442	-0.0791164473223837	-0.0496802148647287	-0.085874361225969
ENSDARG00000001777	0.153459800915116	0.189167074523789	0.126994589293314	0.211349433104942	0.260006644875581	0.228905705265698	0.21844456481831348	0.174660888884351	0.2114367634316375	0.2078692369184595	0.221096042025581	0.153950959795058
ENSDARG00000001782	-0.263990667125	-0.28370522074593	-0.299217485044767	-0.199643159220349	-0.22537469964186	-0.2818717026927325	-0.23372598553343	-0.256921928268314	-0.252759268776744	-0.215056316831686	-0.254356659683721	-0.2030420213014535
ENSDARG00000001803	1.346688234460905	1.31846870262791	1.29652804025698	1.854209595115115	1.2331881691449849	1.196025588898545	1.0515380924959299	1.09693061047965	1.04759042667384	1.0260558606532	0.9147642652406005	1.01601643103866
ENSDARG00000001804	-0.0126821117044574	-0.00309523417790698	-0.0213527545049419	-0.0583418808218023	0.0232464571031977	0.00971582251569767	-0.020200682372238397	-0.0125563506360465	0.0293399725761628	0.0322069862668605	0.01594169506351745	0.0396350720343023
ENSDARG00000001807	-0.158622735299855	-0.184726931137791	-0.205617159918895	-0.200499245878488	-0.196546428777907	-0.22904287523602251	-0.16064711281836203	-0.1587645786255815	-0.131708959887791	-0.169241024361628	-0.176265357593605	-0.17964093557417649
ENSDARG00000001825	-0.01612254732553295	-0.02713449519055235	-0.0190234001354651	-0.018712257795881752	-0.03579325925862405	0.00308852360377907	-0.0120641477872093	-0.0387519816719477	-0.0418726510984496	-0.0368001931456395	-0.0188373932974806	-0.037684112890843
ENSDARG00000001829	0.202027719969864	0.220752469285465	0.2172575412630815	0.1950052250812015	0.23340827074593	0.211692065182267	0.18849227429898252	0.205774175381395	0.232715265047965	0.17417658652572698	0.214786647080233	0.173110956749128
ENSDARG00000001859	-0.157353297677616	-0.148545691173837	-0.148350591518605	-0.16079230175	-0.149884709528779	-0.1673266684077035	-0.153310540204651	-0.170768633870591	-0.14190866090407	-0.159907851002616	-0.147129320541134	-0.14940552488314
ENSDARG00000001873	-0.03579325925862405	-0.0856579036684593	-0.0644916415200581	-0.048806496017151146	-0.013619578625	-0.0779321775171512	-0.06130288341618215	-0.0508364339418605	-0.0820126163058866	-0.04832731843255815	-0.0551128522519864	-0.0586747592075581
ENSDARG00000001879	-0.174079158323837	-0.196751105450291	-0.185728359902326	-0.175865253854845	-0.185832644495058	-0.17116048816177298	-0.17263090699438	-0.193765744844767	-0.191192449285174	-0.1649786997595935	-0.162274992552326	-0.155048489517442
ENSDARG00000001880	0.343071793509399	0.434080941782849	0.389778187108139	0.25287541965024196	0.3647108008157945	0.4494790326293605	0.28524179388314	0.332261858281977	0.374907681640698	0.167424293628779	0.23419211487659902	0.223777519395785
ENSDARG00000001888	0.420834108374419	0.414847625886628	0.4337764371691375	0.428925485581589	0.45366550116938	0.5052571010271805	0.470192994821705	0.500001930935465	0.48531711405218	0.424841199997674	0.460035220649709	0.393155161440291
ENSDARG00000001889	0.847976101532267	0.85198182705	0.767664446790649	0.567112592270058	0.434912159325291	0.494208057367345	1.04218706557064	1.03716786783953	0.9676867123005091	1.030331717876745	0.782074839693605	1.15649691777384
ENSDARG00000001890	-0.0995180114744186	-0.10075797874282949	-0.0459650234308139	0.0684586639025194	-0.00622070554622093	-0.0758812147851744	-0.0772892926465843	-0.0720766783726744	-0.031419787902907	-0.102063197159884	-0.0843155628	-0.085874361225969
ENSDARG00000001897	0.693294268684302	0.756896176890116	0.710101574075	0.7842772635680235	0.6782159257719476	0.739896126290698	0.897795707245785	0.8455660655960755	0.870111642838081	0.9984043455151166	0.9669325582297965	1.04428443950756
ENSDARG00000001909	-0.3201980692965115	-0.326346471432558	-0.28162737911686053	-0.304694877074419	-0.2946784574723835	-0.305423620804651	-0.30379612638546505	-0.267548283030233	-0.2868678991127905	-0.302607761386047	-0.29728459873314	-0.300575355256977
ENSDARG00000001910	1.075546371311915	1.0064554429936	1.10387608923469	0.8490946171639535	0.946770269931395	1.06493045095422	1.1268104641157	1.05811745629709	1.0744711747907	0.920963248872674	0.932848087168895	0.776355682760029
ENSDARG00000001913	-0.196016378839922	-0.204414692061628	-0.149982855045058	-0.18134959241041648	-0.1548441867543605	-0.182907622772481	-0.186754502475581	-0.16517245066317848	-0.18958216348934098	-0.197112551439826	-0.180997050096899	-0.171257810372093
ENSDARG00000001939	0.00140285392093023	0.00231340427325581	0.0363148365148256	0.0356351360225775	0.0258857431989341	0.0237932840752907	0.01980304249302325	-0.0418726510984496	0.0016535630372093	-0.023133130035465098	-0.00245433089156977	-0.0333366926607558
ENSDARG00000001940	1.58001738009443	1.55317669765698	1.70170449999244	1.3947327763938	1.36536556563401	1.46608241225988	1.49117141655407	1.47546371002849	1.45055652616424	1.2863219508052302	1.31726722864477	1.30233008018992
ENSDARG00000001950	2.78509069347965	2.84162420742355	2.76187358297674	4.00626882650581	4.22535307719186	4.19336376997093	2.50354364222674	2.56908030261337	2.71268053668266	3.7903232472093	3.82807021548837	3.56805639144767
ENSDARG00000001953	0.0917715223959302	0.109973840195785	0.07158266389258724	0.263895040715698	0.0770876088161822	0.142582001899215	0.3270960173270835	0.24506315469686	0.186647130489099	0.30592551493914755	0.2289917483206395	0.244724746189729
ENSDARG00000001969	-0.10415803299891	-0.0944955714334302	-0.0813243569229651	-0.11853213023817799	-0.11309937488372099	-0.0758812147851744	-0.0906938568784884	-0.0763764153964147	-0.107215835130717	-0.13302836005150198	-0.128549214622093	-0.145996012430814
ENSDARG00000001971	0.225944338551599	0.240166063658721	0.237573578350872	0.21607247620256798	0.220752469285465	0.223425632414898	0.23800795983251	0.204249199409884	0.21930523076904052	0.2107521482272775	0.221096042025581	0.237313613352471
ENSDARG00000001975	2.40677894385756	2.40677894385756	2.164700743719475	1.983095056697675	2.2710040637383697	2.31434643256977	1.9657044985314	2.05175473202616	2.08023293293023	2.3541185166686	2.1857133822064	2.24508902622035
ENSDARG00000002002	0.739896126290698	0.8617910742805235	0.82062079659186	0.592993337478779	0.770133201250872	0.7757829694661336	0.874133391225581	0.776790675606977	0.917461057388372	0.845724000260174	0.878788531563663	0.8779605251248546
ENSDARG00000002006	0.4119694591476745	0.400266114731298	0.435933048939244	0.342884112402326	0.482316537278488	0.408121624827035	0.44385901081686	0.364803363289535	0.414643783959302	0.31272408789462247	0.265477178095494	0.339916274643605
ENSDARG00000002013	1.86657476048052	1.97629278930349	1.74319812245814	1.553605293210465	1.62966106294506	1.51346055383372	1.60532369440203	1.63908783781105	1.92491138212994	1.80296050047151	1.62252470033817	1.79460307606977
ENSDARG00000002016	0.555495969389535	0.516980698781977	0.507736916252035	0.464663870590843	0.4096012819848835	0.494208057367345	0.424444341897965	0.362139005770058	0.40036282046366245	0.460137851936773	0.38330777748953504	0.420536577987936
ENSDARG00000002020	-0.046365947577034855	-0.0856579036684593	-0.0517573594840116	-0.0895420151410368	-0.0798147636767442	-0.080082585609157	-0.0720766783726744	-0.0546015199709302	-0.0820126163058866	-0.0973957718738372	-0.0265893418159884	-0.07151546075174416
ENSDARG00000002031	0.24506315469686	0.231497939265698	0.239652813450775	0.286526407326841	0.24183135047863352	0.226474898597384	0.2321088837343025	0.3061136377358045	0.2087140499707845	0.220150354530039	0.2036538857646075	0.21436000251138548
ENSDARG00000002037	-0.043460185808139554	0.0214129705084787	-0.1059035409632265	-0.105545061284302	-0.0509473928377907	-0.0453909981761628	-0.023723656003924398	-0.0286275853290698	-0.07404810400784885	-0.03459030521744185	0.03447235321482555	-0.06833333806981585
ENSDARG00000002082	0.72886201035407	0.693424694172674	0.68458895735843	0.7140468962914246	0.684058531087791	0.6894621691787794	0.689205236289971	0.764915425770349	0.647081085380378	0.6097536279475775	0.60796029599593	0.596988664819186
ENSDARG00000002127	0.7524517424969475	0.810839109328004	0.749755371754651	0.88843652382093	0.855084130514826	0.852313332949128	0.8709497474646806	0.856869710807558	0.823087388777035	0.8526446922340121	0.863716529095397	0.8604669808761625
ENSDARG00000002128	0.771884113375581	0.703482167374273	0.758053347214535	0.635685411656977	0.6782159257719476	0.795598348701599	0.614638981413081	0.679744094205378	0.6800065962593025	0.605691370488372	0.664445650667587	0.675498019321512
ENSDARG00000002131	0.191908657211337	0.227361255421124	0.1246235485255085	0.267635398291473	0.328687049718605	0.189491566589244	0.385241601962791	0.354178227919477	0.37171891250298	0.2720059098876455	0.360413884173546	0.406063413940116
ENSDARG00000002165	1.733954017086625	1.81749731617384	1.82736389838954	2.0999636756548	2.01373986154593	1.97708070066817	1.777734056318025	1.691231057275	1.73775287276541	1.8138230178907	1.888447016684885	1.877826118418315
ENSDARG00000002168	0.8266209921238374	0.8326218601841571	0.811151680736046	0.8743018021103195	0.887445458630523	0.84063697238188	0.7504725692111436	0.782670872470639	0.810073892337161	0.792547087274128	0.758053347214535	0.788217023637403
ENSDARG00000002172	0.599601016576744	0.505896376184787	0.702023343569864	0.42713619304825545	0.422236718498837	0.422336185318556	0.583768865913663	0.646957279304651	0.633962345775581	0.44805422675377904	0.3788539607767925	0.420536577987936
ENSDARG00000002174	0.680394486217442	0.6554359625888084	0.654538776656977	0.571005036147384	0.581322752715843	0.644193285362791	0.583768865913663	0.518731715985368	0.55617486643314	0.686541303784448	0.637193755545349	0.626586762309012
ENSDARG00000002184	0.998998874026744	1.02120614722907	0.989039396495349	0.9948682440708575	1.03259470747122	1.09064337783663	0.886273770517224	0.926245234292733	0.847976101532267	0.892478979802616	0.960177513075436	0.8329330329533431
ENSDARG00000002190	0.713370407178488	0.710643741259302	0.811151680736046	0.742139453289147	0.759467197159109	0.773329215394186	0.783256452968023	0.776790675606977	0.7967795419885175	0.772603860756056	0.697762745157267	0.713633979626163
ENSDARG00000002192	-0.196016378839922	-0.193355243174419	-0.194395767341376	-0.1928954401222385	-0.185832644495058	-0.193765744844767	-0.125995913881977	-0.14644714913110451	-0.148496884399903	-0.1524870483380815	-0.16399465366889499	-0.1356851527541425
ENSDARG00000002193	0.0866481256962209	0.131371662526744	0.12009038740595951	0.0794685600964535	0.142982047232558	0.1369903831357555	0.0596039803000969	0.0678784267723837	0.08762408877015501	0.0448362699511628	0.0968210318085756	0.0206071157469477
ENSDARG00000002197	0.768974343421609	0.685622927156105	0.767664446790649	0.0567220966174419	0.0631981772479651	0.0187841891511628	0.60628797780407	0.7380660486962209	0.584106204547432	0.0511820198341085	0.00644673932093023	0.027029898072093
ENSDARG00000002210	-0.043460185808139554	-0.0537510558575339	-0.06053482529728685	-0.10736723795407	-0.0776592451392442	-0.0666056958863372	-0.028088406842587198	-0.0911136552812984	-0.07815111784156975	-0.0542549802569767	-0.0551128522519864	-0.04310768757456395
ENSDARG00000002213	-0.0876312537585271	-0.1274223743956395	-0.06053482529728685	-0.0257921728212694	-0.03579325925862405	-0.0453909981761628	-0.136729370127616	-0.1129927929001455	-0.0939658644645349	-0.0522156665924419	-0.04089106027078485	-0.08757770926705424
ENSDARG00000002215	1.16429463200959	1.1609214617314	1.11776887633779	1.6122579150847351	1.23778883745581	1.17789462801192	1.5866192856124	1.57354078705814	1.477728018203055	1.1829309416757252	1.17891478202902	1.19577531812442
ENSDARG00000002216	-0.041298061025	-0.08404784018086245	0.00690444435281008	-0.0636469569133721	-0.0556291797796512	-0.102837939622384	0.0793173484354651	0.1336692205767245	-0.042989309578197646	-0.04357790122063955	-0.036504300147238405	-0.06319791451627904
