Gene	Unamputated.dnHIF1a.expressing.adult.zebrafish..sample.1	Unamputated.dnHIF1a.expressing.adult.zebrafish..sample.2	Unamputated.dnHIF1a.expressing.adult.zebrafish..sample.3	Unamputated.wildtype.adult.zebrafish..sample.1	Unamputated.wildtype.adult.zebrafish..sample.2	Unamputated.wildtype.adult.zebrafish..sample.3	X7.days.post.amputation.dnHIF1a.expressing.adult.zebrafish..sample.1	X7.days.post.amputation.dnHIF1a.expressing.adult.zebrafish..sample.2	X7.days.post.amputation.dnHIF1a.expressing.adult.zebrafish..sample.3	X7.days.post.amputation.wildtype.adult.zebrafish..sample.1	X7.days.post.amputation.wildtype.adult.zebrafish..sample.2	X7.days.post.amputation.wildtype.adult.zebrafish..sample.3
ENSDARG00000001220	0.9912805544009321	0.9421471589762423	0.9366842086904666	0.9857052713976522	1.0837138599043834	0.977136462376562	0.9578574369717937	0.9979326452950281	1.0433651076117072	1.0093580872353556	1.062288992386365	1.0830746258158115
ENSDARG00000001241	1.3030228071039422	1.3018289787433632	1.250059639657775	1.2622343220259507	1.2667296755472086	1.2754664125293924	1.2301339121805197	1.2466786650653803	1.1649222403369195	1.1106648317184051	1.1522824094086386	1.1211204060535518
ENSDARG00000001244	0.934185142306943	0.915584967374389	0.9061090550323614	0.9638371484271379	0.9916752133662482	0.9193247028911864	0.934537631373012	0.906624152620129	0.9399524490766559	0.8831552694504893	0.9547384580177031	0.8871887088836581
ENSDARG00000001303	0.9621432755062914	1.1610541161917154	0.8602063099402812	1.82003364553358	1.9393345580510988	1.9444743620991638	1.2547585311062543	1.0544506800498017	1.21051507531324	1.4117943607722139	1.2692759829453493	1.3671297821362998
ENSDARG00000001313	-0.2588797040107411	-0.24730477249061725	-0.2278202369602787	-0.25786984714464994	-0.24620922978169918	-0.278620631551715	-0.2567069754305425	-0.22171793504689583	-0.22081807392460723	-0.2205274995680806	-0.23220210667297597	-0.18944970212674733
ENSDARG00000001431	-0.16586133703778605	-0.1664399220954801	-0.17172810812338335	-0.15978986950912574	-0.16464485719249694	-0.14995122795727855	-0.14612782306526345	-0.18260187538963002	-0.03854672092699797	-0.13530922569205528	-0.13487295978162514	-0.059098517496554766
ENSDARG00000001442	0.05390754307688612	-0.013156695469608437	0.01949286075153953	-0.00792054102718263	0.03990574494170765	-0.0400809665105052	0.06186070709458677	0.03963104569497647	0.05355176345296976	0.05037298129653301	0.08341565355791203	0.043617108965314774
ENSDARG00000001447	-0.23681643112539488	-0.269459324061819	-0.23715256385836242	-0.23756589742234452	-0.24179854552249172	-0.22653032441618673	-0.21858118471474022	-0.23846437631575826	-0.2499873986778339	-0.2323311077838197	-0.2216568081857356	-0.22701901185825527
ENSDARG00000001557	0.44467338505085496	0.4367517547319717	0.5344042353680281	0.8408475178285822	0.6700775272159719	0.6406661388859265	0.599650329594762	0.5435912425823798	0.6184918443445037	0.5272512399541527	0.5227910152024364	0.5300413728624462
ENSDARG00000001558	-0.16845615888288512	-0.17603218293196882	-0.1556344355934284	-0.1758317560800155	-0.1676215234019649	-0.13316155163559418	-0.14793732163022863	-0.1635713001451978	-0.15753537181074814	-0.12640985459641732	-0.15180101555616815	-0.12889720197386537
ENSDARG00000001578	1.905476225330454	1.9408004884078747	1.945192910967297	1.9962727771421698	2.008964632951106	2.122283905486598	1.92142439418216	1.8759553961786863	1.8424395027012064	1.9635206247022643	1.9532274457325636	1.9605354062236944
ENSDARG00000001686	-0.23832298491517726	-0.25207619694697325	-0.20547814985798468	-0.2173086240569498	-0.23839368061546776	-0.21534009512129093	-0.21300915674673498	-0.24019279915880276	-0.24019279915880276	-0.24969190114918846	-0.23220210667297597	-0.21195590069578757
ENSDARG00000001710	-0.2921969974429636	-0.2767077850611033	-0.2783937252847294	-0.3990356124382932	-0.46385273981390146	-0.3990356124382932	-0.30905339938243964	-0.2696523503677149	-0.23628744624439033	-0.33775929699931884	-0.49521544658236605	-0.37509680192850947
ENSDARG00000001721	-0.2522365645421115	-0.3212573388822493	-0.31700720326341925	-0.3344494857440019	-0.3467186244577599	-0.2542220471836347	-0.2696523503677149	-0.25940155209538157	-0.25786984714464994	-0.2625814288708425	-0.26778480561479145	-0.2962324476902429
ENSDARG00000001729	0.8248110358650054	0.8038768364010144	0.9061090550323614	0.8162391002140015	0.8551451291779322	0.9463045178631517	0.8225119500423674	0.8432473919928865	0.8165465714619535	0.7504915100986119	0.7357029766360254	0.7235063256484129
ENSDARG00000001733	-0.046838667876233045	0.026893706814518765	-0.06293669144014252	-0.08984348016433134	-0.1426365904991536	-0.09261654443657377	0.08695273188116906	0.13273768121112106	0.21302469008658897	0.34960622091783533	0.2647955834738474	0.37060377330009264
ENSDARG00000001734	0.9315036416733051	0.8108779410544119	0.9040674438417405	0.9698684806261046	0.951429843743516	0.988010709805428	0.7623288621121036	0.824504668192924	0.7989316520856697	0.8277438542984568	0.9372336574960705	0.8477097719873367
ENSDARG00000001754	0.09876234104966941	0.12298898682093574	0.12947421173101376	0.5709060405161225	0.31058508457118333	0.299924867566776	-0.06600362987303589	-0.0641636526223281	-0.024946177919749013	0.1665238821409178	0.13781148612268143	0.19854983079497707
ENSDARG00000001767	-0.24642851628444817	-0.2740054593582203	-0.2420856780353751	-0.2355544474696019	-0.22517256400038999	-0.2740054593582203	-0.2541434326361214	-0.2848091929531895	-0.28320313929926777	-0.2625814288708425	-0.22908722805541784	-0.1965400134823223
ENSDARG00000001769	-0.08968602477310067	-0.1081649019069587	-0.049967744635119195	-0.028452466689487806	-0.0470084691878142	-0.06877354937988293	-0.09766796239304039	-0.08405185274658747	-0.06567030660763919	-0.07945855833513113	-0.050141173150990835	-0.08619016519558508
ENSDARG00000001777	0.15254276924382668	0.1882970591460874	0.12606284031752724	0.21052462714612732	0.25930941282062053	0.22812259283514824	0.21762932298657423	0.1737710475015079	0.21061223938539747	0.2070354781454414	0.22028680812559143	0.15303550730585766
ENSDARG00000001782	-0.2636715529311343	-0.28332719898127573	-0.2987947084882393	-0.19952444173288153	-0.22517256400038999	-0.2814982314236716	-0.2334961062625042	-0.2566220888591748	-0.25247234152925546	-0.21488604176546616	-0.254064818088608	-0.20291115958361838
ENSDARG00000001803	1.3468068348092284	1.3185900821722936	1.2966350733167644	1.8543207489955789	1.233295606185918	1.1961418493627747	1.0516714302965897	1.0970568601031283	1.0477278318043328	1.0261824288192127	0.9148462684948666	1.016141359302534
ENSDARG00000001804	-0.01328197168139284	-0.003729580850755319	-0.02192045161986106	-0.05876694146668717	0.022523677922956648	0.009037144442885277	-0.02077314082097422	-0.013156695469608437	0.028594264362736536	0.03145271982639845	0.015242773748510591	0.038858623819298777
ENSDARG00000001807	-0.15865512879052673	-0.1846613507659808	-0.20547814985798468	-0.20037727795253238	-0.19643832431688035	-0.22882793139745855	-0.16067170265543962	-0.15879642604100552	-0.13184744495290143	-0.1692321850035277	-0.17623043665205615	-0.17959384893406283
ENSDARG00000001825	-0.016710015051962367	-0.027679426642940052	-0.01960014386531104	-0.019290053936774694	-0.03630721907108337	0.002432182681093263	-0.012666288115038005	-0.03925482242715299	-0.042362779422202464	-0.0373105140768785	-0.019414771531700865	-0.038190833422147116
ENSDARG00000001829	0.20118198081706176	0.21994269931655586	0.21644209016947316	0.19414678085261844	0.23263774024624517	0.210867988521841	0.18762181142854145	0.20493678745255572	0.23194398954731696	0.1732859981144656	0.2139683930910451	0.17221940509994388
ENSDARG00000001859	-0.15738968464314285	-0.1486171750180892	-0.14842297359699125	-0.16081627816675512	-0.14995122795727855	-0.1673257800428529	-0.15336329086462816	-0.17075356421911572	-0.14200683577395695	-0.15993559299239998	-0.14720708405436703	-0.14947384957866866
ENSDARG00000001873	-0.03630721907108337	-0.08597459523710602	-0.0648922141763025	-0.04927014883640575	-0.0142162145969892	-0.07827900067580121	-0.061717008331428964	-0.05129248162211455	-0.0823435301655531	-0.048792750093179835	-0.055550591487980465	-0.059098517496554766
ENSDARG00000001879	-0.17405279792858147	-0.1966424212633566	-0.1856591004171058	-0.1758317560800155	-0.18576293653205028	-0.17114457275462647	-0.17260978254395554	-0.1936679261823094	-0.19110398882311064	-0.1649863341768405	-0.1622929730540194	-0.15509420894064865
ENSDARG00000001880	0.3425815415343477	0.43376994343443337	0.38938105274668955	0.25216063472558675	0.36426002405846114	0.449199960243002	0.28460887699254017	0.33174301417296204	0.37447766622821854	0.1665238821409178	0.23342287772393153	0.22297562588179337
ENSDARG00000001888	0.4204938497847893	0.4144967677608021	0.4334648932984332	0.428606209663843	0.4533904741286578	0.505056066583655	0.4699412752620003	0.49979180190658473	0.4850915242169231	0.4245098689909588	0.45976932034911067	0.39276242131271666
ENSDARG00000001889	0.8480323300891988	0.8520397158222466	0.7676893812526325	0.5670043194545051	0.4346035791703957	0.4939887166878803	1.0423223790204807	1.0372998153654331	0.9677866275986012	1.0304609908062945	0.7820991964455085	1.1566319902611824
ENSDARG00000001890	-0.09978171233670863	-0.10101676489536637	-0.046439365658953534	0.06760432803834579	-0.006843896638387099	-0.07623629696036188	-0.07763874277709827	-0.07244743271266825	-0.03194964909012889	-0.10231688190885727	-0.08463697350724435	-0.08619016519558508
ENSDARG00000001897	0.6932946024768901	0.7569156013261494	0.7101078661652018	0.7843012481420562	0.6782085998204149	0.7399147389788746	0.8978670495425217	0.8456205282977256	0.8701816023135557	0.9985213385743347	0.967033220305652	1.0444201138483191
ENSDARG00000001909	-0.3197185298523597	-0.3258506747524792	-0.2812545221971764	-0.30425767014980043	-0.29427004314043315	-0.30498427794939925	-0.30336140549327345	-0.26721678586946496	-0.28648112066825276	-0.3021769532219083	-0.29686751705473446	-0.3001492340837815
ENSDARG00000001910	1.0756776124772074	1.0065789773535743	1.1040028505289547	0.8491512907983867	0.9468665391688256	1.0650586616387618	1.1269518692869709	1.0582473820265634	1.0746033999421867	0.9210539744533834	0.9329330321773242	0.7763832994041867
ENSDARG00000001913	-0.19591038801588562	-0.20427971193540048	-0.15004915628416718	-0.1812958027253898	-0.15489070805889193	-0.18284860400368008	-0.1866814231965422	-0.16517933092009657	-0.18950013665668344	-0.1970025527592484	-0.18094464991643672	-0.17124152467497428
ENSDARG00000001939	7.519593217669244e-4	0.0016598101194677374	0.03554786600606424	0.03486991960314041	0.025153072815930648	0.023068559963273973	0.019091475478437207	-0.042362779422202464	0.0010016508243182126	-0.023693523727914167	-0.0030908757262290447	-0.033859457076616924
ENSDARG00000001940	1.5801625271890458	1.5533120353924905	1.701862860709618	1.3948437179091069	1.3654717589501213	1.4662160459998297	1.4913117227634116	1.4756035438797341	1.450673124003259	1.286422543395343	1.3173865812985937	1.3024408222964508
ENSDARG00000001950	2.7855860991795764	2.842165147026907	2.7623095408004623	4.0113921366541705	4.22968308805164	4.197827741982543	2.503751696411475	2.569372577950642	2.713072514351709	3.7962791577144914	3.833890324390767	3.5742996519638908
ENSDARG00000001953	0.09086995129145344	0.10905178592401721	0.07072169562565278	0.26320794764978717	0.07621501164809828	0.1416545510085604	0.32656442202155817	0.2443261845475326	0.18577253122270204	0.3053394337636147	0.22820884605981068	0.24398706367925085
ENSDARG00000001969	-0.10440445106126695	-0.09477797570016044	-0.08165794951071721	-0.11872106596405108	-0.11331030189557409	-0.07623629696036188	-0.09099083778520146	-0.07672975077452851	-0.10744977357087412	-0.13316155163559418	-0.12869953809319998	-0.14607815292276402
ENSDARG00000001971	0.22515101554552633	0.23941415751705444	0.23681345508430923	0.21525604310950397	0.21994269931655586	0.22262174187892986	0.23724852536387275	0.2034080556414317	0.21849275130058227	0.20992640551308356	0.22028680812559143	0.236552660152358
ENSDARG00000001975	2.4069208160894013	2.4069208160894013	2.164768879529168	1.9831513183624567	2.271087247179687	2.3144861451649485	1.9657675122086602	2.051823345691705	2.0802932853428393	2.3542544456038663	2.1857856192206344	2.2451769869862717
ENSDARG00000002002	0.7399147389788746	0.8618570089649755	0.8206625565482369	0.5929105038277964	0.7701595570146178	0.7758117578945198	0.874209797200067	0.7768167393422856	0.91754616635319	0.8457784397163215	0.8788614449082119	0.8780340918625151
ENSDARG00000002006	0.4116142163014462	0.39988997490593997	0.4356275209270319	0.3423938493846781	0.48208780921415245	0.40775978458272505	0.44356753620379796	0.3643524182022082	0.4142918675789686	0.3121568823708313	0.2647955834738474	0.3394186689222282
ENSDARG00000002013	1.866700381470497	1.976355109439031	1.7433431188425987	1.5537408515853959	1.6298083057653951	1.513600455067162	1.6054793737626667	1.6392384695993016	1.9249868173167255	1.8030918334442552	1.6226719682160238	1.794738941191251
ENSDARG00000002016	0.5553724463283156	0.5168008899957853	0.5075417409806291	0.46440280020555114	0.40924200156474655	0.4939887166878803	0.42411259084776587	0.36168332775088485	0.3999869394913075	0.4598719912972914	0.38289718478713863	0.4201969919781068
ENSDARG00000002020	-0.046838667876233045	-0.08597459523710602	-0.0522092303005776	-0.08984348016433134	-0.08015390156829863	-0.08042065876772059	-0.07244743271266825	-0.055041190068002975	-0.0823435301655531	-0.09766796239304039	-0.02713642854093749	-0.07188840140814354
ENSDARG00000002031	0.2443261845475326	0.23072274463451148	0.23889952842471288	0.28589586514896775	0.24108575201082538	0.2256843374748448	0.23133468266820512	0.3055284664424328	0.20788219988337903	0.219340168797529	0.20281157841789502	0.21354028440377298
ENSDARG00000002037	-0.04394424387425253	0.020696090865159555	-0.10614268436455057	-0.10578593730053769	-0.0514028321837001	-0.04586743956489778	-0.02428205877931741	-0.029167268913693617	-0.07441060728593948	-0.03510830218834731	0.033711387743482826	-0.06871879077515657
ENSDARG00000002082	0.7288789355249262	0.6934250932868271	0.684590339578959	0.7140560420482611	0.6840583874365187	0.689461675523611	0.6892046095514257	0.7649386866943587	0.6470507947707616	0.6096948384937702	0.6079016077900236	0.5969160160687158
ENSDARG00000002127	0.752471937138568	0.8108779410544119	0.7497749557246793	0.888514269459337	0.8551451291779322	0.8523704955774584	0.8710192919155799	0.8569313322085902	0.8231328821429887	0.852701810781349	0.8637856648825388	0.8605311787281501
ENSDARG00000002128	0.7719101013214823	0.7034851494108193	0.7580739558087012	0.6356444351430993	0.6782085998204149	0.7956331815426568	0.6145867944941724	0.6797368366011154	0.6799994555000479	0.605628356915795	0.6644260724130491	0.6754888652964128
ENSDARG00000002131	0.19104504956253462	0.226573580712966	0.12369268376794623	0.266961444395396	0.3281602417814787	0.188622063611108	0.384834973872959	0.35370709839402187	0.3712837040575895	0.2713456745043662	0.3599538635301301	0.4056977697138111
ENSDARG00000002165	1.73410611140955	1.8176170387023183	1.8274835742283473	2.1000106529957696	2.0137949701134206	1.977142933315441	1.7778800371851595	1.6913850028529995	1.7379007380062352	1.8139450731679188	1.8885420509589868	1.877940721702383
ENSDARG00000002168	0.8266684742793828	0.8326713847102833	0.8111900847235375	0.8743782153904472	0.8875241461631815	0.8406867475194595	0.7504915100986119	0.7826965179528657	0.8101123606649632	0.7925803093159054	0.7580739558087012	0.7882431077685441
ENSDARG00000002172	0.5995333283597929	0.5056979974029953	0.7020238243769994	0.4268111289901776	0.4219010853704626	0.42200072362816926	0.5836771451113063	0.6469269330471977	0.633918520271675	0.44777245481863437	0.37843301778834415	0.4201969919781068
ENSDARG00000002174	0.6803893660078555	0.6554107234436553	0.6545125349530648	0.5709060405161225	0.5812315857043275	0.6441609368622475	0.5836771451113063	0.5185527202543742	0.5560521524264093	0.6865417820869569	0.6371545988531108	0.6265396821407727
ENSDARG00000002184	0.9991165497574033	1.0213325765011838	0.9891514720441424	0.9949828443658606	1.032725872638524	1.0907708012982043	0.8863517516913335	0.9263334142993244	0.8480323300891988	0.8925538425045212	0.9602807810797694	0.8329822608993636
ENSDARG00000002190	0.7133791759240442	0.7106526029622424	0.8111900847235375	0.7421564387143587	0.7594891214948545	0.7733556740867287	0.7832815583324543	0.7768167393422856	0.7968138719200056	0.7726308815159759	0.6977626290527026	0.7136437711056023
ENSDARG00000002192	-0.19591038801588562	-0.19325876436736358	-0.19429607810189253	-0.1928005815304674	-0.18576293653205028	-0.1936679261823094	-0.1261561453155421	-0.14652743071008129	-0.14856856803969193	-0.15254310848899683	-0.16400559962148345	-0.13580716717010177
