down.overlap..3..
ENSG00000110881
ENSG00000120322
ENSG00000006453
ENSG00000099814
ENSG00000188107
ENSG00000116254
ENSG00000111199
ENSG00000068976
ENSG00000132872
ENSG00000164742
ENSG00000179909
ENSG00000176165
ENSG00000006071
ENSG00000164588
ENSG00000155886
ENSG00000171189
ENSG00000112183
ENSG00000077327
ENSG00000133116
ENSG00000101134
ENSG00000140600
ENSG00000141404
ENSG00000136531
ENSG00000178882
ENSG00000070601
ENSG00000145526
ENSG00000112232
ENSG00000167011
ENSG00000113211
ENSG00000163083
ENSG00000179008
ENSG00000005961
ENSG00000109956
ENSG00000196739
ENSG00000180828
ENSG00000246705
ENSG00000181965
ENSG00000187772
ENSG00000109944
ENSG00000176273
ENSG00000116183
ENSG00000106123
ENSG00000126561
ENSG00000152377
ENSG00000165795
ENSG00000092200
ENSG00000232044
ENSG00000177453
ENSG00000156113
ENSG00000112246
ENSG00000176927
ENSG00000143171
ENSG00000198354
ENSG00000074706
ENSG00000152672
ENSG00000053438
ENSG00000154556
ENSG00000075035
ENSG00000151640
ENSG00000122012
ENSG00000186952
ENSG00000206052
ENSG00000022355
ENSG00000091622
ENSG00000082684
ENSG00000132975
ENSG00000147145
ENSG00000158077
ENSG00000108231
ENSG00000151632
ENSG00000008118
ENSG00000080823
ENSG00000110786
ENSG00000113966
ENSG00000196557
ENSG00000006283
ENSG00000114374
ENSG00000168843
ENSG00000113319
ENSG00000113209
ENSG00000182103
ENSG00000173598
ENSG00000171617
ENSG00000174527
ENSG00000157470
ENSG00000173114
ENSG00000183066
ENSG00000114757
ENSG00000163378
ENSG00000113205
ENSG00000083067
ENSG00000180720
ENSG00000169891
ENSG00000196104
ENSG00000137261
ENSG00000156687
ENSG00000074590
ENSG00000063015
ENSG00000143167
ENSG00000115828
ENSG00000106689
ENSG00000095932
ENSG00000133519
ENSG00000081479
ENSG00000114279
ENSG00000196116
ENSG00000117598
ENSG00000151490
ENSG00000121101
ENSG00000100181
ENSG00000196141
ENSG00000152822
ENSG00000151062
ENSG00000198947
ENSG00000113296
ENSG00000204956
ENSG00000140090
ENSG00000167434
ENSG00000078269
ENSG00000121039
ENSG00000169085
ENSG00000174482
ENSG00000155052
ENSG00000179299
ENSG00000196353
ENSG00000169933
ENSG00000099139
ENSG00000170396
ENSG00000165675
ENSG00000153233
ENSG00000130720
ENSG00000130287
ENSG00000186732
ENSG00000134207
ENSG00000154678
ENSG00000224897
ENSG00000196071
ENSG00000113212
ENSG00000170381
ENSG00000054803
ENSG00000134817
ENSG00000132518
ENSG00000184672
ENSG00000138083
ENSG00000189134
ENSG00000105392
ENSG00000113100
ENSG00000174963
ENSG00000179104
ENSG00000047617
ENSG00000185345
ENSG00000203805
ENSG00000018236
ENSG00000204624
ENSG00000162383
ENSG00000188338
ENSG00000168314
ENSG00000186479
ENSG00000180777
ENSG00000110723
ENSG00000185652
ENSG00000123700
ENSG00000198797
ENSG00000163630
ENSG00000064692
ENSG00000130037
ENSG00000107611
ENSG00000136960
ENSG00000163328
ENSG00000075884
ENSG00000134121
ENSG00000021645
ENSG00000075223
ENSG00000149256
ENSG00000174145
ENSG00000113361
ENSG00000078328
ENSG00000131459
ENSG00000184302
ENSG00000136535
ENSG00000082126
ENSG00000167083
ENSG00000196844
ENSG00000081148
ENSG00000204179
ENSG00000186960
ENSG00000196277
ENSG00000168421
ENSG00000134539
ENSG00000121653
ENSG00000110887
ENSG00000198691
ENSG00000162367
ENSG00000082014
ENSG00000273706
ENSG00000198570
ENSG00000161681
ENSG00000156414
ENSG00000125355
ENSG00000144891
ENSG00000154654
ENSG00000179873
ENSG00000165023
ENSG00000157240
ENSG00000242265
ENSG00000144331
ENSG00000146374
ENSG00000154975
ENSG00000161647
ENSG00000178734
ENSG00000164483
ENSG00000152595
ENSG00000007129
ENSG00000118946
ENSG00000137558
ENSG00000178248
ENSG00000087303
ENSG00000150394
ENSG00000154760
ENSG00000069431
ENSG00000145681
ENSG00000184588
ENSG00000089225
ENSG00000182752
ENSG00000077063
ENSG00000147676
ENSG00000112041
ENSG00000179603
ENSG00000122548
ENSG00000162722
ENSG00000107736
ENSG00000170279
ENSG00000157219
ENSG00000099260
ENSG00000179270
ENSG00000075213
ENSG00000042781
ENSG00000185760
ENSG00000129221
ENSG00000125384
ENSG00000111664
ENSG00000163032
ENSG00000159212
ENSG00000142319
ENSG00000162761
ENSG00000175906
ENSG00000072315
ENSG00000100884
ENSG00000185774
ENSG00000089169
ENSG00000108576
ENSG00000187486
ENSG00000165970
ENSG00000127928
ENSG00000181291
ENSG00000006128
ENSG00000137460
ENSG00000143845
ENSG00000091656
ENSG00000157445
ENSG00000129535
ENSG00000184611
ENSG00000198785
ENSG00000183090
ENSG00000198673
ENSG00000008197
ENSG00000178965
ENSG00000197181
ENSG00000198765
ENSG00000164129
ENSG00000163377
ENSG00000130561
ENSG00000136267
ENSG00000147724
ENSG00000121871
ENSG00000164099
ENSG00000165309
ENSG00000165973
ENSG00000006116
ENSG00000117868
ENSG00000039068
ENSG00000139053
ENSG00000137573
ENSG00000139985
ENSG00000135638
ENSG00000147246
ENSG00000104921
ENSG00000153266
ENSG00000134115
ENSG00000167178
ENSG00000112619
ENSG00000101292
ENSG00000124900
ENSG00000144285
ENSG00000169752
ENSG00000164749
ENSG00000137473
ENSG00000126778
ENSG00000181072
ENSG00000154165
ENSG00000104237
ENSG00000148482
ENSG00000181541
ENSG00000186297
ENSG00000180875
ENSG00000152214
ENSG00000038295
ENSG00000118271
ENSG00000087494
ENSG00000105507
ENSG00000122584
ENSG00000147256
ENSG00000147655
