Gene	PostvsPreinWT	PostvsPreinTG	Diff	TGvsWTPre	AveExpr	F	P.Value	adj.P.Val
AFFX-Dr-U43284-1_s	-0.06037327666666682	0.16018789	0.2205611666666667	3.612309323333333	1.8188145083333334	2350.9882851353527	2.7322938618703945e-15	2.5522356963731355e-11
ENSDARG00000076386	0.03766620000000026	-0.33349034333333316	-0.3711565433333335	1.7594521666666667	1.2998537641666668	422.18173299398165	2.4261600509973118e-11	7.655208871541784e-8
ENSDARG00000058094	1.610486076666667	0.939295133333333	-0.6711909433333341	0.06512690000000024	0.6242934958333334	421.11948213424614	2.458583300998325e-11	7.655208871541784e-8
ENSDARG00000103740	-0.07986373333333363	-0.07054423333333348	0.009319500000000147	0.9177625499999997	2.0017869	343.75810925802676	7.157340942163673e-11	1.6714180435187719e-7
ENSDARG00000057706	1.078922086666667	0.6394346166666667	-0.4394874700000002	0.12488213000000026	0.8034731175000001	308.41272305499274	1.2658991732469806e-10	1.9193361889171753e-7
ENSDARG00000008388	0.9359845733333333	0.48429280333333324	-0.45169177000000005	0.12613019666666658	0.9804398391666667	300.74451620440857	1.4448440850651186e-10	1.9193361889171753e-7
ENSDARG00000033170	0.31800902666666653	-0.281502816666666	-0.5995118433333326	2.2064545266666657	1.3467492991666667	300.5093140998692	1.450791551197034e-10	1.9193361889171753e-7
ENSDARG00000033899	0.12914020333333331	-0.11106858666666664	-0.24020878999999995	0.68601579	0.45724255583333334	293.4441716426768	1.643795044570967e-10	1.9193361889171753e-7
ENSDARG00000010519	0.4998672700000001	0.4368986299999999	-0.06296864000000013	-0.034330566666666645	0.3320661283333333	286.56020706826365	1.8618891289040663e-10	1.9324340392325425e-7
ENSDARG00000104820	0.59085578	0.306194	-0.28466178	0.21898875333333329	0.576490645	273.9120011408206	2.359366351337761e-10	1.9868817297530801e-7
ENSDARG00000012468	0.06101720999999998	-0.08687711333333348	-0.1478943233333334	0.7472650866666667	0.3215243675	273.77470265856687	2.365577915814198e-10	1.9868817297530801e-7
ENSDARG00000056233	0.31502821333333336	-0.0580872933333334	-0.3731155066666667	0.85250804	0.75559765	269.83330911060824	2.5524655558330976e-10	1.9868817297530801e-7
ENSDARG00000002197	0.0026034799999999636	-0.18638045999999953	-0.1889839399999994	1.1489799199999995	0.49484417166666667	256.0194118888165	3.361823429237162e-10	2.153985552904234e-7
ENSDARG00000058585	-0.1738484400000001	-0.0031711166666666124	0.1706773233333335	-0.6577945500000001	0.044195382500000005	255.34552661015184	3.4085654443126035e-10	2.153985552904234e-7
ENSDARG00000078567	0.6622420400000001	0.4008083533333331	-0.2614336866666669	0.06893913666666684	0.8775070633333333	254.63171774715408	3.458921239006906e-10	2.153985552904234e-7
ENSDARG00000078322	2.039361350000001	1.5090294933333335	-0.5303318566666673	0.29802533666666714	1.4212946091666667	226.02901530517585	6.453312113001023e-10	3.690939027323446e-7
ENSDARG00000104267	2.159707033333334	1.0723919199999992	-1.0873151133333345	0.6902152933333336	1.5206592916666668	223.09982405406228	6.908767612680156e-10	3.690939027323446e-7
ENSDARG00000026726	1.1164756966666665	0.5241556733333326	-0.5923200233333334	0.4898294033333328	3.2039670675	221.00531366288445	7.257953084387773e-10	3.690939027323446e-7
ENSDARG00000058292	-0.26913094666666654	-0.43416156999999994	-0.16503062333333335	0.18011278333333336	0.5337052391666667	219.5803244069041	7.507530405646662e-10	3.690939027323446e-7
ENSDARG00000040362	0.7383665166666672	0.43147114333333336	-0.30689537333333394	0.8303824233333336	1.2523759033333333	208.17514792565805	9.919845553678977e-10	4.6330638658457667e-7
ENSDARG00000016771	1.9431445066666673	1.3161629033333329	-0.6269816033333346	0.5384059166666675	1.5050477275	197.98272306241935	1.2890993316404108e-9	5.539269505819025e-7
ENSDARG00000031678	1.1542483766666671	0.5971941066666664	-0.557054270000001	0.21339032333333363	1.3836149391666668	197.52920384458835	1.3046133082969548e-9	5.539269505819025e-7
ENSDARG00000062385	0.47653198666666685	0.46990722	-0.0066247666666667815	0.20714825333333334	0.550094325	195.08849548888514	1.3920170292513725e-9	5.653404813146553e-7
ENSDARG00000016977	0.14217215666666672	-0.14346514666666677	-0.2856373033333335	0.9600079633333335	1.1162897208333333	189.64263091087227	1.6134270269965883e-9	6.263900191320145e-7
ENSDARG00000020594	-0.05682431	-0.11252593999999994	-0.055701629999999946	0.5556677833333332	0.3830309125	188.25338200548543	1.6764533217321874e-9	6.263900191320145e-7
ENSDARG00000021984	-0.28503449333333286	-0.1548500033333342	0.13018448999999865	0.7269917400000008	2.7189128591666667	185.01000048950613	1.835346109938798e-9	6.59383385113012e-7
ENSDARG00000030514	0.09021760333333328	0.15746303666666628	0.067245433333333	0.7092804533333333	0.9437118433333334	181.9816501697738	2.000100309567545e-9	6.919606293211275e-7
ENSDARG00000055064	0.010446263333332872	-0.017315473333333387	-0.02776173666666626	0.7291059166666662	2.4661459725	180.16610705593834	2.107302206879447e-9	7.030110683736041e-7
ENSDARG00000097827	0.9323892866666669	0.5034590166666666	-0.4289302700000004	0.46709861666666674	0.8420038241666666	172.06953939627297	2.6770084812582504e-9	8.62273662877011e-7
ENSDARG00000017676	1.3677866800000007	0.6030234066666664	-0.7647632733333345	0.41195210333333354	1.5825316066666666	169.10400638222518	2.9303195642289087e-9	8.73069160894762e-7
ENSDARG00000020007	1.200474133333333	0.662594373333334	-0.5378797599999989	0.31282114999999977	1.131934485	168.6162955508108	2.974657344157119e-9	8.73069160894762e-7
ENSDARG00000052000	0.20291764333333362	-0.20837965666666558	-0.4112972999999991	1.0169343633333328	1.3520231583333333	168.43953456799602	2.990923150479861e-9	8.73069160894762e-7
ENSDARG00000013771	0.46617929999999985	0.44696259333333344	-0.019216706666666417	-0.5691429733333335	1.37977793	165.282234154082	3.3000632579901036e-9	9.341179058450169e-7
ENSDARG00000012405	1.4815000433333334	0.8559747766666663	-0.6255252666666671	0.38171521666666697	1.7177864666666667	161.93496383319592	3.67019657086939e-9	1.0083325343673815e-6
ENSDARG00000019702	-0.09111576666666643	0.40219680333333296	0.4933125699999994	-0.9353510533333331	1.4520957225	155.9483944482753	4.463061035482623e-9	1.187640091735255e-6
ENSDARG00000098250	-0.18922484666666683	0.1184570566666654	0.30768190333333223	-1.2192967099999992	3.2748427141666667	155.19180134332998	4.577137705006871e-9	1.187640091735255e-6
ENSDARG00000102471	0.1370918733333335	-0.05560421333333335	-0.19269608666666688	-0.5750782799999999	0.372486915	154.05137600925235	4.7557043000065196e-9	1.1940033149429195e-6
ENSDARG00000099900	-0.5458440066666668	-0.3983531699999998	0.14749083666666693	-0.2556295300000001	0.39338720416666667	152.92576646041294	4.9401248110012374e-9	1.1940033149429195e-6
ENSDARG00000056915	-1.1265239666666669	-0.7235247433333328	0.40299922333333404	-0.5568197200000007	1.2962378058333333	152.65862519489096	4.985133206591784e-9	1.1940033149429195e-6
ENSDARG00000061233	1.042962836666667	0.7010264799999997	-0.34193635666666733	0.1419054866666669	1.0369069158333333	150.18497918162169	5.425902234824389e-9	1.2670838193873655e-6
ENSDARG00000098387	0.08135498	0.07566680999999996	-0.005688170000000034	-0.32941538	0.10597748416666666	145.2599002507513	6.449486280389913e-9	1.4557917407068278e-6
ENSDARG00000069074	-0.47125285000000006	-0.5033728966666668	-0.03212004666666679	0.02874698000000009	0.7650638866666667	144.84534944523088	6.5456860196645725e-9	1.4557917407068278e-6
ENSDARG00000071437	0.2334081800000003	0.3648323733333334	0.1314241933333331	-0.49677985999999985	0.7763581783333333	143.59835402747805	6.8455097301854854e-9	1.4724747700924336e-6
ENSDARG00000036036	1.7981624533333336	1.209540206666666	-0.5886222466666675	0.1904517766666669	1.48524871	143.23482022971626	6.935969369881927e-9	1.4724747700924336e-6
ENSDARG00000006526	1.822799996666667	1.3267349333333334	-0.4960650633333339	0.45406951333333345	2.358980879166667	140.50358527036403	7.662982224847594e-9	1.5617648947184872e-6
ENSDARG00000101209	0.8234407466666669	0.6139172500000002	-0.2095234966666666	-0.04977650333333339	1.0479816008333334	140.40472367012833	7.690952270319068e-9	1.5617648947184872e-6
ENSDARG00000006791	-0.37286890333333333	-0.33681663333333334	0.03605226999999997	0.02393971333333339	0.19198142916666666	139.68805981927127	7.897379021469125e-9	1.5695620731817681e-6
ENSDARG00000070683	0.7842639533333333	0.47496621000000006	-0.30929774333333326	0.5623758766666667	0.7837364591666667	138.08416883059303	8.383702341738262e-9	1.6315034077953563e-06
ENSDARG00000014587	0.6602529266666668	0.44451423666666656	-0.21573869000000034	0.10887731333333345	0.7287581108333333	134.21016565475705	9.712963372742154e-9	1.851607976832336e-6
ENSDARG00000007396	1.046155416666667	0.5519687033333334	-0.4941867133333335	0.005245873333333373	0.8898085466666666	131.09488877090527	1.096641192654346e-8	2.048745076116849e-6
ENSDARG00000036840	1.5244724700000005	0.5161300100000004	-1.0083424600000002	0.5641514866666668	2.4157262966666666	128.794925181329	1.2016238354993994e-8	2.2008565190980177e-6
ENSDARG00000035809	1.7301636433333338	1.0294365033333321	-0.7007271400000019	0.415444726666667	2.0120192733333333	123.3973756846156	1.4987083278393396e-8	2.6921989404513985e-6
ENSDARG00000011890	-0.3973147966666668	-0.2499467966666665	0.1473680000000003	-0.13841987000000017	0.2272083	121.02588722515144	1.6564091461375827e-8	2.919342987560596e-6
ENSDARG00000100431	0.68971194	0.23000688666666658	-0.45970505333333345	0.03124488999999997	0.6026530816666666	120.30073668278528	1.7085147091911288e-8	2.95541405528784e-6
ENSDARG00000028017	0.6210749700000002	-0.1329244633333332	-0.7539994333333333	0.5679302866666667	0.6512215466666667	118.54779467824976	1.8427314111106692e-8	3.129628020215411e-6
ENSDARG00000055708	-0.4873944233333334	-0.10742918999999973	0.37996523333333365	-0.7833941566666668	1.1292925216666667	117.65689106946982	1.9157324169749523e-8	3.1419714596603232e-6
ENSDARG00000019815	0.8179680566666668	0.5965050033333332	-0.2214630533333336	0.03535817333333347	0.38861972166666664	117.37999088217293	1.9391181301182304e-8	3.1419714596603232e-6
ENSDARG00000052114	0.10297457333333337	0.026871759999999974	-0.07610281333333341	-0.29294743999999995	0.18189016	117.24188862438427	1.9509083038250588e-8	3.1419714596603232e-6
ENSDARG00000006901	1.1430796733333335	0.2673316099999996	-0.8757480633333337	0.4947850733333339	1.2339486841666667	116.5269128475296	2.0133271898382972e-8	3.1440029624739702e-6
ENSDARG00000074201	0.5653466766666668	0.3503692433333334	-0.2149774333333334	0.46509965333333314	1.91612316	116.10742413128881	2.0510538076562417e-8	3.1440029624739702e-6
ENSDARG00000024195	0.7303586066666667	0.44955394	-0.2808046666666668	-0.08935548666666657	0.47900141333333335	115.90280303982883	2.069760850826375e-8	3.1440029624739702e-6
ENSDARG00000001950	-0.4219702199999995	-0.2856188300000002	0.1363513899999993	-1.4866863166666664	3.4601846891666668	115.71830611737533	2.086802094779854e-8	3.1440029624739702e-6
ENSDARG00000095807	0.31350353333333325	0.029393586666666673	-0.28410994666666656	-0.43426159666666675	0.2615830116666667	113.34126422133046	2.3219885927428046e-8	3.4428088007635774e-6
ENSDARG00000014976	-0.00224404333333339	-0.04315398666666681	-0.04090994333333331	0.8712683133333331	0.9705474791666666	111.31099867151791	2.548144200825669e-8	3.71469089860335e-6
ENSDARG00000101844	-0.039703849999999985	-0.12118822333333412	-0.08148437333333414	0.7114917933333342	3.5892457716666666	111.00134843349741	2.584893570380235e-8	3.71469089860335e-6
ENSDARG00000056134	0.5487163066666669	0.3255070266666664	-0.2232092800000005	0.1890587633333335	0.5313160016666667	105.9417787638888	3.2847297225471424e-8	4.648887930047402e-6
ENSDARG00000012593	1.359447513333334	0.9223011733333334	-0.4371463400000004	0.1478667766666667	1.3107300266666666	105.52136651914554	3.352437682056681e-8	4.673898565386785e-6
ENSDARG00000017772	-0.03516461333333343	-0.06929928333333368	-0.034134670000000256	0.5053895600000002	3.9513377358333335	104.4114485559622	3.539315318447016e-8	4.861874174943173e-6
ENSDARG00000018060	0.06787865333333329	-0.10811633999999981	-0.17599499333333313	0.6932956333333331	0.5178291483333333	103.33152256392121	3.73313932395148e-8	5.007169942640363e-6
ENSDARG00000096270	0.2412153033333334	0.08801076666666659	-0.15320453666666684	-0.18962083333333324	0.06560749416666667	103.22842153744772	3.7522952144826616e-8	5.007169942640363e-6
ENSDARG00000071017	0.5265046733333335	0.08953335999999967	-0.4369713133333337	0.4861360400000002	0.9446243816666666	102.07738453674179	3.974285656397169e-8	5.228704551606473e-6
ENSDARG00000006112	0.5896583733333334	0.3225496099999998	-0.2671087633333335	0.12065977333333341	0.18351425916666667	100.5321301174681	4.2973461231608753e-8	5.575209741173019e-6
ENSDARG00000053097	0.7333371833333338	0.42993529333333325	-0.3034018900000005	-0.018569553333333183	0.5425198558333333	98.96043702943892	4.658453023807258e-8	5.9609054377237804e-6
ENSDARG00000068369	0.48354168333333347	0.43066715333333305	-0.05287453000000042	0.14814747000000006	1.0589166108333332	98.28098501272011	4.825657366502717e-8	6.091414251419173e-6
ENSDARG00000055575	1.022380716666667	0.7628783166666664	-0.25950240000000047	0.11356369000000022	0.59418375	96.06554355798522	5.4226254287004786e-8	6.753699217265489e-6
ENSDARG00000086691	-0.0658438333333331	-0.08024616333333312	-0.014402330000000019	-0.4345736766666667	1.0691495658333334	95.04485530143458	5.7269768171192394e-8	7.038906637988265e-6
ENSDARG00000009594	0.43126545666666694	0.3891170833333331	-0.042148373333333766	5.872800000001344e-4	0.7020221283333333	94.2128734828732	5.990159923344452e-8	7.26676413557929e-6
ENSDARG00000029596	-0.7793340400000002	-0.6195619000000001	0.15977214000000006	0.07653461000000006	0.5579262733333333	93.57826997764786	6.200601187232803e-8	7.425617396146361e-6
ENSDARG00000035264	-0.4319118999999998	-0.5143319799999997	-0.0824200799999999	1.0705416166666666	1.8870230516666666	92.3755954831249	6.624030612657174e-8	7.832287335801349e-6
ENSDARG00000094451	0.6658526299999997	0.6084792500000002	-0.057373379999999585	0.038716209999999696	1.115610855	91.89641102038952	6.802253182169697e-8	7.942480871830893e-6
ENSDARG00000074094	1.18162743	0.45843947333333357	-0.7231879566666664	-0.25053399	1.4897915941666666	88.99173135756143	8.013215450311597e-8	9.240919200167979e-6
ENSDARG00000100990	0.63178197	0.09352326999999994	-0.5382587000000001	0.8500009833333328	1.0211950583333333	88.62060944558988	8.185739909639617e-8	9.324755670237032e-6
ENSDARG00000068993	0.043764786666666666	0.14230896666666665	0.09854418	-0.3896085	0.16548007166666667	87.58809115419376	8.689457638548657e-8	9.753699347027042e-6
ENSDARG00000017180	0.5194354699999999	0.2666467733333331	-0.2527886966666668	-0.1128434599999999	1.0978818808333333	87.40103684472174	8.784608408483071e-8	9.753699347027042e-6
ENSDARG00000040265	-0.029019996666666645	-0.19099541999999992	-0.16197542333333326	0.4776737766666667	0.25265659083333336	87.10420024019984	8.938156737609384e-8	9.753699347027042e-6
ENSDARG00000010008	0.6372975999999998	0.30011266666666714	-0.33718493333333255	0.43034547666666645	0.8605430483333333	87.02443342915043	8.979960859054979e-8	9.753699347027042e-6
ENSDARG00000010434	1.8455578900000007	1.7214692166666652	-0.12408867333333529	0.4747713633333339	2.0895221983333334	86.00204259511386	9.536894731018487e-8	1.0239555595683182e-5
ENSDARG00000070603	0.43397791333333346	0.25509529333333325	-0.17888262000000021	0.11377415666666672	0.12790575	85.62818714634584	9.750730076814721e-8	1.035017836903708e-5
ENSDARG00000054749	0.45792332000000013	0.32962962999999995	-0.1282936900000002	0.01505297666666676	0.08748391250000001	84.85731585893362	1.0209904517677113e-7	1.0632183232476729e-5
ENSDARG00000000767	0.4497319666666668	0.45898032666666677	0.009248359999999956	-0.24220332333333328	0.34981285833333337	84.80164706401959	1.024404764931919e-7	1.0632183232476729e-5
ENSDARG00000020387	0.012648653333333426	0.002263586666666262	-0.010385066666667164	0.49261090333333346	1.5263668416666667	84.06010828921032	1.071204759569048e-7	1.0995740284763163e-5
ENSDARG00000045408	1.3035178566666668	1.1808259066666666	-0.1226919500000001	0.5069351333333332	1.1927492741666668	83.12777091193891	1.133701778974327e-7	1.1382984409049367e-5
ENSDARG00000026369	-0.10483272666666643	0.020338723333332975	0.1251714499999994	-0.47836892333333303	1.4916203508333332	83.11397988594365	1.1346582519835827e-7	1.1382984409049367e-5
ENSDARG00000026680	-0.017543223333333205	-0.10427706000000003	-0.08673383666666679	0.6318447266666667	0.4070491825	82.70362474899713	1.1635619841586905e-7	1.1382984409049367e-5
ENSDARG00000069402	-0.08451028666666671	-0.5849674099999999	-0.5004571233333331	0.7949506733333332	0.17278196916666666	82.63619145951628	1.1683949785764002e-7	1.1382984409049367e-5
ENSDARG00000043079	-0.34643369999999996	-0.4857981533333322	-0.13936445333333225	0.5219440733333323	2.4913995966666667	82.61581176722858	1.1698602968298248e-7	1.1382984409049367e-5
ENSDARG00000102403	0.6737059500000002	0.5639476833333332	-0.10975826666666699	0.05418485000000017	0.61783422	82.40146234678956	1.185405213722048e-7	1.1415330001420258e-5
ENSDARG00000004954	0.46832769333333313	0.5832420566666672	0.11491436333333405	-0.7257431700000003	1.0940318458333333	82.20385824847108	1.1999535680842058e-7	1.1432854138121796e-5
ENSDARG00000037307	0.40481989000000007	0.28069831	-0.12412158000000009	-0.03505252333333329	0.14300398166666667	82.04632571422316	1.2117038429226613e-7	1.1432854138121796e-5
ENSDARG00000060280	0.07434994333333335	0.017181999999999864	-0.05716794333333347	0.38041130000000006	0.16186131916666668	79.69710785740207	1.4042517524736431e-7	1.31171156198563e-5
ENSDARG00000000656	-0.37190912666666665	0.019902753333333356	0.39181188	-0.4831280166666666	0.34013812833333334	79.39054204967864	1.4319757485063554e-7	1.324364897702759e-5
ENSDARG00000059789	0.2995026433333334	0.16957772	-0.1299249233333334	-0.06111999666666662	0.0174188425	79.11743153013194	1.4572234407921218e-7	1.3345023686705107e-5
ENSDARG00000020072	0.7293324533333334	0.08981663999999989	-0.6395158133333335	-0.033541476666666556	0.10911557833333334	78.02352684968298	1.563800298840827e-7	1.4181998632497247e-5
ENSDARG00000004311	0.2612441966666667	0.04736084999999994	-0.21388334666666675	-0.02737665333333328	-0.011659048333333331	77.29399244191217	1.6400382762360323e-7	1.4730382248385364e-5
ENSDARG00000005185	1.259903933333334	0.7772585099999996	-0.4826454233333344	0.3951975066666673	1.8041083641666666	76.94738355877587	1.6778031229937612e-7	1.4765909870899005e-5
ENSDARG00000098114	0.30624205999999976	0.258177573333334	-0.04806448666666574	-0.17679039666666707	1.2840622866666667	76.75540682449859	1.6991643989164337e-7	1.4765909870899005e-5
ENSDARG00000056532	0.38898852000000006	0.011022429999999916	-0.37796609000000014	0.45927934333333353	0.9699009758333333	76.73299009637913	1.7016797199929384e-7	1.4765909870899005e-5
ENSDARG00000094557	0.6572617100000001	0.09103892666666658	-0.5662227833333335	0.1469552200000001	0.27598870583333335	76.6285298469403	1.7134594229094905e-7	1.4765909870899005e-5
ENSDARG00000077139	0.8136214000000003	0.46421007666666647	-0.3494113233333338	0.2324158133333334	1.1545233491666667	76.53363036021176	1.724245051509363e-7	1.4765909870899005e-5
ENSDARG00000079780	-0.1400057299999995	-0.1555599900000002	-0.015554260000000708	-0.25257355333333265	1.4469070466666667	76.36977624717555	1.7430580760513438e-7	1.4765909870899005e-5
ENSDARG00000013838	0.5918010666666669	0.28979491333333335	-0.30200615333333347	0.13788643666666672	0.5469351666666666	76.0521855448889	1.7802215906750733e-7	1.4765909870899005e-5
ENSDARG00000027750	0.4109706900000001	0.17513810999999974	-0.2358325800000003	-0.005820820000000004	0.56005008	75.95729672430369	1.7915073233587728e-7	1.4765909870899005e-5
ENSDARG00000040251	0.5433240100000007	0.31798955000000007	-0.22533446000000068	-0.18132709666666647	1.5533132316666667	75.67800409874809	1.825222050834705e-7	1.4765909870899005e-5
ENSDARG00000029905	0.10722015000000001	0.02584070000000005	-0.08137944999999994	0.33325891333333335	0.042383175833333335	75.61854968882258	1.8324960684590693e-7	1.4765909870899005e-5
ENSDARG00000044074	0.61990683	0.27423139666666674	-0.3456754333333332	0.10100136666666665	0.3545255433333333	75.60682003368909	1.8339352111130181e-7	1.4765909870899005e-5
ENSDARG00000101914	0.35317818000000023	0.15593229333333325	-0.19724588666666698	0.11708887000000012	0.45603716666666666	75.60234278250736	1.8344848910497604e-7	1.4765909870899005e-5
ENSDARG00000056765	-0.03592922000000001	-0.03583518666666666	9.403333333335429e-5	0.25691466333333335	0.10247256	75.21908132123843	1.8822726457526752e-7	1.4765909870899005e-5
ENSDARG00000062171	1.1265568333333338	0.45577013333333327	-0.6707867000000005	0.3196364800000001	0.975754215	75.13787889360943	1.8925865569700047e-7	1.4765909870899005e-5
ENSDARG00000040705	0.16037308333333344	0.2884869700000001	0.12811388666666668	-0.2748009533333333	0.7511581266666667	75.10741516743524	1.8964732113618223e-7	1.4765909870899005e-5
ENSDARG00000018914	0.0023473133333336005	-0.04576562333333334	-0.04811293666666694	-0.32083174999999986	0.7494136808333334	75.1039497103388	1.896915945303373e-7	1.4765909870899005e-5
ENSDARG00000034503	0.18126576666666677	0.3894959033333332	0.20823013666666645	-0.07199051333333328	0.5995392475	74.89805211745447	1.9234424306648335e-7	1.484865764036381e-5
ENSDARG00000008165	0.2322988766666667	0.16481551999999997	-0.06748335666666676	-0.1637627333333333	0.0142978025	74.51483081662184	1.9739971845295263e-7	1.5114022705483858e-5
ENSDARG00000010085	-0.026981853333333472	0.14850688666666645	0.17548873999999992	-0.4824400933333334	1.0059075116666667	73.88108984563827	2.061109258819258e-7	1.5652700476935518e-5
