Gene	PostvsPreinWT	PostvsPreinTG	Diff	TGvsWTPre	AveExpr	F	P.Value	adj.P.Val
ENSDARG00000006225	-0.4333333333333371	-0.2133333333333347	0.22000000000000242	-0.15000000000000036	9.173333333333334	9.019641796493364	0.002063694763072928	0.009153358395946923
ENSDARG00000059075	-0.580000000000001	0.06333333333333258	0.6433333333333335	-0.27333333333333343	6.700833333333334	9.011704969921787	0.0020710804325748855	0.009181757152672998
ENSDARG00000087993	0.1366666666666685	-0.8899999999999988	-1.0266666666666673	0.6433333333333335	7.696666666666666	9.005513247060527	0.0020768635335204552	0.009203027640709
ENSDARG00000056531	-0.23333333333333428	0.016666666666667496	0.2500000000000018	0.16000000000000014	8.149166666666666	9.002816379064198	0.002079388292002779	0.009207675578311444
ENSDARG00000076290	-0.32500000000000107	-0.35833333333333606	-0.03333333333333499	0.028333333333335098	5.201666666666667	9.002287437783494	0.0020798838957538967	0.009207675578311444
ENSDARG00000006640	-0.33666666666666867	0.09000000000000075	0.4266666666666694	-0.21666666666666856	4.543333333333333	8.99986121062242	0.0020821589663217606	0.009213380816869524
ENSDARG00000070702	0.5966666666666676	0.019999999999997797	-0.5766666666666698	0.446666666666669	9.5975	8.99795623901076	0.0020839472845524537	0.009216927833808935
ENSDARG00000009753	-0.31333333333333435	-0.413333333333334	-0.09999999999999964	-0.049999999999998934	8.846666666666668	8.995543867517382	0.002086214495310299	0.00922194689947201
ENSDARG00000040535	0.13999999999999968	0.06333333333333346	-0.07666666666666622	-0.18666666666666742	5.210833333333333	8.994648617449508	0.002087056604805035	0.00922194689947201
ENSDARG00000043493	0.11166666666666458	0.42666666666666586	0.3150000000000013	-0.10999999999999766	8.429583333333333	8.99213624927992	0.0020894219551192915	0.009224300839619464
ENSDARG00000098666	-0.5799999999999992	0.6633333333333313	1.2433333333333305	-0.2866666666666653	6.3975	8.99198511134123	0.002089564348210554	0.009224300839619464
ENSDARG00000058570	0.31333333333333346	-0.10000000000000275	-0.4133333333333362	-2.5699999999999985	4.891666666666667	8.990163098839817	0.002091281827388182	0.00922752175230657
ENSDARG00000006636	-0.13666666666666671	-0.2733333333333343	-0.1366666666666676	0.10000000000000098	3.7908333333333335	8.960609625801085	0.002119370327660731	0.009346353191446785
ENSDARG00000004735	-0.49666666666666703	-0.026666666666669947	0.4699999999999971	-0.019999999999997797	7.8825	8.95972862451001	0.0021202143681271534	0.009346353191446785
ENSDARG00000057296	-0.4299999999999997	-0.06333333333333435	0.36666666666666536	-0.3366666666666651	4.381666666666667	8.945880933088127	0.0021335326033270732	0.009400626437584051
ENSDARG00000036102	0.6833333333333353	-0.03333333333333499	-0.7166666666666703	0.2566666666666695	8.570833333333333	8.9414682380034	0.0021377970057693545	0.00941497493205636
ENSDARG00000037153	0.6866666666666674	0.23666666666666547	-0.45000000000000195	-0.05333333333333101	6.650833333333333	8.934584664338049	0.002144469058924729	0.009435865344372569
ENSDARG00000078105	0.10000000000000142	0.1166666666666627	0.01666666666666128	-0.22333333333332916	7.1691666666666665	8.934490222314432	0.0021445607671665735	0.009435865344372569
ENSDARG00000007065	-0.33999999999999986	-0.2649999999999997	0.07500000000000018	-0.32833333333333226	7.502916666666667	8.932875271787397	0.0021461296763054904	0.009436271171188693
ENSDARG00000025391	-0.29666666666666597	-0.13333333333333464	0.16333333333333133	-0.4766666666666648	6.8675	8.932315911216497	0.0021466734010037436	0.009436271171188693
ENSDARG00000098401	-0.8499999999999996	-0.09333333333333549	0.7566666666666642	0.013333333333335418	8.7775	8.930208474699484	0.002148723367378302	0.009438332138681345
ENSDARG00000025953	-0.49666666666666703	-0.3966666666666665	0.10000000000000053	-0.16999999999999904	6.801666666666667	8.929095126865352	0.002149807273046956	0.009438332138681345
ENSDARG00000058419	-1.7763568394002505e-15	0.16333333333333222	0.163333333333334	0.2500000000000018	8.205833333333334	8.928719085589945	0.0021501735136616957	0.009438332138681345
ENSDARG00000103537	-0.30666666666666575	-0.323333333333335	-0.016666666666669272	-0.01666666666666572	6.220833333333333	8.925654769581163	0.002153160671536479	0.009447005088220878
ENSDARG00000014273	0.2783333333333351	-0.2599999999999998	-0.5383333333333349	0.5650000000000004	6.927083333333333	8.918847702499585	0.0021598136245508997	0.009471746040812185
ENSDARG00000002365	-0.08333333333333215	0.41999999999999993	0.5033333333333321	-0.21666666666666412	6.7524999999999995	8.916376653461207	0.002162234640403325	0.0094779135504493
ENSDARG00000006370	0.19333333333333336	0.3800000000000008	0.18666666666666742	-0.1033333333333335	8.738333333333333	8.912085444040626	0.0021664464657956285	0.009491921405720902
ENSDARG00000042989	0.043333333333333	-0.1266666666666687	-0.1700000000000017	-0.2766666666666655	5.6575	8.910648764437594	0.0021678586992687973	0.009493385850063296
ENSDARG00000010717	-0.3966666666666647	0.029999999999997584	0.4266666666666623	-0.3666666666666636	11.281666666666666	8.90967821556447	0.0021688133394749034	0.009493385850063296
ENSDARG00000100954	-0.4233333333333338	0.12666666666666426	0.549999999999998	-0.22666666666666568	7.4925	8.903365152504934	0.0021750348685331527	0.009516159581718118
ENSDARG00000023394	-0.05666666666666664	0.016666666666667496	0.07333333333333414	0.3100000000000005	7.678333333333334	8.893276967794808	0.0021850199191373867	0.009555370348624687
ENSDARG00000054777	0.4833333333333343	0.05000000000000071	-0.43333333333333357	0.34666666666666757	8.343333333333334	8.8910735375633	0.002187207910375485	0.009560462840813012
ENSDARG00000016775	-0.3266666666666662	-0.26333333333333364	0.06333333333333258	-0.09666666666666579	5.2475	8.887381069842343	0.0021908802208653235	0.00957203561417352
ENSDARG00000031756	-0.2733333333333352	0.3299999999999965	0.6033333333333317	-0.4599999999999973	8.550833333333333	8.885343192810573	0.0021929100436122503	0.009576424832810675
ENSDARG00000019338	-0.29000000000000004	-0.08333333333333393	0.2066666666666661	-0.1566666666666654	7.301666666666667	8.884311588704781	0.002193938404236269	0.009576438614005135
ENSDARG00000017842	0.10666666666666469	0.08333333333333304	-0.02333333333333165	-0.22000000000000064	7.484166666666667	8.883247746534776	0.0021949994889935553	0.009576595154922374
ENSDARG00000059654	0.11333333333333151	-5.3290705182007514e-15	-0.11333333333333684	0.3333333333333357	11.065	8.872351973950071	0.0022059014482994424	0.009619666399890332
