logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSDARG00000069045	-0.60850582255671	0.497900484203273	-10.1173801556904	1.81326892798315e-06	0.000760544712038764	5.63840833317962
ENSDARG00000010149	0.73390831524787	2.75839440289196	10.1171930292272	1.81356857412235e-06	0.000760544712038764	5.63825146843507
ENSDARG00000031683	1.28916798066725	0.695199476731666	10.0247561487	1.96843193982007e-06	0.000789597959859999	5.56038257474449
ENSDARG00000045940	0.368123057240524	0.865014338460088	9.85487868464399	2.29215601288411e-06	0.000822549099779101	5.41527238379901
ENSDARG00000074161	0.42638675614384	1.10686015608913	9.84601263041314	2.31058174068736e-06	0.000822549099779101	5.40762675729361
ENSDARG00000007377	0.78580488536531	1.16948197813984	9.8424437980925	2.31804428725955e-06	0.000822549099779101	5.40454714235232
ENSDARG00000013522	2.26124597279012	1.0279526672445	9.77052504215101	2.47418927244935e-06	0.000844803451284798	5.34223669841982
ENSDARG00000022817	2.81283946918942	1.31194013612459	9.6826670795435	2.68074141551926e-06	0.000844803451284798	5.265464356742
ENSDARG00000055510	-1.09810045398159	1.10523493078152	-9.65265440798306	2.75556325751232e-06	0.000844803451284798	5.23907280538261
ENSDARG00000020345	0.538279530730757	0.889878040084274	9.64430570216205	2.77678046029188e-06	0.000844803451284798	5.23171630160913
ENSDARG00000019383	0.55791568418817	0.713301122623503	9.62037323943569	2.83859819963459e-06	0.000844803451284798	5.21059157676802
ENSDARG00000054362	0.718837211187325	1.13718325005663	9.41566505526485	3.43327811895805e-06	0.000972300695293625	5.02766323150952
ENSDARG00000036704	-0.509165975080098	1.29957647267181	-9.37033061904614	3.58263141512028e-06	0.000972300695293625	4.98660368987324
ENSDARG00000075314	-0.841792299361105	0.717958717052238	-9.3588740519079	3.62148906294276e-06	0.000972300695293625	4.97619558423917
ENSDARG00000037091	-0.593870560103972	0.0855231436836726	-9.31090872233468	3.78924968152787e-06	0.000972300695293625	4.93247963613597
ENSDARG00000100515	1.32194224117355	2.24476622536265	9.28739851793967	3.87456357195747e-06	0.000972300695293625	4.91096927957179
ENSDARG00000033273	-0.332367910065426	0.168359411504612	-9.25831531261115	3.98301713178303e-06	0.000972300695293625	4.8842840919888
ENSDARG00000020114	2.34089998677657	1.89387217751578	9.24721990940687	4.02526321473912e-06	0.000972300695293625	4.87408136428014
ENSDARG00000042874	1.32120157261424	1.33531263395892	9.20556228384939	4.18830071512956e-06	0.000972300695293625	4.83566552973634
ENSDARG00000053452	-0.576679095572493	0.448077703898521	-9.19879001320053	4.21548101146163e-06	0.000972300695293625	4.82940385123525
ENSDARG00000103980	0.562911603632917	0.325505926309191	9.16214038781973	4.36595653293509e-06	0.0009824467066551	4.79543740027755
ENSDARG00000087993	-0.681364105355911	0.484253279537975	-9.03976475766899	4.9124877062918e-06	0.00100159339509221	4.68103523841108
ENSDARG00000008447	0.539298916763083	1.21213964987084	9.03766419707334	4.92249834996095e-06	0.00100159339509221	4.67905819803001
ENSDARG00000061120	1.65268916609856	1.66531506961473	9.02603575073674	4.97832064915711e-06	0.00100159339509221	4.66810534666505
ENSDARG00000041691	1.29064002646347	1.0825432812885	9.02314057716693	4.99232615998229e-06	0.00100159339509221	4.66537621744747
ENSDARG00000002768	2.38096080539812	0.929044091953595	9.01215962002804	5.04583938775271e-06	0.00100159339509221	4.65501720214025
ENSDARG00000001767	-0.507150454985659	0.273630314569457	-9.00068752263125	5.10241595158614e-06	0.00100159339509221	4.64418159622953
ENSDARG00000059398	0.443855040216448	0.58172688578166	8.84759438281622	5.92757470398423e-06	0.00111117399852446	4.49827417973702
ENSDARG00000015006	0.398834008794692	0.892053872843237	8.84634040524651	5.93490802233319e-06	0.00111117399852446	4.49706893408567
ENSDARG00000075933	0.303246989500688	0.305347032096953	8.83158091906556	6.0219705101044e-06	0.00111117399852446	4.48287056833936
ENSDARG00000006192	0.393437399974215	0.37422743767484	8.69318817784549	6.90964124076769e-06	0.00124996764877103	4.34861383951702
ENSDARG00000039268	0.501316633116907	1.08289044652066	8.61371446092092	7.48325806905447e-06	0.00132770267202109	4.27058617301464
ENSDARG00000005004	0.986182514427886	2.6553044712471	8.59211915052385	7.64796283457689e-06	0.00133132273795861	4.24926539746539
ENSDARG00000016143	0.70341761406531	1.01662811165316	8.57062095509396	7.81586304477103e-06	0.00133535467501958	4.22798996668268
ENSDARG00000043287	-0.413676867226571	0.855531086831076	-8.53380109293614	8.11284277911476e-06	0.00135527875054847	4.19143407728487
ENSDARG00000004311	-0.780980531867294	0.803588114193531	-8.52012415263535	8.22627466190268e-06	0.00135527875054847	4.17781725738522
ENSDARG00000098666	0.383072088624206	0.522233745463944	8.48139907746251	8.55693814573905e-06	0.00136564617436184	4.13915049855894
ENSDARG00000105042	0.828913076014787	0.279774049545921	8.47815999621003	8.58524583925718e-06	0.00136564617436184	4.13590878023116
ENSDARG00000088449	-0.662739959617614	1.50023652025288	-8.44846365396696	8.84958795073832e-06	0.00138383556666969	4.10613401199569
ENSDARG00000007409	-0.418439188658837	0.410507213085291	-8.40441833705284	9.25814558759519e-06	0.00141989835708421	4.06179159566747
ENSDARG00000029292	-0.412205483013044	0.735205297463363	-8.3908604958988	9.38801211599145e-06	0.00141989835708421	4.04809866298095
ENSDARG00000071679	-0.482152013887518	0.697680659085484	-8.33344674889684	9.9604043334814e-06	0.00148217242549515	3.98988396698103
ENSDARG00000075709	0.549400003368284	1.6841975770494	8.29018856368442	1.04167966545607e-05	0.00152548199896788	3.94577644093836
ENSDARG00000059057	-0.378829021217849	0.556114102419409	-8.2454964214469	1.09123744836946e-05	0.00155432282392453	3.8999834312389
ENSDARG00000103578	-0.33914978044223	1.00295540730511	-8.24213440016483	1.09506810703549e-05	0.00155432282392453	3.89652937718509
ENSDARG00000060729	0.402086114498857	0.484071864331638	8.21605084711322	1.12529029259677e-05	0.00157301943022694	3.86968783597665
ENSDARG00000037910	0.324408153650203	0.196374518291516	8.16172012109395	1.191202240662e-05	0.00164030326452949	3.81352719600972
ENSDARG00000035458	1.91252721169381	0.928521536812165	8.14239884714957	1.21564672521989e-05	0.00164934657159981	3.79347302161448
ENSDARG00000060917	-0.399794203031938	0.284721435552636	-8.1207043231456	1.24374703719791e-05	0.00166301596596927	3.77090399430713
ENSDARG00000021389	0.497498555873062	0.48415702845312	8.08122920696013	1.29671096271604e-05	0.00169105273764032	3.72969716822529
ENSDARG00000103979	-0.903038847675562	2.33210948447232	-8.07783837288673	1.30137377381815e-05	0.00169105273764032	3.72614910366346
ENSDARG00000040565	2.32404355089784	1.30528739300963	8.05686097390277	1.33062944996065e-05	0.00169459623786992	3.70416909029187
ENSDARG00000093382	-0.533862781228934	0.525657957950862	-8.04056837482113	1.35384593564637e-05	0.00169459623786992	3.68706219571907
ENSDARG00000103046	0.350421707249603	0.751927474660199	8.03685177126214	1.35920357253819e-05	0.00169459623786992	3.68315547156788
ENSDARG00000099197	2.09185236223404	1.26724889117234	8.00505053505941	1.40600216881101e-05	0.00172957013459338	3.64966098666774
ENSDARG00000058606	1.88326378014628	1.51534917208869	7.97882537140845	1.4459164563501e-05	0.0017552664771429	3.62194966577697
ENSDARG00000103428	0.808715166950651	1.05375625227168	7.9239024913993	1.53356616400865e-05	0.001837491094694	3.56365002169393
ENSDARG00000018491	-1.09489892216244	1.64238347326762	-7.87244423097178	1.62095723515874e-05	0.00191320539382911	3.50870144452776
ENSDARG00000023062	0.880266009345484	0.517949863455804	7.85109210017463	1.65879863248416e-05	0.00191320539382911	3.48580777550667
ENSDARG00000020258	0.820228048935756	1.18519812928044	7.85099746552162	1.65896847503066e-05	0.00191320539382911	3.48570618646748
ENSDARG00000070108	-0.544594652023265	1.1094693607088	-7.81181962559116	1.73093529436546e-05	0.00195882711045156	3.44355645723468
ENSDARG00000013928	-0.500800505395426	0.267001825268682	-7.80648699299178	1.74099092843082e-05	0.00195882711045156	3.4378049603574
ENSDARG00000052975	0.582811837726938	0.450738882882132	7.77402002923329	1.80360207990376e-05	0.00200482322761351	3.40271335780754
ENSDARG00000061841	0.670538172986019	0.647741093713037	7.72896764617152	1.89457876461585e-05	0.002073053149277	3.35380631461949
ENSDARG00000089976	-0.404398669440058	2.19617389525433	-7.7191894582395	1.91497686630993e-05	0.002073053149277	3.34315874693074
ENSDARG00000003757	-0.735855780858197	1.30101165508329	-7.69776040218228	1.96052043145594e-05	0.002073053149277	3.31978343109934
ENSDARG00000045352	-1.0439238153032	1.86124192324666	-7.69576634662016	1.96481799960376e-05	0.002073053149277	3.31760540096403
ENSDARG00000017441	2.20334933294081	0.9501796005825	7.68998668343001	1.97733229066091e-05	0.002073053149277	3.31128973533901
ENSDARG00000001129	0.423580980843665	0.537319663981423	7.67831539550997	2.00286852163242e-05	0.00207623202028997	3.29852352813167
ENSDARG00000020467	0.54411615247663	1.46372520048012	7.66502948674406	2.03237499996985e-05	0.00208341019441353	3.2839708001283
ENSDARG00000044501	-1.4934583872637	0.72145825272528	-7.65287323739637	2.05978731559104e-05	0.00208830744765307	3.27063636118308
ENSDARG00000008188	0.480826813264534	1.07012121938727	7.57857684207938	2.23631884391267e-05	0.00222569744008686	3.18874109433887
ENSDARG00000055151	-0.463272465897471	0.643873795259201	-7.56593642159934	2.26795907761063e-05	0.00222569744008686	3.17473945369644
ENSDARG00000055283	0.81861821829366	2.01312180774003	7.55710988522895	2.29034135254508e-05	0.00222569744008686	3.16495056699256
ENSDARG00000029615	-0.308331759828681	0.384851352711328	-7.54570771541107	2.31961123484413e-05	0.00222569744008686	3.15229079561913
ENSDARG00000077850	0.440507780861774	0.774351142694191	7.53127465082547	2.35724638343897e-05	0.00222569744008686	3.13624247160898
ENSDARG00000004706	-0.576087162477472	1.04421668506129	-7.52907053689948	2.3630519719648e-05	0.00222569744008686	3.13378938631575
ENSDARG00000056525	0.434208007816279	0.223648499599884	7.52728291015212	2.36777196241705e-05	0.00222569744008686	3.13179938556595
ENSDARG00000011564	0.527590063687562	1.41167546165134	7.50808668904744	2.41910825886063e-05	0.00222569744008686	3.11040467969679
ENSDARG00000089303	-0.45970293619346	0.908922128518416	-7.50761872440067	2.42037475001696e-05	0.00222569744008686	3.10988254164043
ENSDARG00000036489	-0.459200664061279	0.735894581639128	-7.50166795864676	2.43654282949027e-05	0.00222569744008686	3.10324048681589
ENSDARG00000070386	-0.44381785759971	1.78094766529381	-7.48913940534039	2.47096783517152e-05	0.0022350146320875	3.08924192488744
ENSDARG00000070623	-0.424160711055872	0.758538529273168	-7.47172889416757	2.51968821283062e-05	0.00225695567491022	3.06975569250049
ENSDARG00000070835	1.7533861714246	0.64921603753542	7.44762940147828	2.58885809603785e-05	0.00229661584558127	3.04271972061546
ENSDARG00000019231	0.440461761388284	1.41622501174449	7.43707721700928	2.6197922699403e-05	0.00230192414118754	3.03085859075756
ENSDARG00000028173	0.649676619149302	1.06780684512302	7.41198859476305	2.69496617737664e-05	0.00233520393009443	3.00260102218867
ENSDARG00000007294	0.679760892684178	1.97623678477593	7.4076213747793	2.7082898387178e-05	0.00233520393009443	2.99767398897901
ENSDARG00000029150	0.366731733944182	3.59254104349302	7.3572747232839	2.86716878105236e-05	0.00244930547907307	2.94069769637015
ENSDARG00000060041	-0.513049083069186	0.322050521105756	-7.30409953697433	3.04604288007561e-05	0.00257823776253005	2.88016724480789
ENSDARG00000021140	0.792072631699911	0.812767762121613	7.26441798290614	3.18742098983566e-05	0.00263572137048041	2.83475909895835
ENSDARG00000052113	-0.603662502743586	0.488407610796793	-7.26281248471084	3.19328917332611e-05	0.00263572137048041	2.83291761126104
ENSDARG00000000760	-0.510352856664981	0.305885084317548	-7.26107261270121	3.19966175475619e-05	0.00263572137048041	2.83092162064696
ENSDARG00000045490	0.499063628993626	1.80930281068615	7.24369839702728	3.26406109348809e-05	0.00265857568562947	2.8109682570762
ENSDARG00000044540	-0.547146360822489	1.28207502424181	-7.23811928737311	3.28503824151051e-05	0.00265857568562947	2.80455262046672
ENSDARG00000101569	0.801572836530435	0.690705981085721	7.21822015239969	3.36105892888751e-05	0.00269157143647927	2.78163680749208
ENSDARG00000030913	0.522735454508081	1.04913604635951	7.2067513854902	3.40573952270339e-05	0.00269157143647927	2.76840592926382
ENSDARG00000068457	2.17062378360244	1.03886069134163	7.19720443845869	3.44342515925289e-05	0.00269157143647927	2.75737904012349
ENSDARG00000028546	0.462933417136588	1.71489563836938	7.19269033141584	3.46140164817438e-05	0.00269157143647927	2.75216101737433
ENSDARG00000019239	0.283936095560155	0.881506927618411	7.18736084895628	3.48275650869003e-05	0.00269157143647927	2.74599703865641
ENSDARG00000097537	0.44390994562657	0.627392380649622	7.18287259260026	3.50085164077079e-05	0.00269157143647927	2.7408031205849
ENSDARG00000086336	-0.44639017972937	0.190642197473503	-7.14315205056176	3.66551518278937e-05	0.00275760230577163	2.69472233629466
ENSDARG00000038737	0.426368037819709	0.836081940182703	7.1424346265646	3.66856556596867e-05	0.00275760230577163	2.69388812799877
ENSDARG00000045160	-0.492195536627247	0.811647343823391	-7.14059393219917	3.67640454812389e-05	0.00275760230577163	2.69174749018986
ENSDARG00000043680	0.421810576674592	0.86598407859747	7.10766107666398	3.81977400129949e-05	0.00284203507548299	2.65337267733925
ENSDARG00000041797	1.12185174769806	0.793967709515097	7.07680972089405	3.95960167722543e-05	0.00288867644290346	2.61729323669158
ENSDARG00000079276	0.26231227227126	-0.0698239492025096	7.07491315297796	3.96837695730873e-05	0.00288867644290346	2.61507115924539
ENSDARG00000102076	-1.4207260999393	2.42693057624546	-7.07318490731842	3.97639180846239e-05	0.00288867644290346	2.61304587760002
ENSDARG00000056331	1.2331761161526	2.29035809968649	7.0475680625937	4.09727503280914e-05	0.00291502423644879	2.58297968919785
ENSDARG00000034916	-0.4858193662075	0.817035447271366	-7.04004741158865	4.13351728886597e-05	0.00291502423644879	2.57413620950406
ENSDARG00000062834	0.28822049392905	0.436375116344583	7.03773858533741	4.14471328761538e-05	0.00291502423644879	2.57141976529104
ENSDARG00000074533	0.836310223366121	0.725941542301357	7.03255717840785	4.16995905000965e-05	0.00291502423644879	2.56532100580847
ENSDARG00000057826	0.65577900174526	0.430354147196188	7.02756649973349	4.19443337212389e-05	0.00291502423644879	2.55944335676359
ENSDARG00000079202	-0.306972222303159	0.466309445415707	-7.02598222276658	4.20223524222511e-05	0.00291502423644879	2.55757681851624
ENSDARG00000090156	-0.383368761621841	-0.126832439783789	-7.01683275173751	4.24760161736899e-05	0.00292450541207808	2.54679068352645
ENSDARG00000035327	2.2631530743949	1.11990278321623	6.99815352823497	4.34187892000894e-05	0.00296727221600018	2.52473536304936
ENSDARG00000069763	0.432489937469574	0.447609558879225	6.98542579650047	4.40741763384607e-05	0.00298991434484293	2.50968045174943
ENSDARG00000098670	0.302965721490358	0.246441690083241	6.97208849327258	4.47724880575338e-05	0.00300582760582884	2.49388120122337
ENSDARG00000071570	-0.319754141831115	0.561257902486129	-6.96853891768802	4.4960352222456e-05	0.00300582760582884	2.48967238156698
ENSDARG00000016745	-0.314923171088654	0.605888843322117	-6.95833986684403	4.55049208280431e-05	0.00302034819826997	2.4775696911179
ENSDARG00000101009	-0.739391269349147	1.10243490932054	-6.94567222432809	4.6191283177123e-05	0.00304400556137241	2.46251816367178
ENSDARG00000041887	0.363458437308023	0.80683863057843	6.92624025821044	4.72660774137223e-05	0.00305799839089468	2.4393873278228
ENSDARG00000042187	0.272339954411357	0.681064611059302	6.92250746253698	4.74756305257216e-05	0.00305799839089468	2.43493816147362
ENSDARG00000014171	-0.419862617417674	0.592330835050698	-6.91797149943494	4.77316295712451e-05	0.00305799839089468	2.42952915653693
ENSDARG00000077093	0.280112239671744	0.667686052327384	6.91322767360146	4.80009626732957e-05	0.00305799839089468	2.42386930665774
ENSDARG00000062315	1.03511103268086	0.893688410647127	6.91217609511846	4.80608895165542e-05	0.00305799839089468	2.42261425833719
ENSDARG00000016260	0.270323455781047	0.371187278459922	6.90478036401174	4.84846532390937e-05	0.0030638315807115	2.41378330257547
ENSDARG00000061713	-0.340935478834951	0.444354281701885	-6.84727906308251	5.19210078199406e-05	0.00325866134793722	2.34487022821982
ENSDARG00000013582	0.354896029926386	0.471401374883348	6.81143650453964	5.41960593670356e-05	0.003333693802659	2.30168663592381
ENSDARG00000020840	-0.495881083515262	0.479823377893009	-6.80431577155408	5.4660780341008e-05	0.003333693802659	2.29308658599327
ENSDARG00000013144	0.630347340630428	3.14720695506502	6.80350175889952	5.47141798701043e-05	0.003333693802659	2.29210302209127
ENSDARG00000021097	-0.271689179631709	0.408886406532595	-6.79454638690016	5.53054038416822e-05	0.003333693802659	2.28127634066862
ENSDARG00000103996	-0.335231234218186	0.289812866430837	-6.78673726037546	5.58266089323418e-05	0.003333693802659	2.27182645610665
ENSDARG00000036359	0.313141671221411	0.189455628188147	6.77712603304662	5.64754135192937e-05	0.003333693802659	2.26018435586131
ENSDARG00000034470	0.973728908408295	0.515743727098779	6.77690011759915	5.64907618969228e-05	0.003333693802659	2.25991055152777
ENSDARG00000005643	0.535128910212034	0.955582635038769	6.77398743678856	5.66890508041219e-05	0.003333693802659	2.25637982181459
ENSDARG00000070116	0.785250589748509	0.480480812497084	6.76357851570312	5.74038566024895e-05	0.003333693802659	2.24375268396994
ENSDARG00000079639	0.200816626724573	0.0846774776481007	6.76150732203148	5.75472525806365e-05	0.003333693802659	2.24123832782196
ENSDARG00000018681	-0.421518042812122	0.162648536193619	-6.76055811789456	5.76130990036833e-05	0.003333693802659	2.24008583035834
ENSDARG00000077822	-0.473250442596337	0.118574847870029	-6.7551048164167	5.79929811090008e-05	0.003333693802659	2.23346218137186
ENSDARG00000004060	1.0781039331387	2.07721639810577	6.75402094660211	5.80688074464189e-05	0.003333693802659	2.2321452120309
ENSDARG00000070657	0.34779513693105	1.95128346341436	6.752502269089	5.81752332785713e-05	0.003333693802659	2.23029965231872
ENSDARG00000026072	-0.561572756061334	1.45306795995782	-6.746087833095	5.86270818594025e-05	0.00333884850144968	2.22250106227444
ENSDARG00000006240	0.57118291845565	0.843105306618658	6.73404137531471	5.94859774474779e-05	0.00336697931245663	2.20783981502693
ENSDARG00000076440	0.526596101264275	0.393543869931905	6.7001807420849	6.19740777087938e-05	0.00348641976183739	2.16652217672619
ENSDARG00000044766	-0.228058843873062	0.337169726913721	-6.68385101021452	6.32141078375859e-05	0.00353114021714155	2.14653953033324
ENSDARG00000042908	0.471900285382752	0.433922425484438	6.6767747525652	6.37597835673606e-05	0.00353114021714155	2.13786885758888
ENSDARG00000062003	0.73806380302622	0.711158929450494	6.67049092430128	6.42486319236941e-05	0.00353114021714155	2.13016334045511
ENSDARG00000014230	0.6146798284476	1.52054862591481	6.66983396806396	6.42999736050054e-05	0.00353114021714155	2.12935743428836
ENSDARG00000099692	0.379207979666657	0.364828630519685	6.65651021813434	6.53508864021545e-05	0.00356761702926791	2.11299989031005
ENSDARG00000060515	0.519780719151143	0.445589224540765	6.64707533301228	6.61063125257482e-05	0.00358762846683855	2.10140177506709
ENSDARG00000099673	-2.29678437593267	2.03279416658192	-6.62304737995222	6.80732274824179e-05	0.00367276957165373	2.07180872187166
ENSDARG00000016721	0.685687549613054	1.78522300176182	6.61512877889858	6.87352553229863e-05	0.00368692712563879	2.06203846316843
ENSDARG00000103922	-0.332104603178614	0.834317314658822	-6.60700326553192	6.94218376264623e-05	0.00368848168426088	2.05200380803111
ENSDARG00000015495	0.641054840454148	0.682169762882733	6.60533379225602	6.95638210558631e-05	0.00368848168426088	2.04994093904304
ENSDARG00000098635	0.426847035596608	0.453448747501289	6.58076308621583	7.16902635628666e-05	0.00373720296794169	2.01953529017619
ENSDARG00000091198	-0.258078504237133	0.903001777887578	-6.58029830903697	7.17311594280123e-05	0.00373720296794169	2.01895932533582
ENSDARG00000086309	-0.499751279051646	0.680278506225455	-6.57512915623934	7.21877013702507e-05	0.00373720296794169	2.01255152661325
ENSDARG00000014165	-0.549036999720676	2.2874731324947	-6.57499846238406	7.21992850184763e-05	0.00373720296794169	2.01238946701492
ENSDARG00000104372	0.321593048353476	1.75517066033867	6.56576747027035	7.30225595672475e-05	0.00373720296794169	2.00093703321863
ENSDARG00000013926	1.2728127457564	2.67884926797471	6.56337752063573	7.32373621906597e-05	0.00373720296794169	1.99796999333033
ENSDARG00000041839	0.343018601562946	0.994034624399613	6.56248003444397	7.33182026010673e-05	0.00373720296794169	1.99685558821088
ENSDARG00000044182	0.728404272413411	1.10094728141882	6.5497162647333	7.44784083025314e-05	0.00376484058666592	1.98099462334823
ENSDARG00000079504	1.06967232931287	0.966520554827977	6.54462241730663	7.49469671500998e-05	0.00376484058666592	1.9746583372477
ENSDARG00000030537	-0.4641787019637	1.07341960515255	-6.54219826856846	7.517107308289e-05	0.00376484058666592	1.97164163405892
ENSDARG00000011597	0.511348244187944	0.88863735527777	6.53308608178968	7.60199815081389e-05	0.00376484058666592	1.96029468753617
ENSDARG00000094300	-0.872491389436222	1.05937607178846	-6.53222402115521	7.61008284727457e-05	0.00376484058666592	1.95922060190892
ENSDARG00000006332	0.281980015230872	0.56606767842061	6.53001076437922	7.63088217761247e-05	0.00376484058666592	1.95646251248768
ENSDARG00000105012	-0.550361680842694	0.662227939088537	-6.51152621501428	7.8070155266965e-05	0.00381801851006046	1.93340071174023
ENSDARG00000020504	-0.371442381621104	2.92952511555805	-6.49691348717764	7.94937031896743e-05	0.00381801851006046	1.91513538840452
ENSDARG00000056509	-0.218123707060901	-0.0396417227122336	-6.48929795431384	8.02467120506956e-05	0.00381801851006046	1.90560432437342
ENSDARG00000012723	0.266779632169903	0.134452588854816	6.48816837731342	8.03590583565296e-05	0.00381801851006046	1.90418992736363
ENSDARG00000040453	-0.449771377039273	0.364684448376507	-6.48728322568859	8.04472133910077e-05	0.00381801851006046	1.90308146091222
ENSDARG00000035133	-0.326417343782771	0.522544540392393	-6.48662005218809	8.05133295133382e-05	0.00381801851006046	1.90225090283629
ENSDARG00000017235	0.536852446314766	2.72160810084611	6.48577112101655	8.05980508817608e-05	0.00381801851006046	1.90118761121305
ENSDARG00000026595	0.24745003270969	0.79781978079219	6.48204201745246	8.09713513307673e-05	0.00381801851006046	1.89651567837814
ENSDARG00000010519	0.581425113081822	0.419715141670911	6.48065010788695	8.11111671333027e-05	0.00381801851006046	1.89477134817581
ENSDARG00000101858	1.18777493443579	1.03742872789772	6.47386883387451	8.1796086469579e-05	0.00383071418156516	1.88626918705741
ENSDARG00000074852	0.676443212465931	0.549661795219768	6.46612203626066	8.25861937799428e-05	0.00384818294855431	1.87654851393823
ENSDARG00000002002	-0.198642076114996	0.193079571283983	-6.45941843832245	8.32765716239736e-05	0.00385184333709844	1.86812998468994
ENSDARG00000077950	-0.458575207966599	0.683582766054172	-6.45726425009899	8.34997471731723e-05	0.00385184333709844	1.86542335423678
ENSDARG00000069397	0.523440101831978	0.820580422635233	6.45020767138698	8.42353585394216e-05	0.00386644486509803	1.85655250486822
ENSDARG00000002991	-0.237133372226144	0.178190211639583	-6.4319025551896	8.61764632476815e-05	0.00393596064318371	1.83350813206454
ENSDARG00000076534	-1.98421761957343	1.27075864038677	-6.41603724556044	8.78980269198122e-05	0.00398666817591418	1.81349671514911
ENSDARG00000036500	-0.416296183728983	0.353736524643241	-6.40983594189017	8.85810214249071e-05	0.00398666817591418	1.80566507808742
ENSDARG00000069545	-0.308410172816066	1.03518035634472	-6.40400568350576	8.92283889616133e-05	0.00398666817591418	1.79829703933966
ENSDARG00000003153	-0.578383700741551	0.551639453723062	-6.40262495484957	8.93824477235596e-05	0.00398666817591418	1.79655142240383
ENSDARG00000021346	0.656110706967896	1.54217798347811	6.40204495876674	8.94472482564746e-05	0.00398666817591418	1.79581806840893
ENSDARG00000029472	0.546249841856327	0.455815122256487	6.39215242450299	9.05603614590335e-05	0.00401687449433194	1.78330244438773
ENSDARG00000075172	-0.382532767344157	0.0622741847502955	-6.3573210937303	9.46004439544926e-05	0.00416825803493556	1.7391240877402
ENSDARG00000008784	0.556671326655504	0.510399389150969	6.35316776801776	9.50950484713535e-05	0.00416825803493556	1.73384463717481
ENSDARG00000005078	-0.32612623380405	0.431019577745552	-6.3512139793176	9.53286847356822e-05	0.00416825803493556	1.73136024784851
ENSDARG00000034855	-0.385101001092839	0.384620329172728	-6.34430516882993	9.61598399404602e-05	0.00418476737401267	1.72257079112531
ENSDARG00000075821	0.537751729908372	0.44869867222812	6.33986303814532	9.6698381880675e-05	0.00418844728277515	1.71691585679052
ENSDARG00000037965	0.261139879255756	0.472072033286172	6.32643598694779	9.83461367445957e-05	0.00423991335329738	1.69980571265704
ENSDARG00000017126	0.585434213353062	1.05279024410667	6.31593387141405	9.96561065747523e-05	0.00426606052697519	1.68640479521729
ENSDARG00000043631	-0.358436992555776	1.39658472738703	-6.31417433630896	9.9877419664713e-05	0.00426606052697519	1.68415804281917
ENSDARG00000013576	0.610117063155387	0.394593853318178	6.3028424013537	0.000101315536618312	0.00429591572985368	1.66967762303129
ENSDARG00000005560	0.49971069291529	0.89929684010561	6.30034279479616	0.000101635761910828	0.00429591572985368	1.66648103615858
