Gene	logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSDARG00000045694	0.286632957225889	0.49753045192594714	3.0805356995482405	0.012040637193693407	0.06038357908587794	-3.182633744604364
ENSDARG00000034893	-0.17999884619773016	0.1390003343881323	-3.080434531268026	0.012042682150229288	0.06038357908587794	-3.182803085303969
ENSDARG00000024728	-0.15431416048904587	0.07441900756620985	-3.079458264468846	0.012062434107768905	0.06044976484425634	-3.184437215207552
ENSDARG00000076891	-0.2655162443642043	0.7031195452620211	-3.0790194999192484	0.012071322043116723	0.06046146426156074	-3.185171646179308
ENSDARG00000017093	-0.22237063006413857	1.004242517967585	-3.077342713240061	0.012105350037945405	0.06059900132940006	-3.1879783675475792
ENSDARG00000013855	0.41879402071332983	1.06029318235955	3.0757434907339745	0.012137895413369541	0.06072897130355064	-3.1906552754626563
ENSDARG00000068175	-0.5933188474081748	0.8302511604282263	-3.075153951466153	0.012149915548705257	0.060756163063606886	-3.1916420984310325
ENSDARG00000078592	0.17566690312282277	1.0375791011804236	3.0747883808718033	0.012157375295565978	0.06076053330275824	-3.1922540240104227
ENSDARG00000087299	0.10472731986381995	-0.02153871027184077	3.0740713500961143	0.012172020465962602	0.06077093736221445	-3.1934542584623182
ENSDARG00000028475	-0.29196217163923266	0.4424771102646788	-3.073775872234361	0.012178060775448741	0.06077093736221445	-3.1939488584570035
ENSDARG00000054799	-0.20683588904939393	0.6793741281932484	-3.0737192916716944	0.012179217773979463	0.06077093736221445	-3.194043568649748
ENSDARG00000036414	0.23363382298066	0.10504747344237847	3.073147870889911	0.012190908885888776	0.06079639209795127	-3.195000070947374
ENSDARG00000059259	0.5269212006999913	0.47602003733797393	3.0718997539813118	0.012216484951965105	0.060891026562306896	-3.19708930336663
ENSDARG00000009494	-0.22577865840195235	0.0747838415589104	-3.0706684967965017	0.01224176931240612	0.06098410565672724	-3.1991503235991585
ENSDARG00000099732	0.14609156916510876	-0.2168679640783805	3.0699594157725927	0.012256354857960512	0.061022950509533755	-3.20033726928679
ENSDARG00000015917	-0.1816484262370168	0.5803841608886279	-3.069646581990364	0.012262795387456707	0.061022950509533755	-3.200860929290182
ENSDARG00000054010	0.23882808730827126	0.5210632538773897	3.068601459641266	0.012284337167135895	0.06109719391050985	-3.2026103888228654
ENSDARG00000071139	-0.46551228801109773	0.2281285120062414	-3.0679081449331043	0.012298648931977036	0.061135417589666015	-3.2037709510756667
ENSDARG00000004308	-0.14599003054464296	0.24369451250463542	-3.066521894860208	0.012327315785387143	0.061212541224713764	-3.206091448370028
ENSDARG00000055398	0.14751864206699364	-0.0022680688399404365	3.0665162086527915	0.012327433513496442	0.061212541224713764	-3.206100966752103
ENSDARG00000045064	0.32942342450811724	0.4324038704233795	3.0631725749608925	0.012396860113921968	0.061509324883895364	-3.21169804389366
ENSDARG00000020279	-0.11142686560477036	0.12494865892773616	-3.0629960802532548	0.012400535907657205	0.061509324883895364	-3.211993488769133
ENSDARG00000057987	-0.31069594999376743	1.2806112103928438	-3.0622380781341794	0.01241633522830868	0.06155459904157758	-3.2132623547073833
ENSDARG00000103959	0.20142137677086958	0.12356256275153396	3.0603043008851807	0.012456734961474616	0.06168880796130448	-3.2164994335274524
ENSDARG00000004632	0.22801076271116727	0.8965424120225192	3.0602583425083063	0.012457696739528961	0.06168880796130448	-3.216576366511096
ENSDARG00000015824	0.1655443660795147	0.777104802584632	3.0599827318924517	0.012463466078459957	0.06168880796130448	-3.217037730828337
