Gene	logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSG00000160299	0.8050946349255355	5.283942841787891	2.763050695586209	0.011939196232102697	0.9986078999921589	-4.38971019699185
ENSG00000072401	-1.466580189535722	4.319420739711595	-2.7598604128395783	0.012023582980471416	0.9986078999921589	-4.391378281984717
ENSG00000160746	-0.9244814344145535	3.9175561869361015	-2.7645145586948003	0.011900664440659419	0.9986078999921589	-4.393394580520648
ENSG00000064607	0.7024684321341282	6.271850903020152	2.7559888876403296	0.012126752500735409	0.9986078999921589	-4.395192918181491
ENSG00000111859	-1.244199282764141	4.603424566387919	-2.694492546784494	0.01388283529736704	0.9986078999921589	-4.397017795182767
ENSG00000189067	-1.291622980837912	5.400043734850796	-2.693941806879871	0.013899602358230467	0.9986078999921589	-4.397221355058265
ENSG00000122641	-1.7131090339113926	2.831035218270406	-2.9651345108206564	0.007608012891339083	0.9986078999921589	-4.397912131220651
ENSG00000054523	-1.6394731654406587	5.399580548561473	-2.6817164198118695	0.0142767825222834	0.9986078999921589	-4.3990588780303765
ENSG00000183166	1.657602984109695	1.1408609169705537	3.1048007681499876	0.005546622714918804	0.9986078999921589	-4.399137481983322
ENSG00000117481	0.8486400947712199	3.834098089335251	2.7329321624250498	0.012758845580800865	0.9986078999921589	-4.3993926885554675
ENSG00000062282	-2.2132282209901466	2.042387855887675	-3.0648777054217615	0.006073043859408192	0.9986078999921589	-4.399636461193943
ENSG00000149269	-1.124024897046675	4.66556385753763	-2.6702226293951568	0.014640223766726088	0.9986078999921589	-4.399671009905686
ENSG00000139370	-0.9176315527941356	4.291338118105147	-2.6665488359200884	0.014758228324514797	0.9986078999921589	-4.401600986997374
ENSG00000148572	-1.0369288379650494	4.0563826552833095	-2.680325231137435	0.014320313559997359	0.9986078999921589	-4.402695508648093
ENSG00000123643	-1.2315179486000807	3.6335138199696506	-2.745651961950883	0.012406359675519424	0.9986078999921589	-4.402742755400502
ENSG00000183337	0.956256045297307	4.353459191216931	2.6685902102817374	0.014692547339216913	0.9986078999921589	-4.4035835887621255
ENSG00000127616	0.7316756937070269	5.539918708385385	2.6585391343639193	0.015018635069534452	0.9986078999921589	-4.4044238700608265
ENSG00000204577	-2.408781862327905	2.6539761821029293	-2.9403517352177233	0.008043877305220864	0.9986078999921589	-4.404803636576421
ENSG00000093134	-1.56282166483833	2.7023718718382406	-2.9183112396705044	0.008451609916322806	0.9986078999921589	-4.405574141119436
ENSG00000185842	1.8442119845222595	2.355325824443262	2.913462425531209	0.00854393808094217	0.9986078999921589	-4.405585420241756
ENSG00000137414	-1.1590740452736068	5.614955657276884	-2.6338925972044636	0.01584747334528536	0.9986078999921589	-4.406097407677326
ENSG00000137767	-1.0751385803669193	4.795576463414911	-2.599170997939444	0.01708871697786654	0.9986078999921589	-4.408962272720414
ENSG00000197535	-0.7275946226926803	6.4867808727309235	-2.639282999183446	0.0156625862116439	0.9986078999921589	-4.410527026374435
ENSG00000124588	-1.630063776579809	4.227778460572968	-2.6291284472356233	0.016012595715519697	0.9986078999921589	-4.410812382957573
ENSG00000049246	1.5707241436999606	0.813125267271907	3.020533867099888	0.006714431205175889	0.9986078999921589	-4.410875494642337
ENSG00000189283	0.7973952596441217	2.7772463110454497	2.8004615612995623	0.010990832544251187	0.9986078999921589	-4.4115157357045565
ENSG00000171051	-2.2730752330992985	3.793576317506916	-2.7043821803673307	0.013584996242080392	0.9986078999921589	-4.412980663190668
ENSG00000198690	0.9510267951476018	4.069421365550553	2.605880690259263	0.01684192359094422	0.9986078999921589	-4.413833968846873
ENSG00000122694	-1.5808564124188138	3.6702984168261183	-2.6608923645739155	0.014941680378378537	0.9986078999921589	-4.41509250344768
ENSG00000225342	-1.243302355535281	0.12806678345450012	-2.9493489217006603	0.007882932091312802	0.9986078999921589	-4.4153644200774895
ENSG00000170385	-1.4654065601802366	4.410787302341293	-2.5709557110554555	0.018164307625396937	0.9986078999921589	-4.415558176177396
ENSG00000026103	-1.3062056995041909	3.493283448421824	-2.656837988499073	0.015074498947034339	0.9986078999921589	-4.416807622612318
ENSG00000081019	-0.84267924929791	5.58092864497025	-2.551994017752084	0.018922601720581057	0.9986078999921589	-4.4169831476995105
ENSG00000118971	0.6874228328769926	6.8325753054075715	2.603512912682422	0.016928627947100483	0.9986078999921589	-4.417685391793587
ENSG00000100124	1.0015710878178248	2.2873889253326345	2.8316891813516496	0.010254705691495065	0.9986078999921589	-4.418521083536347
ENSG00000227115	-0.7754889715375651	0.8613556076036456	-2.99891115017444	0.007050447995172617	0.9986078999921589	-4.4196405885751995
ENSG00000185885	-1.3629496815543205	3.829313817225577	-2.5864219896205922	0.017567068186557608	0.9986078999921589	-4.419922145900111
ENSG00000117834	-0.9016734671541498	0.8032005869200505	-2.985828206174538	0.007261573361448023	0.9986078999921589	-4.420271354831145
ENSG00000233695	1.5869420896383901	2.366413396875945	2.7842113597905374	0.011393594422610202	0.9986078999921589	-4.420498490930396
ENSG00000064961	0.8830398884673211	3.868160158324404	2.5658562629794672	0.018365379521622656	0.9986078999921589	-4.420870700895143
ENSG00000147454	-1.0234828074605353	6.750180462301294	-2.569917549142247	0.01820507380008478	0.9986078999921589	-4.421010408745635
ENSG00000171793	0.7541235505603443	4.292313375947098	2.5315927397490436	0.01977163594729343	0.9986078999921589	-4.421352630140761
ENSG00000169442	-1.0919721959427138	4.948676596297804	-2.499634351710725	0.021173810746761765	0.9986078999921589	-4.422367849930968
ENSG00000210195	2.4282466432692895	1.3899166104353258	2.7874938074589637	0.011311120487995584	0.9986078999921589	-4.42273896257468
ENSG00000173744	-0.8799415562722086	6.977497489597393	-2.5638530130570847	0.01844493928900762	0.9986078999921589	-4.423227902857301
ENSG00000166523	-1.6375362925270882	3.4146336444976697	-2.6376587476526194	0.015718081203578885	0.9986078999921589	-4.423248770983999
ENSG00000120833	1.350691452185852	2.628076846374187	2.7210493219274294	0.01309672563628902	0.9986078999921589	-4.423473536856395
ENSG00000223547	0.7619930658119302	3.694578327056681	2.5512181189771184	0.018954255574548044	0.9986078999921589	-4.424061849144847
ENSG00000198019	-1.658443474139115	2.480824190952739	-2.769089874018861	0.011780995457819693	0.9986078999921589	-4.426404453911425
ENSG00000127084	-0.9241225411654179	4.944533266582486	-2.4636473578136955	0.022863954087616187	0.9986078999921589	-4.427077744106177
ENSG00000196663	-1.2589570219704858	3.672918046794236	-2.5469770107029945	0.019128158519041705	0.9986078999921589	-4.427184388175786
ENSG00000070018	1.9238651524483712	2.7375877779474402	2.6742542980392794	0.014511752875801823	0.9986078999921589	-4.427326597994464
ENSG00000196357	1.1299651915650133	1.3584541638236736	2.8620973925242272	0.009583365248758432	0.9986078999921589	-4.427466705948451
ENSG00000138678	-2.2045493573116373	1.521758904324258	-2.834405579212121	0.01019294988999303	0.9986078999921589	-4.427946841483132
ENSG00000260691	-1.3814275790469572	1.251631881658838	-2.893366629784151	0.008937020483269909	0.9986078999921589	-4.428175929253659
ENSG00000162747	-2.331347223611109	4.486642208224546	-2.5059913201263355	0.020887682971515616	0.9986078999921589	-4.428457170238654
ENSG00000186074	-1.0330658131978316	3.704617519941271	-2.522800864430472	0.02014843998401953	0.9986078999921589	-4.428494440111851
ENSG00000022567	-1.1789188866731153	1.5385531131994812	-2.881803965138279	0.009170996457357104	0.9986078999921589	-4.428894440165981
ENSG00000151726	-1.4975868922835898	6.70096942102339	-2.5030294350511837	0.021020544201070312	0.9986078999921589	-4.429145864498734
ENSG00000136040	-1.872033404746281	4.087639932738765	-2.5076051083085136	0.02081562473649819	0.9986078999921589	-4.429678155770571
ENSG00000196756	0.6896444759957656	2.993812450903499	2.597460263463647	0.01715218394865002	0.9986078999921589	-4.43048601253812
ENSG00000091127	1.0659600035510945	3.0657316787443327	2.587432904031341	0.017528682187999033	0.9986078999921589	-4.430706498384844
ENSG00000109743	-1.1801524007377693	5.591817643074133	-2.4470644513126993	0.02368446550937543	0.9986078999921589	-4.430903023262926
ENSG00000100055	-1.6069400141374848	4.005678169106425	-2.4935360975214014	0.02145173879145311	0.9986078999921589	-4.431024388056714
ENSG00000188906	-1.6765741605804292	6.2990313858477425	-2.469726311446435	0.022569875768802584	0.9986078999921589	-4.431088475096077
ENSG00000003402	-0.7453715424253301	7.690375156777995	-2.5319717994599817	0.01975553975624081	0.9986078999921589	-4.431349916208047
ENSG00000082074	-1.2397485880874564	6.966103703075615	-2.497514214202718	0.021270051573410588	0.9986078999921589	-4.431548190953544
ENSG00000144746	-0.7435743547443041	5.980832189923214	-2.4525737652485295	0.02340886910663412	0.9986078999921589	-4.432033463909843
ENSG00000136156	-1.0531339022706243	7.8785485807874975	-2.535738785658311	0.01959624745267513	0.9986078999921589	-4.432043983759468
ENSG00000067992	-0.7877280915228966	4.931890077012811	-2.422284277123439	0.02496186769662487	0.9986078999921589	-4.432582768963761
ENSG00000115896	-1.123893429432666	0.8838673707029203	-2.8529229188703584	0.009781351048193478	0.9986078999921589	-4.432939496350189
ENSG00000106799	-0.8137043322273327	5.793332823358231	-2.4331506694177922	0.024394010012450132	0.9986078999921589	-4.433675396530741
ENSG00000071462	0.613439054190133	3.3673886702449787	2.508191547759328	0.020789497008548076	0.9986078999921589	-4.43400300575703
ENSG00000177548	0.7681007486633158	2.363999411348843	2.675170453752443	0.014482708480907392	0.9986078999921589	-4.434755177458294
ENSG00000181381	-0.843053651700238	5.920243801017909	-2.4282027682189073	0.024651069984672806	0.9986078999921589	-4.434906984180941
ENSG00000182541	-1.3942142871035004	4.690361072785636	-2.411055289272536	0.025561580829196823	0.9986078999921589	-4.434914615654739
ENSG00000064989	1.2538064374071438	0.8135616224185843	2.8026080149890267	0.010938659904527083	0.9986078999921589	-4.435079694293063
ENSG00000266094	-1.1193669840861113	5.364424113137338	-2.4080455624977466	0.025724585076874334	0.9986078999921589	-4.435359652891476
ENSG00000134873	-1.4392697110329666	1.3126565642239836	-2.8158543353794063	0.010621885064029446	0.9986078999921589	-4.43544887825064
ENSG00000055483	0.7105868944111086	4.976896685221378	2.410827459202844	0.02557388623626988	0.9986078999921589	-4.435709295869554
ENSG00000122188	0.7463886618247707	3.0010299772546767	2.5516350503817633	0.018937240106285856	0.9986078999921589	-4.435835679432627
ENSG00000197081	-1.4439117857893384	5.791830385934747	-2.411694320706651	0.025527095257394126	0.9986078999921589	-4.436328838192841
ENSG00000120696	-1.6172362252139878	3.126904828285041	-2.566006710601088	0.018359417492778085	0.9986078999921589	-4.437091567335936
ENSG00000274818	-1.0355616513998775	0.17455786924940672	-2.7480110490338965	0.012342012569090646	0.9986078999921589	-4.437115442769071
ENSG00000075914	0.5655884412053009	3.179601069573353	2.503001119184941	0.021021818176270756	0.9986078999921589	-4.438036712176014
ENSG00000172985	-1.2150098469847497	1.5887798141326945	-2.782395943972949	0.011439454115437488	0.9986078999921589	-4.438297838234074
ENSG00000115919	-1.0309739740890596	5.325221479318127	-2.3849301689490128	0.02700906671902354	0.9986078999921589	-4.438333887331286
ENSG00000182979	0.9289766079013556	3.6818654309295886	2.445296589238872	0.023773539841546416	0.9986078999921589	-4.438693792813344
ENSG00000196074	-2.193948423890982	1.9009794483521596	-2.6891895269362527	0.014045083853105576	0.9986078999921589	-4.439877939389929
ENSG00000204160	-1.2974398158098996	4.437063804072674	-2.3774003004685755	0.027440177518168147	0.9986078999921589	-4.4401553669261755
ENSG00000279500	-1.2198000606510981	0.8276838570761446	-2.770404093655549	0.011746834139779422	0.9986078999921589	-4.4403424243765794
ENSG00000158869	-1.5919463692249616	4.716892909313306	-2.3727762475091487	0.027708073783516352	0.9986078999921589	-4.4404474675639
ENSG00000117115	-1.6237408795405746	4.415077645274675	-2.384541368996535	0.02703117210954967	0.9986078999921589	-4.440732298858323
ENSG00000158517	-1.4031708649240913	5.399374409989793	-2.3668542757577735	0.028054705994143624	0.9986078999921589	-4.440964679123538
ENSG00000197956	-1.5130202009422085	5.318657742739738	-2.3656804620715155	0.02812388846042369	0.9986078999921589	-4.44101152621878
ENSG00000059728	-1.009314423553305	6.643393690877284	-2.4093999948803333	0.025651110945287714	0.9986078999921589	-4.441024497118769
ENSG00000126860	-1.0009377626813798	5.283176777236035	-2.361737284524421	0.028357451011173727	0.9986078999921589	-4.441312932008342
ENSG00000071246	0.988079287698926	1.4201213351175919	2.7267820012812956	0.012932672777974054	0.9986078999921589	-4.442069391556457
ENSG00000177917	-0.9315672652926762	3.3084846941119617	-2.4647356710458874	0.02281104375446485	0.9986078999921589	-4.442398729656042
ENSG00000148700	-0.8393383308118524	6.833509602090976	-2.4066909497970648	0.025798264629101987	0.9986078999921589	-4.442454051796553
ENSG00000112685	-0.5414060532272303	3.83182304350641	-2.3859836335535123	0.026949255794880327	0.9986078999921589	-4.442589558554358
ENSG00000170006	-1.2218443926022937	5.700482968474701	-2.3591509358437555	0.028511619880997967	0.9986078999921589	-4.442937492758793
ENSG00000158201	-0.9540786691461656	3.572046121133764	-2.4220887627591026	0.024972196705902748	0.9986078999921589	-4.443081178747726
ENSG00000139146	0.8289725948094662	5.851580809870218	2.3738068605173686	0.02764815570701813	0.9986078999921589	-4.443229180466966
ENSG00000206047	-3.383857154102637	7.885794701059671	-2.446114384659082	0.023732296186105596	0.9986078999921589	-4.443945310837315
ENSG00000115271	-1.2214379348556847	7.199300893644039	-2.4085651097297114	0.025696378007199015	0.9986078999921589	-4.444132327298122
ENSG00000272325	0.5606994012102563	6.62661924328907	2.3858013043287536	0.026959598815629114	0.9986078999921589	-4.444561979997244
ENSG00000197601	-0.884404202997647	6.3618826904415	-2.3701618193610487	0.027860612493682508	0.9986078999921589	-4.444618804932313
ENSG00000185201	-1.231091987138825	5.086775066742318	-2.3333346123934544	0.03009357543724267	0.9986078999921589	-4.444811690981262
ENSG00000128594	-1.9324678193263343	2.4968579718955652	-2.5938105167341825	0.017288330331927768	0.9986078999921589	-4.445084254173554
ENSG00000243264	1.1189199963341883	0.5528037756890183	2.702440450223106	0.013642991247973255	0.9986078999921589	-4.445185685395937
ENSG00000115828	-2.6915671326794137	2.913976474461549	-2.551234363457468	0.018953592349015173	0.9986078999921589	-4.445208366511069
ENSG00000279722	-1.1031412184590945	0.21622472570806658	-2.671141991634476	0.014610833397779115	0.9986078999921589	-4.445377675722613
ENSG00000035664	-0.9754597058275787	3.415078022094209	-2.4263903540637948	0.02474586048875127	0.9986078999921589	-4.445388050694317
ENSG00000196227	-0.965387592294839	3.725207430284452	-2.381603119407706	0.027198771090427832	0.9986078999921589	-4.445920894702382
ENSG00000085265	-1.5102874256993148	5.2940063221019	-2.32777863747545	0.030444468956332318	0.9986078999921589	-4.445977200922127
ENSG00000073578	0.5457963176769661	4.844660880042478	2.3304659503710368	0.03027427972474677	0.9986078999921589	-4.446001801812437
ENSG00000136877	0.8830367564692744	3.2774928706181763	2.425353205389724	0.024800256618550474	0.9986078999921589	-4.446424557923842
ENSG00000038358	0.6086101563036651	4.579218331636893	2.3272695945274036	0.030476806320009247	0.9986078999921589	-4.446837155604371
ENSG00000173020	0.919582530080945	7.433747378148591	2.390112445851148	0.02671602350815179	0.9986078999921589	-4.447352591897667
ENSG00000178996	-1.3022866437750047	5.575161527679027	-2.321307388239094	0.030857928278146013	0.9986078999921589	-4.44748862266303
ENSG00000117298	-1.6849621956173229	3.61332330774371	-2.4101698448018527	0.025609435771214106	0.9986078999921589	-4.447515041386748
ENSG00000171817	0.9716926555041921	0.9014010573888249	2.6848977236485303	0.014177708769196794	0.9986078999921589	-4.448250205025469
ENSG00000188921	-0.7451590385938757	6.074697742038817	-2.330430632411399	0.030276510724537284	0.9986078999921589	-4.448469752441316
ENSG00000101916	-1.8873504547315254	3.02672804546396	-2.489870718429501	0.02162042737216324	0.9986078999921589	-4.448693328686776
ENSG00000112146	-0.8982697063775836	5.222677342536834	-2.3047165116920736	0.031941729056816956	0.9986078999921589	-4.448753185085431
ENSG00000177683	-0.7124691038025215	3.5336190740100974	-2.37309773033544	0.027689370417763138	0.9986078999921589	-4.448991028078609
ENSG00000110080	-1.4040887582292656	1.9948119826049466	-2.6272434768677577	0.016078375298408002	0.9986078999921589	-4.4491391199420836
ENSG00000183628	1.0493749891047242	1.1350014529953316	2.666078945213729	0.01477338632615692	0.9986078999921589	-4.449183777117619
ENSG00000005844	-0.960616449519651	5.100111677331495	-2.29794593784011	0.03239401262265225	0.9986078999921589	-4.4494260578362335
ENSG00000197249	-1.4844027239980253	6.108336017276123	-2.3214622303817714	0.03084797492361055	0.9986078999921589	-4.449503183856452
ENSG00000250548	-1.1938493917220168	0.5391390161495855	-2.6565714572846773	0.015083269358605936	0.9986078999921589	-4.449889497853619
ENSG00000174306	0.7487405570850196	3.516616144039099	2.362959118636506	0.028284887876253266	0.9986078999921589	-4.450221439284373
ENSG00000112096	-1.3425106002600475	8.158180664029343	-2.400242611312199	0.02615169674867842	0.9986078999921589	-4.450284895957968
ENSG00000261435	-1.497861569301706	1.2833921742015952	-2.6592224385624164	0.014996251274459233	0.9986078999921589	-4.450527190208552
ENSG00000166847	0.5105151701496066	5.263545521594575	2.299653575098627	0.03227938720999744	0.9986078999921589	-4.450579131339359
ENSG00000161955	-1.5008742371045014	2.095825919314515	-2.5999555762172006	0.017059683829494052	0.9986078999921589	-4.450614989710793
ENSG00000148175	-0.9566939731351561	7.391128669093974	-2.356504533814902	0.02867017138285704	0.9986078999921589	-4.451644921874831
ENSG00000112195	-1.102258525431066	2.998921215617172	-2.442102515569198	0.023935266731960787	0.9986078999921589	-4.45191844131098
ENSG00000172053	0.7922914803819364	5.89962030454994	2.3069691515420523	0.03179254430526297	0.9986078999921589	-4.452027390465658
ENSG00000128815	-1.3125083924300665	4.392973264873985	-2.2878896481120834	0.03307667900726405	0.9986078999921589	-4.452292818970736
ENSG00000239839	-3.353056632872866	6.152124311908064	-2.306228935089702	0.03184149536731173	0.9986078999921589	-4.452656046368315
ENSG00000127947	-1.0878399463250525	5.3379539916839365	-2.2766736896468904	0.033853666230007434	0.9986078999921589	-4.452720830168183
ENSG00000143226	-1.5403889524805539	5.559978274388867	-2.2807682113798338	0.03356809337240863	0.9986078999921589	-4.452810150141452
ENSG00000197405	-1.3673037225012215	4.758416620542359	-2.2731664706455095	0.034100051239383214	0.9986078999921589	-4.45300267864838
ENSG00000172243	-1.046186896238247	4.571847924672894	-2.2717338728586784	0.03420116552703147	0.9986078999921589	-4.453123968255236
ENSG00000114166	-0.8217878690839809	4.794234385883613	-2.2636433369566076	0.03477739202147761	0.9986078999921589	-4.453704876326593
ENSG00000142856	-0.7120118452417727	3.574053577716049	-2.327712076231148	0.030448695511903025	0.9986078999921589	-4.454055494045784
ENSG00000104687	-0.755115372999678	4.619862953001853	-2.2584983287644635	0.03514845323577135	0.9986078999921589	-4.454483799262014
ENSG00000107537	0.8686964233786713	2.232426169734628	2.5119401752799155	0.020623208383926922	0.9986078999921589	-4.4546818177482095
ENSG00000110583	0.8983741156322482	2.9906772217756745	2.3934520769488516	0.02652874339151789	0.9986078999921589	-4.454910128155445
ENSG00000102362	-0.7550753932355888	0.1583761325023541	-2.5760015422402094	0.01796739030461556	0.9986078999921589	-4.45506310755901
ENSG00000112303	-2.0975502967606667	4.835617832368453	-2.2674310661027803	0.03450652046446945	0.9986078999921589	-4.455407821286519
ENSG00000166501	-0.8369477219886401	6.879105005944671	-2.3048564240788325	0.031932444374623586	0.9986078999921589	-4.455601557343594
ENSG00000155926	-1.1260347016506218	5.252086100515777	-2.2517778814048635	0.035638607378958534	0.9986078999921589	-4.455813090946534
ENSG00000162378	-0.7583078945928894	4.1641601378918764	-2.2616036259426546	0.03492406498427649	0.9986078999921589	-4.455878551331673
ENSG00000159128	-0.9482536475270221	5.1880360951084015	-2.248857397609806	0.03585355954603374	0.9986078999921589	-4.45606435125124
ENSG00000151948	-1.5242872949922945	2.6576764211280994	-2.468176257726288	0.02264452449053034	0.9986078999921589	-4.4562394855348835
ENSG00000204410	0.9163306883857357	3.2789489080140917	2.343703349200516	0.02944870074396618	0.9986078999921589	-4.4564565940217795
ENSG00000086300	-1.2738543508644355	4.075104351690943	-2.275506733157807	0.0339354636754854	0.9986078999921589	-4.456476061115309
ENSG00000130699	0.5983328058822016	3.0174340725685345	2.3745457234740805	0.027605273423556197	0.9986078999921589	-4.4565025287183175
ENSG00000184277	-0.6431242972627119	4.060848797393638	-2.260749840836392	0.03498562795341046	0.9986078999921589	-4.4565888199506825
ENSG00000115602	2.4069656922568923	3.5539954303328636	2.3682630568284986	0.02797188314506908	0.9986078999921589	-4.45667818184008
ENSG00000184675	0.8407786387856258	2.3755690453989873	2.4626744422353433	0.022911351137953707	0.9986078999921589	-4.457677778005962
ENSG00000184313	1.0430197371755865	2.263587441130041	2.474243327945953	0.022353650644143446	0.9986078999921589	-4.4576827728902275
ENSG00000055163	-0.9167917305962346	6.131534715737235	-2.2576994278242486	0.03520639523998585	0.9986078999921589	-4.458082270946006
ENSG00000104980	0.7157821825127311	2.6408332721536647	2.417578729003476	0.02521156834026543	0.9986078999921589	-4.458248153043979
ENSG00000136261	0.9112312627251208	5.060387607133955	2.240335471568351	0.036487597502048795	0.9986078999921589	-4.458636494234335
ENSG00000241404	1.1634606445905629	1.1692634375945488	2.56512605022765	0.018394342713091105	0.9986078999921589	-4.458644166020861
ENSG00000139178	-0.7839199478532067	4.286014440208329	-2.2349673779096166	0.03689224329543258	0.9986078999921589	-4.458696172672777
ENSG00000278540	0.7093975548453668	5.00617340452558	2.2358218022366327	0.03682756323051718	0.9986078999921589	-4.458792320087452
ENSG00000008300	1.5483733013630179	1.3412438714964465	2.5256798651198302	0.020024315666226478	0.9986078999921589	-4.458974647613985
ENSG00000114268	-1.0940371190463818	2.995246910816596	-2.3773715697723614	0.027441834602033515	0.9986078999921589	-4.4593901626058425
ENSG00000177469	1.5346593283208545	0.4631270017102835	2.5428841446684327	0.01929740326633126	0.9986078999921589	-4.459492663852095
ENSG00000162688	-0.5820662865132005	4.772553785289574	-2.217155024003205	0.038264537406633214	0.9986078999921589	-4.459795909413646
ENSG00000141905	0.6924741460657321	3.991882325516575	2.247385230871831	0.03596236327960592	0.9986078999921589	-4.460106163394233
ENSG00000091129	0.9810972819369096	1.4511195962923502	2.5427132101800374	0.019304502110963385	0.9986078999921589	-4.460150721615425
ENSG00000166710	-0.9008225794693097	10.248327078834148	-2.4260127569850267	0.024765651740865	0.9986078999921589	-4.460255329003787
ENSG00000163162	-0.8999555700214461	5.732150115429363	-2.228286944413994	0.03740154920516719	0.9986078999921589	-4.460294770562005
