logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSDARG00000087238	-0.146137510383997	0.0501112530858758	-4.28381060209022	0.00172341589938051	0.0198300272764366	-1.21552029571826
ENSDARG00000019420	0.88391197927397	1.81302971738737	4.28375375067548	0.00172356703803194	0.0198300272764366	-1.21560967774941
ENSDARG00000103730	0.568795814328017	1.23879144081429	4.28367008239599	0.00172378949443986	0.0198300272764366	-1.21574122213842
ENSDARG00000017591	0.37823161034871	0.281657529837196	4.28257289144482	0.00172670950884099	0.0198388816046911	-1.21746632543232
ENSDARG00000045416	-0.367710423797254	0.241915073853723	-4.27951730955467	0.00173486912033991	0.0199078389356418	-1.22227142089466
ENSDARG00000019360	0.564360767159989	1.19613049217383	4.27681656680664	0.00174211514724826	0.0199661544702019	-1.22651952797291
ENSDARG00000028614	-0.200918784133845	0.309955731464374	-4.27554730385812	0.00174553160540245	0.0199804895675472	-1.22851633268635
ENSDARG00000008032	0.53032089602454	0.742985783543206	4.26969798410795	0.00176136801782418	0.0201054749869469	-1.23772120655189
ENSDARG00000060023	-0.132928690413722	-0.0127066580693923	-4.26920993011478	0.00176269622647111	0.0201054749869469	-1.23848944246698
ENSDARG00000034670	0.600486066279085	0.91872603895775	4.2686807430912	0.00176413757370413	0.0201054749869469	-1.23932246019688
ENSDARG00000078574	-0.186502335738164	-0.0875661467740718	-4.26800474058553	0.00176598061667462	0.0201054749869469	-1.24038664013508
ENSDARG00000026862	-0.292375388188654	0.776886693022337	-4.26750417922945	0.00176734665233188	0.0201054749869469	-1.24117467469158
ENSDARG00000021669	-0.55868830308035	2.22710749472874	-4.26645011472365	0.00177022685949927	0.0201134396622417	-1.24283419706899
ENSDARG00000045542	-0.545315729650232	1.33312518540054	-4.26402513761148	0.00177687192605468	0.0201641087205172	-1.24665263861997
ENSDARG00000033852	-0.382207513070176	0.0402832530512149	-4.26259159230662	0.00178081262005904	0.0201840015143301	-1.24891030248341
ENSDARG00000042252	0.271805909594948	0.836045898243	4.26074827136829	0.0017858933459475	0.0202167509321615	-1.25181370780311
ENSDARG00000103977	-0.156898025470352	0.0413905132100651	-4.25644218030004	0.00179782202896406	0.020326845636302	-1.25859793287465
ENSDARG00000061145	-0.18801185534864	0.0114882992019836	-4.25436301388241	0.00180361185871414	0.0203673476236189	-1.26187451234363
ENSDARG00000032919	0.443678460314115	1.24324420839403	4.25083176263183	0.00181349053503472	0.0204538675748536	-1.26744073356756
ENSDARG00000069242	0.181054370920631	0.478658236238257	4.24943115235205	0.00181742458036705	0.0204636799285503	-1.26964892799546
ENSDARG00000060586	-0.365245914025661	0.51258889672769	-4.24894343178983	0.00181879661190237	0.0204636799285503	-1.27041792525662
ENSDARG00000026801	0.416055494887622	0.278264495186401	4.24532078698123	0.00182902201195816	0.0205536627068527	-1.27613077549351
ENSDARG00000019332	0.43244408423611	2.24826344044762	4.24366274881658	0.00183372231310185	0.0205814136991212	-1.27874604089292
ENSDARG00000092546	-0.394676264153849	1.10771903878423	-4.24187188043848	0.00183881352331725	0.0205900573162561	-1.28157122235539
ENSDARG00000038537	0.313425364021746	0.880331894302299	4.2412337098819	0.00184063137170828	0.0205900573162561	-1.28257806751053
ENSDARG00000002339	-0.31147401744652	0.576293908110487	-4.24064057597546	0.00184232263600351	0.0205900573162561	-1.28351390530934
ENSDARG00000045141	0.73949437794871	0.464257676908167	4.23992952008904	0.00184435230980563	0.0205900573162561	-1.28463585857663
ENSDARG00000105287	0.50116555546205	0.443803049786438	4.23806470819885	0.00184968656437264	0.0205900573162561	-1.28757859836995
ENSDARG00000088383	0.295757810974315	2.69379621741633	4.23779543821293	0.00185045815240533	0.0205900573162561	-1.2880035531404
ENSDARG00000013880	0.229485323932153	0.189304144451242	4.23766373751333	0.00185083566220414	0.0205900573162561	-1.28821140311096
ENSDARG00000054755	-0.936785251845093	1.93760650339462	-4.23713698701369	0.00185234636597579	0.0205900573162561	-1.28904274284607
ENSDARG00000094324	0.329846521600462	0.290700268805137	4.23503623462118	0.00185838423982875	0.0206205665597748	-1.29235859461207
ENSDARG00000062326	-0.649396267402802	1.56136963225376	-4.23462758603408	0.00185956117252684	0.0206205665597748	-1.2930036764012
ENSDARG00000077264	0.420693283674878	1.26380921918917	4.23355074141168	0.00186266632689539	0.0206302035197322	-1.29470365782663
ENSDARG00000070085	-0.535175698318357	0.511256766922704	-4.23235953569988	0.00186610763739899	0.0206336381597444	-1.29658435173731
ENSDARG00000073841	0.450666922803879	0.686840570712395	4.23171466375793	0.0018679734319103	0.0206336381597444	-1.2976025617816
ENSDARG00000096257	0.553322096218015	0.0678134441862139	4.2311234078459	0.00186968583368159	0.0206336381597444	-1.29853616275128
ENSDARG00000070390	-0.261403317486917	0.241709680848607	-4.23029098125317	0.0018720995306298	0.0206355917199409	-1.29985065176667
ENSDARG00000004270	-0.318466342237338	0.620167182387772	-4.22650055822811	0.00188313193952301	0.0207324287279705	-1.30583725559274
ENSDARG00000012914	0.300349851083355	0.5171270980578	4.22339227064097	0.00189223021817095	0.0208077663800301	-1.31074787176061
ENSDARG00000088753	0.562815964306909	0.23102422692702	4.21839714942115	0.00190694893775731	0.0209446558330344	-1.31864199362775
ENSDARG00000040031	0.257676215283065	1.16657329333474	4.21565945273388	0.00191506718819419	0.021008810794625	-1.3229699149342
ENSDARG00000000606	0.257979291591987	0.0548375312321185	4.21446091771255	0.0019186327641173	0.0210229286006487	-1.32486493583624
ENSDARG00000069105	0.421066290860584	0.514249119820168	4.20994725762971	0.00193212375647211	0.0211364177767585	-1.33200319800314
ENSDARG00000011921	0.279964686248459	0.322929260216057	4.20923677719204	0.00193425644660003	0.0211364177767585	-1.33312704571701
ENSDARG00000006791	-0.269755787744452	0.179168677432937	-4.20828497809672	0.00193711741695915	0.0211364177767585	-1.33463271565667
ENSDARG00000042658	0.323064435736331	0.596766706871819	4.20794046725213	0.00193815406884215	0.0211364177767585	-1.33517773273951
ENSDARG00000000516	0.194979870844386	0.0930153302356203	4.20671637009623	0.00194184218925758	0.0211516364086074	-1.33711438030818
ENSDARG00000041170	-0.236013114728193	0.539770159531683	-4.20465614003755	0.00194806627796749	0.0211937486684775	-1.34037430785456
ENSDARG00000077069	-1.27817027983486	2.48056026940215	-4.20317058128256	0.00195256732804884	0.0211937486684775	-1.34272526177412
ENSDARG00000019636	-0.320253276566563	0.809974662560949	-4.20315985524455	0.00195259986648665	0.0211937486684775	-1.34274223716515
ENSDARG00000015540	0.241639635321689	0.169996924400476	4.20107838207726	0.00195892506815648	0.0212250742252827	-1.34603672454038
ENSDARG00000057789	-0.444132057256903	3.95627209396424	-4.20069676971264	0.00196008706264262	0.0212250742252827	-1.34664078792307
ENSDARG00000059653	0.247243178378545	0.486276130922649	4.19531130056933	0.00197656350135696	0.0213472957810188	-1.3551675525031
ENSDARG00000011613	0.380444873235837	1.44858859393031	4.19477017045959	0.00197822712111196	0.0213472957810188	-1.35602452278777
ENSDARG00000038866	0.15884356220205	0.379593940190754	4.19474146874681	0.0019783154013409	0.0213472957810188	-1.35606997780258
ENSDARG00000004046	-0.333332130064996	0.401627055042648	-4.19335252140325	0.00198259248029643	0.0213487226254185	-1.35826978418851
ENSDARG00000026766	-0.377220132605378	1.06578774940594	-4.19308121698105	0.00198342906630359	0.0213487226254185	-1.35869950308684
ENSDARG00000017340	0.119247672482018	-0.0821284941974571	4.19171239128405	0.00198765562740047	0.0213487226254185	-1.3608677277042
ENSDARG00000077139	0.239738308808409	0.0533591196728036	4.19169689618876	0.00198770352647241	0.0213487226254185	-1.36089227334955
ENSDARG00000016494	1.68975260914531	0.922440130071173	4.18742742441511	0.00200094807006286	0.0214659847609302	-1.36765666631412
ENSDARG00000059001	-0.54235371366011	1.16826531782587	-4.18153308770346	0.00201938660682577	0.0216036314893051	-1.37699922845271
ENSDARG00000100069	0.241139867844047	0.0892839684534884	4.18121617297829	0.0020203830437307	0.0216036314893051	-1.3775016648232
ENSDARG00000026224	-0.372198903973131	0.0720164986851907	-4.18083442160157	0.00202158402843932	0.0216036314893051	-1.37810691002251
ENSDARG00000013787	0.301124825993539	-0.11588703202034	4.18025693989899	0.00202340221161389	0.0216036314893051	-1.37902250956284
ENSDARG00000036781	-0.546473485245103	0.0848429399591082	-4.17959551738768	0.00202548680232484	0.0216036314893051	-1.38007124933664
ENSDARG00000013938	-0.317975029645211	1.8824627012343	-4.17611067278323	0.00203650743724129	0.02169609424479	-1.38559766884384
ENSDARG00000077988	0.176156723966422	0.261574887406167	4.17007921370423	0.00205573154613747	0.0218756392672022	-1.39516623859497
ENSDARG00000029406	-0.398161542355657	0.94170040988839	-4.16524341534499	0.0020712831321918	0.0220157352276516	-1.40284126542026
ENSDARG00000038099	-0.238502159261162	1.45917213061872	-4.16357482717665	0.00207667798494181	0.0220315222382854	-1.40549020844758
ENSDARG00000039851	-0.334155396273966	0.201619823335	-4.16179399958045	0.0020824521012753	0.0220315222382854	-1.40831772081388
ENSDARG00000021265	0.729218709309047	0.0978571621401344	4.16151253662981	0.00208336626100775	0.0220315222382854	-1.40876465052886
ENSDARG00000067658	-0.515007654809291	0.305894064920886	-4.16014459901041	0.00208781520566952	0.0220315222382854	-1.41093691426025
ENSDARG00000071878	-0.254353317044316	1.09775219883003	-4.1592498946925	0.00209073047903339	0.0220315222382854	-1.41235781763743
ENSDARG00000006434	-0.457559322133477	0.615508516347432	-4.15871559370525	0.00209247347639588	0.0220315222382854	-1.41320640284101
ENSDARG00000003206	-0.348593704352104	0.653399979049327	-4.15836034408737	0.00209363322134655	0.0220315222382854	-1.41377063563269
ENSDARG00000074381	0.239750434927921	0.19362204882377	4.15766226555603	0.00209591414043883	0.0220315222382854	-1.41487941978075
ENSDARG00000004452	0.252111728593817	0.834401671883847	4.15751385585682	0.00209639939609348	0.0220315222382854	-1.41511515229722
ENSDARG00000017014	0.502650247560204	1.27457237037919	4.1574377685035	0.00209664822514791	0.0220315222382854	-1.41523600977455
ENSDARG00000055784	0.344338369055441	0.358301033292226	4.15474803749815	0.00210546453995843	0.0220968499272241	-1.419508855208
ENSDARG00000069066	0.439552137358956	0.647540743390545	4.15355060576905	0.00210940202752874	0.0220968499272241	-1.42141135889412
ENSDARG00000003486	0.326836105499482	0.946362035588433	4.1532104784674	0.0021105218776888	0.0220968499272241	-1.42195179267702
ENSDARG00000090834	-0.686800031256259	1.31681971419216	-4.15262668740907	0.00211244544069062	0.0220968499272241	-1.42287942143235
ENSDARG00000061908	0.311808228144064	0.414109479810528	4.14930963421395	0.00212341016313005	0.0221863897678797	-1.42815093985831
ENSDARG00000078328	-0.320228317252975	0.450406155783953	-4.14486014054973	0.00213821268092985	0.0223157807627362	-1.43522430625967
ENSDARG00000068851	0.623385790001042	0.719892639724296	4.14213132797418	0.00214734471570885	0.0223444952780445	-1.43956352259066
ENSDARG00000005754	0.358769173198096	0.234548310656297	4.14198751289731	0.0021478271368374	0.0223444952780445	-1.43979223555676
ENSDARG00000037188	-0.308432931134577	0.977858376272133	-4.14178579939034	0.00214850396838542	0.0223444952780445	-1.44011303027722
ENSDARG00000097414	-0.661667131017363	0.582400636281008	-4.14114618810967	0.00215065161574936	0.0223444952780445	-1.44113026838631
ENSDARG00000044136	0.163590267289043	0.534228272167519	4.14017518306123	0.00215391632913129	0.022353241903898	-1.44267465246091
ENSDARG00000045850	-0.322611705000009	0.856500997765198	-4.13825653028195	0.00216038261390461	0.0223951572987459	-1.44572661500371
ENSDARG00000079934	-0.276743630122203	0.351551470317368	-4.13252772300205	0.00217981217678767	0.0225712089147509	-1.45484203060992
ENSDARG00000004078	0.61249783396311	0.869088751286532	4.13162861049785	0.00218287827121584	0.0225776176347952	-1.45627302628084
ENSDARG00000039338	0.301320112912219	0.734754679867358	4.12116569066643	0.00221889476134869	0.0229244379263191	-1.47293278325181
ENSDARG00000059006	0.238392769903444	0.394900547555524	4.12008055938195	0.00222266583388359	0.0229377125094071	-1.47466137413477
ENSDARG00000076290	-0.827788264344142	0.707236923612109	-4.11757862664555	0.0022313864000424	0.0229832169395666	-1.47864745157456
ENSDARG00000062837	0.826919768826413	0.876461004184127	4.11728644702352	0.00223240715295901	0.0229832169395666	-1.47911300214105
ENSDARG00000058032	0.340868056455651	0.451341931510105	4.11667393190182	0.00223454862289088	0.0229832169395666	-1.48008900009433
ENSDARG00000022295	1.07783994308737	2.21513211900117	4.11578067381518	0.00223767550977519	0.0229841790944263	-1.48151242403229
ENSDARG00000015851	0.356939757542341	0.484796361212486	4.11522452925071	0.00223962464837299	0.0229841790944263	-1.48239870060426
ENSDARG00000010442	-0.399170007256388	0.359548064373925	-4.1116143568622	0.00225232097328028	0.0230887925549821	-1.48815282434927
ENSDARG00000037261	-0.247450836532521	1.64688275454154	-4.10817036219732	0.00226450366386418	0.0231879143205449	-1.49364357283881
ENSDARG00000016427	-0.205638160992506	0.283100835795838	-4.10670295374753	0.00226971553415178	0.0232155160954372	-1.49598349819711
ENSDARG00000003938	-0.269687944434309	1.18698460108527	-4.10538374252786	0.00227441184608617	0.0232377892491595	-1.49808733353583
ENSDARG00000024433	2.1779471140735	0.817356924324538	4.10462336566293	0.00227712339721715	0.0232397571490325	-1.49930005461083
ENSDARG00000025269	0.309255262775769	1.07296944612343	4.10288160657693	0.00228334747768361	0.0232592081915984	-1.50207824332001
ENSDARG00000102546	0.150012872173111	0.122528163824066	4.10201548315592	0.00228644919987462	0.0232592081915984	-1.5034598893679
ENSDARG00000074895	-0.139623402283351	-0.0553054943358565	-4.10197551544905	0.00228659243765226	0.0232592081915984	-1.50352364833981
ENSDARG00000060006	0.598576069033764	0.432450740655974	4.09835803364744	0.00229959618169116	0.0233543357018835	-1.50929528736741
ENSDARG00000096415	0.229359410878034	0.281437424396206	4.09796684212651	0.00230100706189162	0.0233543357018835	-1.50991952328232
ENSDARG00000059746	0.395073024133778	0.31642658217941	4.09509382734817	0.00231139695633293	0.0234167499728828	-1.51450464926609
ENSDARG00000071475	-0.174496202222295	-0.101622970236032	-4.09424214065827	0.00231448647208704	0.0234167499728828	-1.51586407332166
ENSDARG00000056984	-0.210309670266638	0.00585926314220072	-4.09393536000017	0.00231560039355555	0.0234167499728828	-1.51635376444807
ENSDARG00000070470	0.391379817259747	0.358254145889261	4.09212400224618	0.00232218897311265	0.0234167499728828	-1.5192453332087
ENSDARG00000011049	-0.188215940388483	-0.027423383889789	-4.09196740307989	0.00232275951001396	0.0234167499728828	-1.51949533968976
ENSDARG00000013016	-0.296650977473334	0.308524238383451	-4.09162219291097	0.00232401773451736	0.0234167499728828	-1.52004646923546
ENSDARG00000041110	-0.423785798111163	0.862130470173853	-4.09137384314398	0.0023249233660482	0.0234167499728828	-1.52044296967864
ENSDARG00000004870	0.195698587925939	0.406970567591151	4.08828019606698	0.00233623589350469	0.0235050298293068	-1.52538272988438
ENSDARG00000063288	0.725091747860645	1.14792183263816	4.08347686690726	0.00235391537108428	0.0236346710347013	-1.53305471296054
ENSDARG00000004174	0.256254968196032	1.12051091914112	4.08338772132574	0.00235424481691854	0.0236346710347013	-1.5331971246516
ENSDARG00000015638	-0.30404379856632	0.699006698142135	-4.08254005448018	0.00235737987899646	0.0236404203952406	-1.53455133591894
ENSDARG00000079434	0.356802932319612	0.697140542601766	4.0767084221066	0.00237906759410895	0.0238036860602665	-1.54387015886692
ENSDARG00000003142	0.693355182670029	0.992571263031234	4.07621724787545	0.00238090383994565	0.0238036860602665	-1.5446552321383
ENSDARG00000020143	0.880160836506428	2.79418692811032	4.07606189566506	0.0023814849322941	0.0238036860602665	-1.54490354696119
ENSDARG00000079610	0.237635315994469	0.0571629163286493	4.07539511893047	0.0023839806979933	0.0238036860602665	-1.54596935529034
ENSDARG00000037654	-0.33473187586301	0.173842137456979	-4.07015080656035	0.00240370670308131	0.023974700586625	-1.55435398562651
ENSDARG00000069185	0.529675748947472	0.560845487538066	4.06899813505897	0.00240806539139873	0.0239922368261822	-1.55619732552277
ENSDARG00000036774	0.174073065289981	0.120120407001318	4.06814639338214	0.00241129150174956	0.0239984632094299	-1.55755952423203
ENSDARG00000088347	0.195112339845012	0.224166782962192	4.06659910046199	0.0024171637859319	0.0240172021350915	-1.56003434763874
ENSDARG00000098782	-0.230920290212207	0.401920588480346	-4.06627893770354	0.00241838074826577	0.0240172021350915	-1.56054646903134
ENSDARG00000009505	0.691375763152471	1.21878185611546	4.06402205830963	0.00242697765520036	0.0240766622009447	-1.56415684486705
ENSDARG00000015449	0.371597170632835	0.378118848387643	4.06313425324181	0.00243036830488935	0.0240844016980764	-1.5655772520079
ENSDARG00000079780	0.361189051405369	1.83762371513588	4.06154614804053	0.00243644595543089	0.0241132030178599	-1.56811831097249
ENSDARG00000041072	-0.303994211407429	0.169213694745038	-4.06100987267464	0.00243850188767215	0.0241132030178599	-1.56897645035871
ENSDARG00000009735	0.206471227305197	0.572909971056909	4.05949988442679	0.00244430059461373	0.0241446651883365	-1.57139289458402
ENSDARG00000032617	0.577258879650691	0.452215894609936	4.05827664525911	0.00244900877199723	0.0241652993908518	-1.57335065224477
ENSDARG00000022631	-0.179825019185593	-0.273093248414001	-4.05699247447638	0.00245396175575371	0.0241883025198544	-1.57540612151341
ENSDARG00000101472	-0.679247146274187	0.883127791304374	-4.05590289449674	0.00245817248999388	0.0242039481245288	-1.57715027931211
ENSDARG00000045768	0.402080429295323	0.266058561352252	4.05449275308471	0.00246363335537393	0.0242101971590809	-1.57940778988775
ENSDARG00000078986	0.211997048561865	0.325435816039431	4.05438390668967	0.00246405540129817	0.0242101971590809	-1.57958205311567
ENSDARG00000051756	0.288084961039198	0.354238211207951	4.05210946922895	0.00247289185805376	0.0242444133264204	-1.58322375372423
ENSDARG00000017143	-0.216260758859272	-0.027729481506935	-4.0515169851522	0.00247519920586797	0.0242444133264204	-1.58417250691256
ENSDARG00000037647	-0.280221070630178	0.545349914619135	-4.05145997397838	0.00247542134765749	0.0242444133264204	-1.58426380192192
ENSDARG00000071037	-0.258781924737565	0.439716793605905	-4.04894334866259	0.00248524823832977	0.0242961817122695	-1.58829419268039
ENSDARG00000063233	-0.191008496142145	0.60008365996795	-4.04865328135119	0.00248638352884517	0.0242961817122695	-1.58875878567429
ENSDARG00000101915	0.413069915440028	1.21401866332141	4.04808548957035	0.00248860738327495	0.0242961817122695	-1.58966823142289
ENSDARG00000056322	0.401411462000849	0.031985685358038	4.0452019109102	0.00249993380746534	0.024358521116769	-1.59428752000186
ENSDARG00000004161	-0.199501392480634	0.533763003754585	-4.04479170059195	0.00250154948203472	0.024358521116769	-1.59494472807208
ENSDARG00000098785	0.269562395637642	0.73237976717258	4.04444565477245	0.00250291329055897	0.024358521116769	-1.59549915214431
ENSDARG00000006545	-0.227494976505564	0.266994539063715	-4.04270480765989	0.00250978607209131	0.0243996694426917	-1.59828849983958
ENSDARG00000098171	0.128374769941466	-0.0946529063112063	4.04086840925354	0.00251705763767324	0.0244245664066231	-1.60123133809623
ENSDARG00000032535	0.294379672241376	0.340631935733506	4.03968084242464	0.00252177184634153	0.0244245664066231	-1.60313463295677
ENSDARG00000024746	0.841777097880081	0.817107718000209	4.03915056772166	0.00252387984701572	0.0244245664066231	-1.60398454987712
ENSDARG00000016399	-0.225107571757876	0.330967450529619	-4.03887672604598	0.00252496917636097	0.0244245664066231	-1.60442347253499
ENSDARG00000099866	0.403156913752339	0.0152812177376309	4.03872226764086	0.00252558382309977	0.0244245664066231	-1.60467104758055
ENSDARG00000012642	0.128826590416475	-0.0556886871406657	4.03554932809354	0.00253824504931724	0.024521307670158	-1.60975744643827
ENSDARG00000013721	1.0568326140892	1.56617513398111	4.03486023122309	0.00254100363224297	0.0245222798232988	-1.61086226432808
ENSDARG00000097740	-0.18635498402014	-0.203184131907678	-4.03058637018155	0.00255818336944459	0.024662277707937	-1.6177157279936
ENSDARG00000091481	0.355934150389372	0.312464786150479	4.02917024947328	0.00256390272976962	0.0246730948007333	-1.61998706084853
ENSDARG00000076889	0.302549172178431	0.445635571397298	4.02860837369056	0.002566175736898	0.0246730948007333	-1.62088832551666
ENSDARG00000024209	0.242136701386817	1.21479603415874	4.02832366317522	0.00256732831223759	0.0246730948007333	-1.62134502342741
ENSDARG00000075346	-0.178260731770427	-0.157426858606543	-4.02532238650852	0.00257951140545627	0.0247643831703845	-1.62615988552281
ENSDARG00000009534	0.623589209135204	1.09286579887147	4.01452097165198	0.00262386386745428	0.025164000042758	-1.64349702897868
ENSDARG00000060477	0.275771296783003	0.286251547900216	4.0122876429599	0.00263313406101246	0.0252210268529143	-1.64708340420868
ENSDARG00000002190	-0.258868591882662	0.568292571091736	-4.01177244317262	0.0026352774643626	0.0252210268529143	-1.64791081677486
ENSDARG00000071555	-0.612081388637726	0.48202538529496	-4.00814517159746	0.00265042021302142	0.0253234821822493	-1.65373710238291
ENSDARG00000032630	0.602780592230421	0.0452833360667223	4.00789395827462	0.0026514723377469	0.0253234821822493	-1.65414066916196
ENSDARG00000059298	-0.414218862905296	1.62776831082589	-4.00623256935727	0.00265844159904835	0.0253637871694106	-1.65680982615006
ENSDARG00000100374	0.234017026293734	0.872764480976186	4.00471863740586	0.00266480909434682	0.0253982734550039	-1.65924236086397
ENSDARG00000060937	0.169756468410984	0.220847287870868	4.00360333295348	0.00266951025803768	0.025410374187447	-1.6610345646678
ENSDARG00000030465	-0.662282425002322	0.724800143909174	-4.00238998571463	0.00267463460182191	0.025410374187447	-1.66298447923899
ENSDARG00000056720	-0.259715833337712	0.504936720867664	-4.00198913992171	0.00267632977300383	0.025410374187447	-1.66362869761482
ENSDARG00000030786	0.192581249516315	0.0144764903831266	4.00180814512682	0.00267709556798163	0.025410374187447	-1.66391958908081
ENSDARG00000013095	0.499722635854763	1.29048943149303	3.99859370253415	0.00269073446962103	0.0254657891548682	-1.6690864137684
ENSDARG00000007711	0.48950516658886	0.34057676585072	3.99808498007579	0.0026928996766316	0.0254657891548682	-1.66990423277616
ENSDARG00000002285	-0.3844674559829	0.371291467821077	-3.99803069089508	0.00269313084863574	0.0254657891548682	-1.66999150948822
ENSDARG00000104587	0.249658655902346	0.0495429820132118	3.99783256907161	0.00269397466021585	0.0254657891548682	-1.67031001822535
ENSDARG00000040455	-0.351676484229382	0.664302604970906	-3.99570614817883	0.0027030487415678	0.0254796733056129	-1.67372882512891
ENSDARG00000058893	-0.365672557726579	0.224845907968018	-3.995221962304	0.00270511940168976	0.0254796733056129	-1.67450736024775
ENSDARG00000054320	0.265472296916529	1.37075279325853	3.99417654398406	0.0027095959131264	0.0254796733056129	-1.67618840802598
ENSDARG00000012039	0.402236044457927	0.466618613751079	3.99397940155585	0.00271044095602244	0.0254796733056129	-1.67650543004374
ENSDARG00000020107	0.494722679632308	0.164855476826998	3.99297335710141	0.00271475764518581	0.0254796733056129	-1.67812330609659
ENSDARG00000062420	0.341658732544041	0.244530634070667	3.99266225469686	0.00271609397309043	0.0254796733056129	-1.67862363081928
ENSDARG00000074301	1.09678545190695	1.74748610946221	3.99133637313093	0.00272179701073844	0.0254796733056129	-1.680756080622
ENSDARG00000099996	0.220343148803211	0.619053883278712	3.99129048506428	0.00272199461535033	0.0254796733056129	-1.6808298872214
ENSDARG00000004034	-0.849800869484627	1.51841657767047	-3.99125081097094	0.00272216547332677	0.0254796733056129	-1.6808936994302
ENSDARG00000020488	0.314216264073862	0.60673415467007	3.99104298109162	0.00272306068494844	0.0254796733056129	-1.68122797805219
ENSDARG00000013732	0.20116459099323	1.17266215250894	3.98992208488898	0.00272789420531147	0.0254990394510675	-1.68303094050895
ENSDARG00000099014	0.601562552947409	1.34962305269287	3.9886770042334	0.00273327381862456	0.0255222025412967	-1.68503382338073
ENSDARG00000069608	0.40691439842432	0.526938125533314	3.98806900155421	0.0027359048681273	0.0255222025412967	-1.68601194385371
ENSDARG00000021370	-0.177105079325366	0.557154269081818	-3.98217561635921	0.0027615462323735	0.02573537933321	-1.69549509173243
ENSDARG00000053544	0.27497436030349	0.0166559948665438	3.98060603390115	0.00276841783499844	0.025773383396262	-1.69802140600345
ENSDARG00000104314	0.319326433516712	0.0968827182374152	3.97967682732753	0.00277249435909603	0.0257745468742121	-1.69951713918997
ENSDARG00000100752	0.63855385649174	1.50429766575282	3.97912325174467	0.00277492595306733	0.0257745468742121	-1.70040827045745
ENSDARG00000020475	0.224507520542717	0.0409480984090985	3.97863546115527	0.00277707044438114	0.0257745468742121	-1.70119353185691
ENSDARG00000016448	-0.88650937180523	0.298096105545112	-3.97742726722039	0.00278238958152209	0.0257745468742121	-1.7031386395525
ENSDARG00000039667	0.409462301489651	0.732048998404953	3.97739966235973	0.00278251123853406	0.0257745468742121	-1.70318308339714
ENSDARG00000044332	-0.393714611415856	1.25532429156553	-3.97674086901403	0.0027854162587995	0.0257755771350894	-1.7042437669824
ENSDARG00000079374	0.326338402755169	0.379590162575553	3.97405415925444	0.00279729667397839	0.0258595782706659	-1.70856999034689
ENSDARG00000004343	-0.18827933845518	0.487155259675713	-3.97293020184727	0.00280228252644776	0.0258658831174713	-1.71038006583826
ENSDARG00000079931	-0.132183352567938	-0.126988379528659	-3.97262681887691	0.00280362992873027	0.0258658831174713	-1.71086867317195
ENSDARG00000020845	0.549149278488715	0.615823740571916	3.97183131319607	0.00280716621250673	0.0258658831174713	-1.71214990865165
ENSDARG00000021702	-0.391238146310334	0.485535501302238	-3.97137584525808	0.00280919302879972	0.0258658831174713	-1.71288351435974
ENSDARG00000056259	0.191219357858627	0.707253272612678	3.97042605067798	0.00281342453456912	0.0258703225074771	-1.71441339009976
ENSDARG00000007438	-0.151497830289135	1.15496760862472	-3.96998599024699	0.00281538735520756	0.0258703225074771	-1.715122249536
ENSDARG00000037018	0.139647334211616	0.0339524777277366	3.96902427353845	0.00281968195713671	0.0258703225074771	-1.71667148158574
ENSDARG00000037921	0.19501425855855	-0.0817875864897939	3.96843178288004	0.00282233118828357	0.0258703225074771	-1.71762597877306
ENSDARG00000017811	0.216651124445758	0.868066445877895	3.96781485297566	0.00282509247813024	0.0258703225074771	-1.71861988979258
ENSDARG00000068369	0.19037608294365	0.0207645392310835	3.96750072178736	0.00282649957593073	0.0258703225074771	-1.71912599057279
ENSDARG00000026109	-0.260002044357757	1.07679724925125	-3.96635497621528	0.00283163800078391	0.0258916671905177	-1.72097201097289
ENSDARG00000020448	-0.359809230761794	0.374750004879242	-3.9649738466903	0.00283784513510647	0.0259227318975171	-1.72319747917704
ENSDARG00000044874	0.248645189242666	0.470582561582761	3.96381232334082	0.00284307638315424	0.0259448295855401	-1.72506925491637
ENSDARG00000008022	-0.285592598543947	-0.079366692954786	-3.96300318364859	0.00284672656448627	0.0259524696481723	-1.72637326061733
ENSDARG00000090600	-0.896030695910601	0.628956792345292	-3.95948160611979	0.00286267055964766	0.0260479160565018	-1.73204948215963
ENSDARG00000016871	0.273279783179951	1.17270820840533	3.95944369469794	0.00286284271420906	0.0260479160565018	-1.73211059696445
ENSDARG00000024195	0.242860965357924	0.628651987056469	3.95878978997305	0.00286581378871861	0.0260492591278009	-1.73316474443327
ENSDARG00000062187	-0.303670834623564	-0.00165577593212591	-3.95530122717847	0.00288171926890887	0.026168053124954	-1.73878940712908
ENSDARG00000070151	0.328622077123527	0.887693494644661	3.95422930861362	0.00288662511199143	0.0261868272204847	-1.74051795357113
ENSDARG00000069499	0.275996330698164	-0.16641956291146	3.95351944337028	0.00288987878057442	0.0261905909917285	-1.74166273407377
ENSDARG00000027109	0.275974818184747	1.14106667125273	3.95011482085462	0.00290553755744691	0.0263066629097205	-1.74715406571278
ENSDARG00000104085	1.01524481287045	1.72338199572631	3.94879948869912	0.00291161099116478	0.0263358068671434	-1.74927592035084
ENSDARG00000003281	-0.667259236795727	0.430387552090044	-3.94799072039907	0.00291535203478679	0.0263438177012174	-1.75058069779729
