logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSDARG00000044982	0.851788305	0.599866835833333	7.94423451087284	3.86602815981529e-06	0.000694472481554512	4.77138157249149
ENSDARG00000020007	1.59770161166667	1.131934485	7.90163344050976	4.0854726748748e-06	0.000720045287849161	4.71754807493276
ENSDARG00000034409	0.305560398333333	0.188238885	7.86313036704456	4.29527816402407e-06	0.000743003580187941	4.66868749580463
ENSDARG00000041799	0.527904866666667	0.346548273333333	7.82747259692369	4.49986615243488e-06	0.000764240904179895	4.6232628208098
ENSDARG00000009390	0.405603035	0.251990746666667	7.79064628507153	4.72212641682126e-06	0.000787667551062989	4.57617240690515
ENSDARG00000001733	0.537325855	0.360792055	7.7686505862872	4.86044844113734e-06	0.000793276101155912	4.54796001005426
ENSDARG00000070651	0.28690052	0.190494244166667	7.75424277589168	4.95339448316704e-06	0.000793276101155912	4.52944508072145
ENSDARG00000062385	0.786704126666667	0.550094325	7.74552976506015	5.01052242460109e-06	0.000793276101155912	4.51823485640119
ENSDARG00000056134	0.749871835000001	0.531316001666667	7.72898617605699	5.12093776595077e-06	0.000795821970892931	4.49692178578403
ENSDARG00000105040	0.275620011666667	0.167284770833333	7.71781036396442	5.19699606299848e-06	0.000795821970892931	4.48250325065918
ENSDARG00000097827	1.2009659	0.842003824166667	7.64898857803416	5.69276712299727e-06	0.000857679640256733	4.39334229544828
ENSDARG00000036096	0.316831315	0.215851190833333	7.59662911549988	6.10369458291803e-06	0.000904993826968846	4.32508036637487
ENSDARG00000026350	0.646961671666667	0.440868250833333	7.58419257360917	6.20587989834085e-06	0.00090576756453753	4.30881197561976
ENSDARG00000100376	0.292375178333333	0.189544178333333	7.5610296068958	6.40109814128551e-06	0.000918056177213854	4.27845612840053
ENSDARG00000104818	0.254476291666667	0.168442105	7.54309519976059	6.55674867170218e-06	0.000918056177213854	4.25490226108925
ENSDARG00000035398	0.27043818	0.1430702675	7.53989750846879	6.58492279984244e-06	0.000918056177213854	4.25069801318141
ENSDARG00000013838	0.767334161666667	0.546935166666667	7.50346873100802	6.91516499509046e-06	0.000949919944399118	4.2027036429282
ENSDARG00000014587	1.00494990166667	0.728758110833333	7.48163276660438	7.12155230976324e-06	0.000964093045297079	4.17384793815549
ENSDARG00000052279	0.277957905	0.186614839166667	7.45549922107392	7.37723387777116e-06	0.000984439166460863	4.13922698285096
ENSDARG00000062171	1.37133595666667	0.975754215	7.4121940993671	7.82271648107555e-06	0.00102918302323559	4.08165050656922
ENSDARG00000104820	0.80075309	0.576490645	7.39203263624252	8.03982881262955e-06	0.00104305612414962	4.0547563819898
ENSDARG00000019128	0.307134591666667	0.201540514166667	7.36792965845976	8.30785201213484e-06	0.00106306363897742	4.02253063466675
ENSDARG00000059950	0.949263563333333	0.685085345	7.29247189831672	9.21035323078074e-06	0.0011626203990368	3.92112121294579
ENSDARG00000002945	0.351664863333333	0.223459081666667	7.17171543781384	1.08790316848728e-05	0.00135494713291196	3.75717609635067
ENSDARG00000054906	0.655083291666667	0.456264811666667	7.1515808481203	1.11872893251955e-05	0.00137500617877173	3.72964063670338
ENSDARG00000024443	0.364749865	0.242979811666667	7.116188762226	1.17519153468271e-05	0.00142564469161964	3.68110044230274
ENSDARG00000008388	1.33550918333333	0.980439839166667	7.09523306572531	1.21004760286266e-05	0.00144910957158206	3.65227601530378
ENSDARG00000103358	0.19927732	0.11496286	7.05690356252303	1.27668273109367e-05	0.00148463654565795	3.59939250257593
ENSDARG00000069752	0.960474785	0.703331104166667	7.05493138665561	1.28021537174763e-05	0.00148463654565795	3.59666581723045
ENSDARG00000103251	0.421063886666667	0.29652811	7.04214088574311	1.30338039188139e-05	0.00148463654565795	3.57896849980876
ENSDARG00000031246	0.21626626	0.0874015075	7.03337126294255	1.31952083057633e-05	0.00148463654565795	3.5668210998521
ENSDARG00000005593	0.352558248333333	0.25114324	7.02666763279542	1.33200230342524e-05	0.00148463654565795	3.55752804096457
ENSDARG00000074335	0.278443195	0.1879349625	7.0250269362686	1.33507622133891e-05	0.00148463654565795	3.55525261042744
ENSDARG00000040295	0.570827121666667	0.228113263333333	6.94297506873547	1.49886268506884e-05	0.00164148116008311	3.44096581181182
ENSDARG00000091131	-0.152727006666667	-0.0628360008333333	-6.93715478502416	1.51126624309118e-05	0.00164148116008311	3.43282227058596
ENSDARG00000035809	2.70191931	2.01201927333333	6.91656436065625	1.55603058232717e-05	0.00166677010755993	3.40397372937579
ENSDARG00000101209	1.4073211	1.04798160083333	6.90571766333712	1.58017726698213e-05	0.00166677010755993	3.38875223590299
ENSDARG00000102171	0.72277368	0.514570271666667	6.90220608607315	1.58807985839668e-05	0.00166677010755993	3.38382070090701
ENSDARG00000014050	0.303906713333333	0.216721445	6.8771679161445	1.64566024346973e-05	0.00169660609899795	3.34860641013495
ENSDARG00000012405	2.30215517166667	1.71778646666667	6.87411427200485	1.65283326205774e-05	0.00169660609899795	3.34430549758928
ENSDARG00000006526	3.14636461166667	2.35898087916667	6.83858696163394	1.73877566878939e-05	0.00176542429588714	3.29416786430562
ENSDARG00000025797	0.652950815	0.487344405833333	6.79404119549397	1.85330671053723e-05	0.00186147720248691	3.23104460932707
ENSDARG00000086112	0.40496493	0.243030466666667	6.76398000245827	1.9351139721015e-05	0.00191140434977435	3.18828373748792
ENSDARG00000075172	0.302760818333333	0.117884530833333	6.76081790145279	1.94393976264387e-05	0.00191140434977435	3.18377812998057
ENSDARG00000102986	0.270297403333333	0.135592131666667	6.73970704154152	2.00397046107499e-05	0.00194990500801057	3.15366041368709
ENSDARG00000042090	0.913177528333334	0.577075206666667	6.71767296557875	2.06873383028522e-05	0.00196231914013698	3.12215628901364
ENSDARG00000103271	0.617932291666667	0.455026821666667	6.71356092801019	2.08106456610739e-05	0.00196231914013698	3.11626908862047
ENSDARG00000009401	0.186045828333333	0.0714851508333333	6.71068534427704	2.08973396986201e-05	0.00196231914013698	3.11215065083139
ENSDARG00000097205	1.04230928833333	0.773877244166667	6.70704662417473	2.10075916940047e-05	0.00196231914013698	3.10693751082556
ENSDARG00000054749	0.28437215	0.0874839125	6.69648822107967	2.13310224940144e-05	0.00196868465472413	3.09179969252056
ENSDARG00000070683	1.098544	0.783736459166667	6.69112765707086	2.14972524121466e-05	0.00196868465472413	3.08410789511481
ENSDARG00000090585	0.233279263333333	0.148374960833333	6.63555123745869	2.33041110984093e-05	0.00209890666320551	3.00411419503464
ENSDARG00000039605	0.379419291666667	0.2579409525	6.63365256425766	2.33686214509553e-05	0.00209890666320551	3.00137335007377
ENSDARG00000043581	0.253181371666667	0.144363775833333	6.60406066754575	2.43989575446381e-05	0.00216648780578425	2.95858732575261
ENSDARG00000029865	0.21866151	0.12118968	6.59531024742357	2.47127974548738e-05	0.00216648780578425	2.94591071243945
ENSDARG00000100431	0.832582788333333	0.602653081666667	6.59243511528903	2.48168499324393e-05	0.00216648780578425	2.94174309078741
ENSDARG00000032765	0.724230945	0.530924255833333	6.53843833231207	2.68599717554205e-05	0.00231846194258447	2.86324652165163
ENSDARG00000042428	0.400404828333334	0.222080275	6.53353641313092	2.70541003898627e-05	0.00231846194258447	2.85609919763153
ENSDARG00000077618	0.668028716666667	0.504376624166667	6.51358254162421	2.78598388621443e-05	0.00235997460837319	2.8269685343354
ENSDARG00000031678	1.82147556	1.38361493916667	6.50911261915651	2.80438048955599e-05	0.00235997460837319	2.82043483457369
ENSDARG00000076296	0.348463663333333	0.250729878333333	6.45819736849785	3.02327426432384e-05	0.00252146472348652	2.74580344739221
ENSDARG00000087402	0.646540096666667	0.4650278725	6.43122851388823	3.14650291185011e-05	0.00260101625660105	2.70611717226814
ENSDARG00000006353	0.75941828	0.5555057425	6.42113877955602	3.19396684805925e-05	0.00261709160769487	2.69124182307782
ENSDARG00000061259	0.353544025	0.131937936666667	6.41391055892263	3.2284365986703e-05	0.00262167668699229	2.68057593808947
ENSDARG00000036942	0.176119676666667	0.0974351625	6.4030653772801	3.28089739299805e-05	0.00262167668699229	2.66455836632157
ENSDARG00000069378	0.542846596666667	0.402161278333333	6.3947906871581	3.32153228535096e-05	0.00262167668699229	2.65232549146265
ENSDARG00000001889	1.40641729166667	1.05329055333333	6.38898743250251	3.35034901864693e-05	0.00262167668699229	2.64374019560306
ENSDARG00000007711	0.336358831666667	0.245123470833333	6.38554952264682	3.36754539634987e-05	0.00262167668699229	2.63865181636173
ENSDARG00000017676	2.07523412833333	1.58253160666667	6.38546673942573	3.36796062990124e-05	0.00262167668699229	2.6385292689896
ENSDARG00000070122	0.175597083333333	0.100253344166667	6.37517534570865	3.42000700598524e-05	0.00264018887957919	2.62328657157902
ENSDARG00000078567	1.14326966166667	0.877507063333333	6.36369787682922	3.47905992303398e-05	0.00266376219189019	2.60626860593547
ENSDARG00000074378	1.314586175	0.9994866325	6.34680281110649	3.56796344083771e-05	0.002709621666737	2.58118219304314
ENSDARG00000041140	0.321684406666667	0.231159733333333	6.33964458355445	3.60635482423632e-05	0.00271669035590254	2.57054059304497
ENSDARG00000076602	0.50388057	0.378563201666667	6.31337295104095	3.75105478375419e-05	0.002775872093081	2.53141919117048
ENSDARG00000040777	0.963587355	0.682777600833333	6.31280373932308	3.75425725417562e-05	0.002775872093081	2.53057043417013
ENSDARG00000062222	1.37992429	1.0487217275	6.3092938349821	3.77406868452293e-05	0.002775872093081	2.52533571657537
ENSDARG00000094557	0.463063865	0.275988705833333	6.26759649761941	4.01809717509942e-05	0.00293226919629717	2.4630073546398
ENSDARG00000009594	0.907117763333333	0.702022128333333	6.25974629939388	4.06588250729105e-05	0.0029441401938454	2.45124404548955
ENSDARG00000105693	1.15229572833333	0.891884890833333	6.24409479579498	4.16296308987848e-05	0.00299124909404268	2.42776326152674
ENSDARG00000102855	0.473905393333334	0.351670778333333	6.22773727289587	4.26705400186742e-05	0.00302956005250086	2.40318423023803
ENSDARG00000018159	0.406891	0.301068565833333	6.22436223387345	4.28887239946959e-05	0.00302956005250086	2.39810788203617
ENSDARG00000061985	0.348447433333333	0.22239062	6.22021131355694	4.31586887793883e-05	0.00302956005250086	2.39186221015937
ENSDARG00000056985	0.378262346666667	0.279527668333333	6.21263354859825	4.36561829998704e-05	0.00302956005250086	2.38045371064523
ENSDARG00000096849	1.05936797166667	0.737948448333333	6.21069454579579	4.37844563845002e-05	0.00302956005250086	2.37753311969176
ENSDARG00000067630	0.16294759	0.0901377725	6.20475313572707	4.41799998704444e-05	0.00303445131463104	2.36858047303337
ENSDARG00000094451	1.434193825	1.115610855	6.19899974529851	4.45666372757921e-05	0.00303866393279689	2.35990611416108
ENSDARG00000036785	0.248952438333333	0.1524938375	6.18210602416873	4.57227909011297e-05	0.00309490282469168	2.33440695721278
ENSDARG00000036966	0.575548865	0.428940174166667	6.1735532356927	4.63201982295536e-05	0.00311278396879324	2.32148123371045
ENSDARG00000041691	1.27350484833333	0.9589785225	6.16363454044922	4.70233882466958e-05	0.00313746764008847	2.30647754175378
ENSDARG00000037363	0.208746493333333	0.146124925	6.14344416235752	4.84899791776244e-05	0.00321237514537723	2.27589076752437
ENSDARG00000029353	0.785804566666667	0.608090126666667	6.1339203945376	4.91985180494414e-05	0.00323277185453413	2.26144188019875
ENSDARG00000034344	0.20376441	0.132945690833333	6.12847774289365	4.96083526284093e-05	0.00323277185453413	2.25317852565046
ENSDARG00000003751	0.185529725	0.126883705833333	6.12547359043912	4.98361146614833e-05	0.00323277185453413	2.24861554664109
ENSDARG00000028618	1.81399597	1.411284845	6.11743280857376	5.04512001585075e-05	0.0032501011081422	2.23639583632596
ENSDARG00000099547	0.880728425	0.683824363333333	6.08987046836496	5.26213583087617e-05	0.00332685293602883	2.19443548263066
ENSDARG00000005185	2.313398975	1.80410836416667	6.08484494925537	5.30275962124879e-05	0.00332685293602883	2.18677248023644
ENSDARG00000015540	0.207407215	0.1455129025	6.08450323225885	5.30553392454382e-05	0.00332685293602883	2.18625128674266
ENSDARG00000101169	0.376676015	0.259371768333333	6.08012763725469	5.34119431737858e-05	0.00332685293602883	2.17957599847937
ENSDARG00000098368	0.279910726666667	0.166099555833333	6.07998762436975	5.34233958253211e-05	0.00332685293602883	2.17936235133326
ENSDARG00000013168	0.215186868333333	0.152078075833333	6.06302077520122	5.4830673803706e-05	0.00337573376601804	2.15345073471853
ENSDARG00000036135	1.68250173333333	1.29385164416667	6.06182750263165	5.49311136318105e-05	0.00337573376601804	2.15162675795992
ENSDARG00000071724	0.445419696666667	0.337339840833333	6.0518196186524	5.57812031650336e-05	0.00340557005728483	2.13632081664898
ENSDARG00000054312	0.186011416666667	0.129374899166667	6.04713976688449	5.61834886703768e-05	0.00340785693292201	2.12915836077821
ENSDARG00000099445	0.141129086666667	0.0802131183333333	6.03516189007101	5.72271778392688e-05	0.00344876818191361	2.11081143117686
ENSDARG00000077139	1.47398121833333	1.15452334916667	6.0062309023639	5.98336586088789e-05	0.00358273208375345	2.06640823003312
ENSDARG00000016774	0.185075345	0.0983891466666667	6.00120560015948	6.02990706972806e-05	0.0035876026712312	2.05868263429391
ENSDARG00000007823	1.135450745	0.871272320833333	5.99658971242813	6.07299423401409e-05	0.00359036956581807	2.05158311563167
ENSDARG00000087780	0.675495966666667	0.515667803333333	5.99117617074503	6.12394269038163e-05	0.00359772004219213	2.04325269106801
ENSDARG00000000690	0.717434025	0.5592876325	5.98300368666113	6.20171509606652e-05	0.00362063879452234	2.0306684587562
ENSDARG00000061057	0.205352395	0.148840051666667	5.97645756629291	6.26476422563819e-05	0.0036251908312717	2.02058133533438
ENSDARG00000045976	0.308119241666667	0.232847430833333	5.97074888830941	6.32030127759952e-05	0.0036251908312717	2.01177941530909
ENSDARG00000004196	0.566081353333334	0.431084739166667	5.97017219743935	6.32594053631611e-05	0.0036251908312717	2.01088997361753
ENSDARG00000079745	0.524088398333333	0.406180755833333	5.94565538390611	6.5706752558057e-05	0.00374248033929763	1.97303114754434
ENSDARG00000061737	0.842203143333333	0.6617887075	5.93456751848531	6.68462942528753e-05	0.00374858069078346	1.95587972633907
ENSDARG00000037910	0.480368188333334	0.360877501666667	5.93310024784371	6.69986505220574e-05	0.00374858069078346	1.95360867890268
ENSDARG00000001953	0.20461404	0.126729345	5.93291638120797	6.70177684788394e-05	0.00374858069078346	1.95332406665259
ENSDARG00000015611	0.621044198333333	0.476923311666667	5.92750583054197	6.75829343871676e-05	0.00375769160780079	1.94494665969735
ENSDARG00000054543	0.300641076666667	0.176315464166667	5.9164891663865	6.87493367357378e-05	0.00379747936187113	1.92787549946874
ENSDARG00000038643	1.94810250666667	1.4839107875	5.91310775757802	6.91116038452084e-05	0.00379747936187113	1.9226321046127
ENSDARG00000099273	-0.133286776666667	-0.0644687883333333	-5.90612251541054	6.98663767431325e-05	0.00381650190150644	1.91179499122666
ENSDARG00000101914	0.583314785	0.456037166666667	5.90123826839188	7.03993082768469e-05	0.0038232554570583	1.90421308535041
ENSDARG00000091211	1.12118348166667	0.851445049166667	5.89710263079811	7.08539188863706e-05	0.00382570205963923	1.89779046769485
ENSDARG00000068732	1.00159407	0.7809483375	5.88591106632818	7.20997926435863e-05	0.0038705986384123	1.88039720525017
ENSDARG00000015536	0.47973251	0.329877038333333	5.86365405871683	7.46468655870184e-05	0.00398443640827622	1.84575098477088
ENSDARG00000060537	0.311151168333333	0.2390826725	5.85989308446951	7.50865833938312e-05	0.00398513508796464	1.83988916880846
ENSDARG00000006901	1.586551505	1.23394868416667	5.8524234260004	7.59680469081018e-05	0.00399213414458491	1.82824076049339
ENSDARG00000105142	0.503038478333333	0.353087570833333	5.84967902847862	7.62946444243949e-05	0.00399213414458491	1.82395896844273
ENSDARG00000098477	0.306351841666667	0.220209929166667	5.84675171724263	7.66446463724214e-05	0.00399213414458491	1.81939055379425
ENSDARG00000040538	0.333132238333333	0.247836775833333	5.84439243462217	7.69279676721211e-05	0.00399213414458491	1.81570768203665
ENSDARG00000036481	0.432357953333333	0.334381208333333	5.829389420147	7.8755752320509e-05	0.00405102856661752	1.79226829659708
ENSDARG00000105575	0.355829526666667	0.262961390833333	5.82513112787779	7.92828538215854e-05	0.00405102856661752	1.78560938406355
ENSDARG00000038066	0.557261881666667	0.415178806666667	5.82447900333477	7.93639040457131e-05	0.00405102856661752	1.78458938368908
ENSDARG00000099351	1.04173476333333	0.765496550833333	5.80013240309711	8.24534029730412e-05	0.00418585454984336	1.74646291212926
ENSDARG00000031782	0.372068548333333	0.277957649166667	5.73737527815636	9.10179072694421e-05	0.00459566633407491	1.64777774358083
ENSDARG00000055498	0.339106653333333	0.20311693	5.725979217009	9.26714842576212e-05	0.00462245974721655	1.62979445004992
ENSDARG00000056995	0.446726371666667	0.345675564166667	5.72550024404225	9.27416746955382e-05	0.00462245974721655	1.62903819359641
ENSDARG00000090352	1.17296254333333	0.9221016	5.72166458059795	9.33057960951868e-05	0.00462245974721655	1.62298078242069
ENSDARG00000096355	0.354991396666667	0.166042176666667	5.72016056868613	9.35279833234053e-05	0.00462245974721655	1.62060499656589
ENSDARG00000074581	0.456025251666667	0.290493729166667	5.69598359790529	9.7177365940751e-05	0.00477754618553976	1.58236800163848
ENSDARG00000020764	0.887578853333334	0.695579101666667	5.6869003290439	9.85870327999277e-05	0.0048214736826394	1.5679798884832
ENSDARG00000038938	0.200021565	0.0906089666666667	5.6768200703553	0.000100176737425518	0.0048576867473893	1.55199813845531
ENSDARG00000102048	0.957046993333334	0.740230559166667	5.67562132790883	0.000100367577587639	0.0048576867473893	1.55009658547784
ENSDARG00000010008	1.094895615	0.860543048333333	5.67209468331339	0.000100931249389027	0.00485978763166446	1.54450106488872
ENSDARG00000007219	1.20670578166667	0.966276589166667	5.66600699450313	0.000101912136853299	0.00488185266844442	1.53483773073163
ENSDARG00000040528	1.97478955833333	1.55566485333333	5.66057559755919	0.000102795774141678	0.00489905778702761	1.52621151208653
ENSDARG00000037997	0.331182966666667	0.240335849166667	5.6505450654872	0.0001044489754695	0.00495257807035835	1.51026935165367
ENSDARG00000079932	0.649694475	0.519578335833333	5.63001485371426	0.000107920827890786	0.00509135582488804	1.47759275521004
ENSDARG00000016470	0.868034336666667	0.680249294166667	5.61888307178086	0.00010985404897437	0.00512922038603388	1.45984884854151
ENSDARG00000019949	1.382483275	1.103584455	5.61753890025367	0.000110089947900685	0.00512922038603388	1.45770501287649
ENSDARG00000026985	0.446923866666667	0.351473913333333	5.61490798744334	0.000110553215258865	0.00512922038603388	1.45350816164929
ENSDARG00000027750	0.70657728	0.56005008	5.61283396782647	0.000110919871317722	0.00512922038603388	1.45019894641307
ENSDARG00000043081	1.55426004333333	1.23815052916667	5.60463045876354	0.000112382753469367	0.00517126748845988	1.43710353044515
ENSDARG00000012694	0.179977865	0.0667835216666667	5.59504026861729	0.000114118763028635	0.00520034512096284	1.4217818744379
ENSDARG00000062315	0.929333063333334	0.737001878333333	5.59498900740268	0.00011412811795283	0.00520034512096284	1.4216999409131
ENSDARG00000020114	0.624424776666667	0.411267194166667	5.58509355601607	0.000115949231137673	0.0052576784857136	1.40587622054464
ENSDARG00000044694	0.222873576666667	0.124916654166667	5.58084025142301	0.000116741386474667	0.00526802556067568	1.39907034383462
ENSDARG00000032327	0.526614585	0.422169578333333	5.56948873866094	0.000118883623854599	0.00528501127436047	1.38089323301298
ENSDARG00000058285	0.671652825	0.53464805	5.56744453249556	0.000119273788838924	0.00528501127436047	1.3776178305558
ENSDARG00000059035	1.04486730833333	0.8432640225	5.56733696945337	0.000119294356098595	0.00528501127436047	1.37744546669466
ENSDARG00000062304	0.142502611666667	0.0837555366666667	5.5668843554676	0.000119380941964464	0.00528501127436047	1.37672015890489
ENSDARG00000063292	0.255215051666667	0.191514558333333	5.55692220462126	0.000121303600406209	0.00534479684620001	1.36074827054434
ENSDARG00000023820	0.626550455	0.445857451666667	5.55266968929215	0.00012213424093073	0.00535613119499507	1.35392592444416
ENSDARG00000040027	0.304416123333333	0.230732430833333	5.54463844775642	0.000123719382132583	0.00538029107386433	1.34103404263207
ENSDARG00000055955	0.176337221666667	0.0966556991666667	5.54167080500065	0.000124310588241571	0.00538029107386433	1.33626792102229
ENSDARG00000025081	0.289949323333333	0.228080591666667	5.54115769092499	0.000124413111225211	0.00538029107386433	1.33544371274934
ENSDARG00000044938	-0.167382798333333	-0.0792105866666667	-5.53194064825112	0.000126269991531926	0.00543542852949181	1.32063187579317
ENSDARG00000090998	-0.159888446666667	-0.114131175	-5.52003192933882	0.000128712515289101	0.00545993533488171	1.30147592606089
ENSDARG00000042894	0.372285616666667	0.250371899166667	5.51908988573315	0.000128907846561606	0.00545993533488171	1.29995969422608
ENSDARG00000101181	0.38695062	0.198912985833333	5.51813358652549	0.000129106453397566	0.00545993533488171	1.29842038388477
ENSDARG00000016153	0.485252211666667	0.3869082375	5.51779254982428	0.000129177358849037	0.00545993533488171	1.29787140033634
ENSDARG00000034503	0.742229665	0.5995392475	5.50010088754618	0.000132912551417629	0.00559250514771205	1.26936873807475
ENSDARG00000029955	0.234739383333333	0.147524188333333	5.49362374059951	0.000134308379208258	0.00560591337776587	1.25892200780596
ENSDARG00000074094	1.89980832	1.48979159416667	5.49305584648954	0.000134431495195328	0.00560591337776587	1.25800577954439
ENSDARG00000090834	0.841008518333333	0.565389615833333	5.48746444701055	0.000135650047325191	0.00563158707584272	1.2489821991624
