Gene	GSM1831680	GSM1831675	GSM1831681	GSM1831683	GSM1831677	GSM1831676	GSM1831682	GSM1831679	GSM1831678	GSM1831684
ENSDARG00000000489	0.7606340444474888	0.7797579622227354	0.7981769856751293	0.7421564380711674	0.3220153101465665	0.7139199209134441	0.6299942477031153	0.39771852741200253	0.557875343019908	0.6134079572175413
ENSDARG00000000503	-0.2441063184904788	-0.2395653229509521	-0.16503607150519362	-0.2513759553733411	-0.17060966948672865	-0.2759457173571843	-0.3021769529105599	-0.2191667528343911	-0.23562089922562046	-0.30147936691055954
ENSDARG00000000516	0.04236080371350258	0.2499493214812465	0.08290175678447763	0.02737531623773809	0.14656368329515285	0.23054641771206036	-0.04932627833352572	0.33847341999711505	0.1336175410496249	0.020630212598961348
ENSDARG00000000529	0.01889425438372762	0.12899629362358145	0.008121299715137524	0.1041734260174071	0.21121575796076167	0.1910450504809579	0.07814636421581095	0.14479565168032332	0.10035363506962892	0.16185313210328914
ENSDARG00000000540	0.4812401137111945	0.3812572750855156	0.5159459070089446	0.4835823351115122	0.11703923367974632	0.11004886767724584	0.3262945945306793	0.2780657617858245	0.3675705881402195	0.4392897197471631
ENSDARG00000000551	-0.06500262965858823	-0.1160820221967686	-0.03385945683583378	-0.04026421804616269	-0.12586049735199073	-0.04768819018128485	-0.1597390962521638	-0.12231507070196193	0.06353508547826509	-0.02446045420003846
ENSDARG00000000568	0.5637938443257356	0.7815274012100396	0.6079016084899015	0.5476528146451249	0.6366396727365842	0.7921298114521059	0.7774165297804374	0.517237083480093	0.8194468689656642	0.44130765614800943
ENSDARG00000000606	-0.03516747882198498	0.16185313210328914	0.010074729881130992	-0.04723807523600698	0.22967692151038666	0.3607210940779	-0.10455731711944603	0.2944436715058664	0.01862224032429317	-0.05162894228101569
ENSDARG00000000631	0.8014516954108487	0.8848439203779587	0.7506349420005757	0.7382229893606476	0.8457784401197338	0.7503480784012306	0.6687872613240036	0.8225119495320251	0.9395912338600668	0.6687872613240036
ENSDARG00000000638	-0.09404390126370456	0.05733145187103296	-0.08463697333871892	-0.1028275391180035	0.02360706232544721	-0.07951132675966525	-0.13674918646451248	0.11657314715291425	-0.06165826748211192	-0.09891436403462203
ENSDARG00000000651	-0.0760711990934795	-0.12517693818061146	-0.11124382292181192	-0.1467737206733984	-0.1379109232172533	-0.07737447343335259	-0.08931471334737456	-0.1345794194047892	-0.10588506360905936	-0.12537218947489914
ENSDARG00000000656	0.9675964047272084	0.3574793620178013	0.5997673312151381	0.717751173130987	0.43604846139613396	0.8081344736583964	0.12126233484016168	0.19778384474100824	0.9087298006514716	0.2211453164270052
ENSDARG00000000666	0.4138972523410751	0.7169193963381425	0.7270663174748991	0.4055981304359497	0.7546122704581646	0.4622291963453538	0.2646184834596073	0.7815274012100396	0.5697690390983841	0.16250436447980365
ENSDARG00000000690	1.6516703682117706	0.719348004836122	1.5350427322452396	1.5084648386208883	1.3948437176845556	0.7243155594815343	1.1078794528776683	0.908019971841028	1.6156601736171372	0.9951804181239166
ENSDARG00000000729	-0.003977147277264856	-0.08133449016820522	-0.060345665396422374	0.0030818848551644536	-0.08420960195576055	0.06047901188747847	0.21276985562627465	-0.11807547556664748	0.14415661263416027	0.18318992970542392
ENSDARG00000000760	0.5008764802833228	0.14189810307645728	0.5820411982276397	0.4793504537197549	-0.053687811615118326	-0.013529126871898452	0.6858819730054819	-0.07360542689353725	0.2494076703718981	0.5565003242504318
ENSDARG00000000767	1.9264393646306968	1.6487417404997111	1.7623441285331767	2.0319188954420078	1.188907754237834	0.8286826065245241	1.0939267575963656	1.2622343225031754	2.1837544266993647	1.0077584265326014
ENSDARG00000000779	1.04024575069042	1.0331330516817647	1.0802594548544924	1.0573870825230816	1.0506185479492185	1.0633586177836143	0.9032084553813244	1.1106648306803246	0.9374189277264856	0.9395912338600668
ENSDARG00000000796	-0.06811249381534916	1.7357014810167313	-0.17653083353202545	-0.024946178354875927	1.7270481790196262	0.4995818862524525	0.11625894153779548	1.6844351239509523	0.4842237629770145	0.07255561181275239
ENSDARG00000000853	0.32499680237026285	0.537742132544912	0.2660511074662434	0.3624480197518752	0.4967695973890654	0.8432473915047118	0.3673777258617997	0.5268088237117722	0.4341931599345065	0.4362489227478354
ENSDARG00000000857	0.8597255239884601	0.6940850001805153	0.9645770909232542	0.9597141887784189	1.3185900811540692	0.6662094644079637	1.0719743349443178	0.933474032865264	1.1659164547688994	0.8567707421439698
ENSDARG00000000861	-0.18245437744662416	-0.1826506515043277	-0.15259195460242336	-0.24642851671436805	-0.2261613448147721	-0.2018943591633968	-0.2816191835579919	-0.18034488737276366	-0.17187684944748946	-0.2487930616191581
ENSDARG00000000887	0.6211434033981538	0.6416604762769771	0.0791832547036932	1.4131551294633578	0.4247045556049241	0.3429453549519135	2.596796335377953	0.4956963749399884	1.1398870268281391	2.5726415086728216
ENSDARG00000000935	0.23472567126226204	0.3652830194613391	0.14962418239440292	0.2547164144945176	0.04754102348028467	0.026425377967974586	0.020761968710425082	-0.03966416498730533	0.2589498207253609	0.03077038359117128
ENSDARG00000000966	0.6213845828496826	0.4327413676463748	0.5957341761321403	0.5519767701559916	0.5748717222720711	0.4655449032916916	0.2556066225201961	0.5192272815175984	0.6033516177391801	0.2452003365767456
ENSDARG00000001057	0.5112104490311593	0.6909175051151194	0.5898404670152917	0.5610152079558574	0.3936214034619161	0.8005687004130119	0.5848595344607609	0.5674641600842468	0.9809654403528552	0.7736478435689552
ENSDARG00000001129	0.3820304178908935	0.8502720976156952	0.3706037732136948	0.39323545208261207	0.8234264219486436	0.6832689869835554	0.30338868147397585	0.6998804873571829	0.6888065959091181	0.1756670720165415
ENSDARG00000001162	1.3024408216080006	1.2293415541447386	1.2931079320014418	1.2931079320014418	1.466977466366416	1.1743126759319102	1.275758157779575	1.2277304574593193	1.1883846733955563	1.2192026264610487
ENSDARG00000001169	0.3390322478768035	0.3735089740857861	0.3737029823658397	0.2875395663346792	0.4321260262185036	0.4111138872308129	0.4004757720807852	0.44457685500509664	0.3081942909492214	0.6302377042671661
ENSDARG00000001220	0.8949585227951532	1.0824048607132153	0.8203737302683205	0.9143018348170808	0.5555927910398153	0.9281280059561452	0.5114182854443166	0.7517550241410853	0.9944152976687816	0.5350534067632244
ENSDARG00000001241	1.1713468220931913	1.4836376986745567	1.2170635266058842	1.2902544859950942	1.4207865836335811	1.398254532709752	1.2797749228544926	1.416613983121179	1.554169666886325	1.3125931449751853
ENSDARG00000001244	0.6783398867152337	1.0776461416061751	0.7664011724910568	0.8255892062914016	1.3204275495046192	0.8580605946067519	0.5294847549242637	1.210266379684365	1.1295102197412004	0.5021685638909402
ENSDARG00000001303	1.4138332151110742	0.6317115163217923	1.2030253539832665	1.3606602049728815	0.7818162754648003	1.2583123883029457	0.5248644742721681	0.478079305173687	1.432031375431618	0.5359509542383144
ENSDARG00000001313	0.35388735301211705	0.058630951843527665	0.3375343424013271	0.3735089740857861	-0.013655709951529113	0.1178147160469322	0.5259377428205418	0.06149540035487582	0.243277449059146	0.6145867945242353
ENSDARG00000001431	-0.2197502674529719	1.6556081113983463	-0.19315080851558025	-0.1877072722827467	0.3993084526272364	0.2809594430000002	-0.05048293416387769	1.3723357873355422	1.2803281431286797	-0.12330161337680336
ENSDARG00000001442	-0.06321797947586066	-0.1277199813092902	-0.05909851757472594	-0.12762631967657256	0.05948941743998847	-0.15933876351586845	-0.050949276107039816	0.05319813061559905	-0.07239257480842462	-0.12448785856376204
ENSDARG00000001447	-0.17993499511454114	-0.2729721910666475	-0.15612421183554526	-0.1711929947945758	-0.1534573713390074	-0.1890446694847088	-0.1534573713390074	-0.19120675270600093	-0.206359743923254	-0.14985607868869008
ENSDARG00000001557	0.2483472091921525	0.2508328533845932	0.39575906035372294	0.28077373948009193	0.6517311883619923	0.7701595567694731	0.4554146708291981	0.5635562187654347	0.6861499103416038	0.5755508929497981
ENSDARG00000001558	0.7589276767848627	0.4722402483492978	0.5492354818101546	0.7580739568372763	0.27770359003596856	0.3382842175796309	0.9457666848765156	0.4605803481058854	0.3981179284264276	0.9995056448105392
ENSDARG00000001578	1.7971304841211797	1.7324646682484126	1.710079131558571	1.6027822189913448	1.7947389409232597	1.6001352846211767	1.6506621015346257	1.8250347213542992	0.7370975130946339	1.5449801000582781
ENSDARG00000001686	-0.2932268349544145	-0.1403476575268321	-0.1956508949651855	-0.1982539842266784	-0.1283067904734563	-0.10405959258482417	-0.21410201746941696	-0.20307480335429864	-0.1897595154622044	-0.21048938918801652
ENSDARG00000001710	0.08921498955972293	0.2230685026491638	0.1651345834394115	0.2703595922612998	0.3670036440609733	0.09071803930765543	-0.018014292560588594	0.2427377699205619	0.08651201311733021	-0.000533094118291985
ENSDARG00000001721	-0.26936364654010325	-0.2602759180804964	-0.2395653229509521	-0.21015410427697606	-0.1132559924327754	-0.19524516415522208	-0.14812797940940572	-0.2723746956745531	-0.2276280471367572	-0.22775774322994835
ENSDARG00000001729	0.37544605135170256	0.4808291179178691	0.3622570296200228	0.2462546621858052	0.4261276485897288	0.6004708571442587	0.35766772211540704	0.3229450900939121	0.5815799342588001	0.3218330817680323
ENSDARG00000001733	0.199144453771206	0.21362473676168428	0.4882793523704565	0.3461509967186963	0.377354922735718	0.10759238077351406	0.1657942567899598	0.3339852424927873	0.29864186730178915	0.19982001594547052
ENSDARG00000001734	0.7537616849971149	1.0992810935650614	0.8966486276012692	0.6148267636496452	0.9634596384460448	1.046874844047318	0.6550314899440286	0.9472445890856884	0.7204551317031164	0.6636599073074633
ENSDARG00000001754	0.2984611882634162	0.10387277881881138	0.3731222348035204	0.4808291179178691	0.06949076024293133	0.15303550729803791	0.3711860501360359	0.2746512887810154	0.38396733988892096	0.468479356370744
ENSDARG00000001767	0.5000070132225438	-0.06578216647980381	0.5328258097336986	0.5129215753969987	0.08006371958559336	-0.08655813950028858	0.6560244283366998	0.03596689853356422	0.13329276784304694	0.4333600664697067
ENSDARG00000001769	-0.22370188715387526	-0.2163845580856895	-0.2672167859965381	-0.26778480605366395	-0.2100476779304672	-0.1512228949417193	-0.18476562447864955	-0.20232891825043267	-0.23970409664685485	-0.20112570536622432
ENSDARG00000001777	-0.18456477202942928	-0.0914089222814965	-0.1625864747233124	-0.14966284637334107	-0.14880839975678026	-0.14112462621985	0.03622964631650307	-0.2357518280300056	-0.16278704813877634	-0.02228625850904021
ENSDARG00000001782	0.5165815595813619	0.21568091959347946	0.5806432049587413	0.404599019253702	0.5917392276863815	0.12630271523831504	0.030375020477495667	0.0821489154436429	0.5681474576012706	0.2163566404873047
ENSDARG00000001803	-0.14734595155991545	-0.25310719248701663	-0.1853662924304677	-0.1662919034329197	-0.15856081218292	-0.2309352494039243	-0.20993546241565672	-0.2560349700124065	-0.1850649607876516	-0.16815914677091726
ENSDARG00000001804	0.5301547162435085	0.7331672568967117	0.6404019514896129	0.41709829507010987	0.31094700367397543	0.5688516835450081	0.4931395413144832	0.5971397545859778	0.28644739497129235	0.7287372292905387
ENSDARG00000001807	0.054629371702827466	0.16006740764974006	0.028047816393248676	-0.05921788747720731	-0.023634100608193903	0.019694422564916308	-0.11053520748268904	-0.024946178354875927	-0.046551400765435694	-0.10557925520427007
ENSDARG00000001825	-0.17167855635718415	-0.1980453250043281	-0.1898647430484708	-0.15632035901038674	-0.1817535656471438	-0.11073823579774944	-0.21626763417397565	-0.14268530470138496	-0.1889395017123486	-0.17782608452356194
ENSDARG00000001829	0.10372232246682056	0.2413491105227929	0.16364030127106174	0.05806549441661842	0.2143032298268896	0.1657942567899598	0.013603696244662409	0.14415661263416027	0.1509229627619734	0.022660055357761125
ENSDARG00000001859	-0.1973175598926716	-0.26294399108655536	-0.17742240869705742	-0.23349610634593196	-0.28686514021263704	-0.2248068215992501	-0.21499946717339904	-0.2249243505620311	-0.2224968975383734	-0.1982539842266784
ENSDARG00000001873	-0.10729846910963624	-0.1298755583473747	-0.16308163727452382	0.029006096747259107	-0.02168106600778997	-0.1883216223874784	0.29316408221706103	-0.22395010791229053	0.09042745206520483	0.4183037960894401
ENSDARG00000001879	-0.2884605170605887	-0.2320730699867281	-0.2580377630871317	-0.2755089436081936	-0.3524212420784771	-0.2568721235885745	-0.3306748414246973	-0.3827553937484125	-0.28794021149567234	-0.3583343632579352
ENSDARG00000001880	0.7600535828568963	0.8185330408889202	0.9417866104339316	0.6948811250966533	0.8334491749988451	0.7900496441644543	0.5734895983430465	1.046058137597229	0.4776673557968842	0.6613744838115987
ENSDARG00000001888	0.07503348744575883	0.20357549763242935	0.05547959317253322	-0.0029597989769186363	0.02197498911136759	0.07386142029616279	0.024946641679169115	0.0406746736539719	0.038997777053664036	0.02602709336968655
ENSDARG00000001889	0.4810319873525672	1.1620260338472774	1.154694038961338	1.2500596405695334	1.3989179148061155	1.5021287748384318	0.10465320437132143	1.4654553434226785	0.9717780909313319	0.4812401137111945
ENSDARG00000001890	0.08621380534968254	0.019957721504904827	0.129316816184074	-0.02470359314050782	0.13091973613637226	0.09012794333294856	-0.003598462325735704	0.02401538941633004	0.1001989740164454	0.1206505352689938
ENSDARG00000001897	0.9664622212002316	1.0750323515856932	1.3446109596018467	1.059535218660416	1.234114961728506	1.0101357501650348	0.9178962418554542	1.275174666596945	1.0523000273266006	0.8145675204148864
ENSDARG00000001909	0.7009474429079627	1.2544813459068094	1.036483471941432	0.3880126871327181	1.827483573017892	1.6703151371361795	0.29044314559088263	2.3907034522850545	0.7885327293687253	0.4585238223147722
ENSDARG00000001910	0.5294847549242637	0.997541549330063	0.5900782768066932	0.426320641723408	1.10019232594951	1.04563608345528	0.2163566404873047	0.9802005890963632	0.6379021121866715	0.12189898379342196
ENSDARG00000001913	-0.2651605074593193	-0.27359342342758225	-0.30885040659117186	-0.3042576704258513	-0.27952696982862074	-0.3049842782135022	-0.29534542286093485	-0.2261613448147721	-0.31429538488055364	-0.2835752868684361
ENSDARG00000001939	-0.20285554230236644	-0.22094100706751305	-0.20222311313117866	-0.2328464057449515	-0.27485699461454066	-0.2599249955530867	-0.17504891750634732	-0.15738968480409693	-0.2604451010877092	-0.2215458432607227
ENSDARG00000001940	1.299534517982112	1.0573870825230816	1.2913891787807266	1.3138062370100956	0.721840462230525	0.9967500909134446	1.5061115366555131	0.8865256182637045	0.9755927838315074	1.4214726447123491
ENSDARG00000001950	1.904102102946914	2.4463867848701706	1.861458953963069	1.8946184981869598	1.4905241343669908	1.5668536776240611	1.2133683954483538	2.11560937937738	1.5788661409835518	1.2954567471523344
ENSDARG00000001953	0.12804647592412016	0.1528699155099056	0.08906584663762257	0.006684405758799748	0.38608700969138304	0.06164167924927862	-0.006160668976630124	0.4192911638556444	0.65477220974495	-0.02774164751817653
ENSDARG00000001969	-0.08794043962762076	-0.12840557005424122	-0.17227004495239476	-0.12527567973725734	-0.1662919034329197	-0.21522427087132184	-0.015787609454414295	-0.13447862828794002	-0.08698377238315036	0.019957721504904827
ENSDARG00000001971	-0.1607192849125792	-0.18164948163877687	-0.12781910568897858	-0.1956508949651855	-0.2562079411500289	-0.2524723413652626	-0.20736205630900173	-0.21823182474610492	-0.15464493455510678	-0.267596269811887
ENSDARG00000001975	1.3631726811255045	2.872472143229465	0.6639119714686963	1.0165373703306402	2.153799682890944	2.3799828206491638	1.2560900573369858	2.234196819186377	1.4966836375689565	1.3887880720845356
ENSDARG00000002002	0.263564118909117	0.15059487253779547	0.2995578600069241	0.27770359003596856	0.051222164788805515	0.0748911127308136	0.3008458213983845	0.11220543512579333	0.07548032094360446	0.3172407137619737
ENSDARG00000002006	0.12963326812175446	0.31224681740334675	0.08051073926428144	0.053338059836699335	0.1680944542778419	0.21754304728620916	0.0006232021921523606	0.29116385857895705	0.10989394885468344	0.02508432335766486
ENSDARG00000002013	1.3433528710049052	1.7509708241765756	1.0642161926249285	0.9679768511953262	1.4179901975083655	1.4299142351448353	0.7996734712158107	1.5100325369867291	1.0544506807521663	0.734582138670225
ENSDARG00000002016	0.7529059949900941	0.5499156046788803	0.6366396727365842	0.7800618434465277	0.6651915080842491	0.454200837891902	1.1605787269353731	0.4711958726289674	0.6835376525025958	1.1262558614867293
ENSDARG00000002020	0.4083525016607038	0.08230036557645712	0.27661934682458106	0.1651345834394115	0.3304424088667053	0.1840277062994808	0.15794508791950396	0.3870388242850552	0.1225223723260242	0.2375155047144644
ENSDARG00000002031	0.14785031154991352	-0.136351854864397	0.13408327328851696	0.1730448932373536	0.41609551510155823	0.07444270660309668	0.5270312336428166	0.3405316168877668	0.14528730217022484	0.27932050648701706
ENSDARG00000002037	0.11750936611021365	0.35292469980972313	0.010209218718984446	-2.0516810011537772e-05	0.3519823833844495	0.3300594092440856	0.054629371702827466	0.5231281704464316	0.2061004036235814	0.001133045074581672
ENSDARG00000002082	0.4123018549699948	1.1006287204486418	0.5771730506913829	0.7182775392010011	0.4686860733294871	0.9775261829596058	0.5921935807120602	1.0557140948641084	0.7751123616647428	0.6624024951347373
ENSDARG00000002127	0.7551793154189282	0.6713529135312559	0.6930378880283694	0.6416604762769771	0.8206625563289099	0.7259671079352287	0.8008637230086547	0.8176265813548761	0.7572150449486446	0.7273436849751863
ENSDARG00000002128	0.3903468243040971	0.3063716668900756	0.4267153654137335	0.5066642747206684	0.4551991398971918	0.3351128072077326	0.6240778438602614	0.5053727661575308	0.3429453549519135	0.7087511240966541
ENSDARG00000002131	0.24728847615099114	-0.1580705580536639	-0.003977147277264856	0.09538192255395253	-0.1666885851823425	-0.0896340463364107	-0.03171905431246394	-0.2448277406918637	0.05935001697016736	-0.06089709781804191
ENSDARG00000002165	2.3826704618234316	1.8510512893395852	2.304847979997111	2.3879160950692406	2.144120944246972	2.002533433133291	1.8424395029538363	1.9350347283401659	2.331708859507216	1.9068714727801503
ENSDARG00000002168	0.6721204440398159	0.7954882615825156	0.8243501878788206	0.706847498471148	0.6439048254007493	0.6474305279884583	0.905268679726484	0.7169193963381425	0.7563487363185247	0.7930414766364691
ENSDARG00000002172	0.11641835169821114	-0.15835714629544154	-0.010180465163781491	-0.11956117679457574	-0.21183978675360648	-0.18944970196787864	-0.1599355930781884	-0.1891460255083673	-0.16180639635891494	-0.11727483974927855
ENSDARG00000002174	0.5596777583742067	0.3870388242850552	0.5846297141237735	0.5555927910398153	0.33605417295653034	0.34576979191613777	0.4595729371387765	0.4285063652515868	0.4462274012261964	0.4456109241376228
ENSDARG00000002184	0.6522388466280041	0.7095797420236589	0.7004109280653487	0.7733556743900759	0.9370483874004594	0.8448430592158122	1.0485273239509516	0.8980357875253895	0.8148708476347358	0.9527334345340452
ENSDARG00000002190	0.7262359699896141	0.3172407137619737	0.7572150449486446	0.6690501164483551	0.4732867036944609	0.6255589319072896	0.679602668875938	0.3433188378365065	0.5748717222720711	0.7897473913958447
ENSDARG00000002192	-0.08857738400519337	-0.07554306162117712	-0.18235902400548207	-0.22333617826312746	-0.24848907447893864	-0.17821950432342706	-0.09766796226370447	0.07829117961540694	-0.16638953933496795	-0.208684219195182
ENSDARG00000002193	-0.22775774322994835	-0.22889285581664776	-0.24510821606405056	-0.20647759707818825	-0.1893461057036929	-0.2664757635481823	-0.23655618335372205	-0.18699962293450675	-0.26628019217224425	-0.25488321648586243
ENSDARG00000002197	-0.10760042047374492	-0.2111667069890364	-0.2246820916987889	0.11051195818926723	0.01702836762781306	-0.09787192058193887	0.8262046858390075	0.4734909602155219	-0.05842924133092897	0.7972698238750714
ENSDARG00000002210	-0.021318188426428183	-0.045747884089440166	-0.001185444274668207	-0.05706967398961332	-0.05955678214627804	-0.053800066548374686	-0.0864499161878245	-0.08144510142931337	-0.049445203971725284	0.007201937775533745
ENSDARG00000002213	-0.07042604745172139	-0.1311499088032313	-0.10902347714118092	-0.08176651794171949	-0.16337255321927302	-0.09952942012550504	-0.15923926463242918	-0.2366839426335837	0.1730448932373536	-0.17944477794229652
ENSDARG00000002215	0.722127764818235	0.6093447196624351	0.7136437700444298	0.7669684723629545	1.0249431700640514	1.031078803936525	1.0754682884120006	0.962716545652625	0.9381336640920376	1.1092441048713206
ENSDARG00000002216	-0.06777672025889597	0.060196840768609323	-0.048389387716099255	-0.06344198184304664	-0.048269475386324284	0.010074729881130992	-0.1269414187495672	0.04559115046076171	-0.09214184377668798	-0.08794043962762076
ENSDARG00000002217	0.05547959317253322	0.16595113993681468	0.05136108305135607	-0.018506629019042136	0.07094149530005778	0.1217372766817657	-0.11104202752336992	0.02360706232544721	0.2616276913618004	-0.059329440511829215
ENSDARG00000002220	0.8179424062668766	0.4961168822160982	0.8808336860738597	0.9214105775602988	0.5727860566959043	0.6076712291027122	0.9531002566485848	0.6314716651902286	0.646165077059435	1.1285844276376231
ENSDARG00000002230	-0.16013777080813574	-0.09456706918465076	-0.07962016218782456	-0.1416156429177728	-0.16081627813617996	-0.1805434995813616	-0.20351606415118292	-0.09435663748413163	-0.1701137657856319	-0.17217318470436652
ENSDARG00000002240	1.4405928272103286	1.4377132344557426	1.146093670166186	1.3762281619898025	1.0221257403392956	1.4676959029342198	1.4477451399030594	0.901143546904792	1.4377132344557426	1.2763253518390087
ENSDARG00000002249	0.6091108205305817	0.8959758767856307	0.7577764803029413	0.459769320442873	0.9316831568092879	0.7441275206517609	0.38666060540277003	1.024129064613674	0.3915055252740919	0.436459657190422
ENSDARG00000002264	0.8293031986586837	0.9824743419509528	0.9516012280663574	0.7111970626748417	0.8564578525622225	1.0948239894472005	1.000689573555684	0.95563899948442	1.1703749498332363	1.02373387025909
ENSDARG00000002271	0.7655221569956707	0.7861833100164451	0.7065769752380279	0.9552809945825144	0.4954746699019036	0.7771163928632432	1.869411271610504	0.6624024951347373	0.9858882196327171	1.5516851463121737
ENSDARG00000002285	0.676260168586075	0.01530696505395269	0.6946215400398161	0.5220425008505476	0.3076423764151756	0.1258181437593767	0.4787179746032893	0.0690542055323139	0.5224736782140795	0.5822724019463363
ENSDARG00000002298	0.4661625925022497	0.9790465434567218	0.4290923970715528	0.8340734132273506	0.8855229879290238	1.2439658933417967	1.4036099424699962	0.5558298258617035	1.0161413579437393	1.605479373128391
ENSDARG00000002304	0.5426793824474898	0.19439848503058285	0.5907965274777839	0.6270292703392	0.12472088799711495	0.3302528226739765	1.2234536921364696	0.08636332474206594	0.7915244457031182	1.186861399380554
ENSDARG00000002305	1.7259696056295415	1.9687972604616275	1.827483573017892	1.2983780919997103	2.2212885828860367	2.1717051966128103	1.8054966923416018	2.4493152690738613	1.5491885119440305	1.8473169778061203
ENSDARG00000002330	-0.10211457055568396	-0.11456927383871895	-0.11717704893469913	-0.009418205570109629	-0.08560810015349109	-0.12202164930265436	0.5919699988730519	-0.15375402605481822	-0.012291299809578752	0.510352105819965
ENSDARG00000002332	-0.18275113650259656	-0.13144489283583385	-0.136351854864397	-0.15425317491171348	-0.11073823579774944	-0.13506547620542395	-0.07683661694518182	-0.05048293416387769	-0.12241281580957887	-0.08560810015349109
ENSDARG00000002336	0.6837981670677046	0.7362382717186943	0.8489900935112524	0.6644260730803515	0.43868130721148296	0.4333600664697067	0.2286368143283327	0.5390751235574153	0.5139937645954992	0.3973169592863055
ENSDARG00000002339	0.5818088022158104	0.4014527762755336	0.6916977388736293	0.7716152635755918	0.37253537400836745	0.4164982021037689	0.7652225783384314	0.464715512000481	0.5881924493589158	0.982088430493364
ENSDARG00000002344	2.5693725775274103	2.736288852775539	2.57945201967109	2.706780672850544	2.7493677887420613	2.872472143229465	2.744762517074437	2.420627271696479	3.1261062302712097	2.596796335377953
ENSDARG00000002347	-0.005392101155510692	-0.034462977009232586	-0.022163315233121785	0.08425059724523956	-0.08068885395614524	0.21925880763473748	1.5525033347968855	-0.14481504074379675	0.08710732482054255	1.0689482879345071
ENSDARG00000002362	0.8678923604304654	0.5964504209232541	0.9107925295582796	0.7873566644598959	0.3845379943946908	0.3762239193029435	0.5952596344241189	0.6050348580248112	0.24798826644720154	0.5456331621768602
ENSDARG00000002365	0.4560211816972487	0.3858909525337562	0.3078271307498555	0.2860731635210616	0.15222043234997104	0.2658725240961725	0.3433188378365065	0.09944487531679183	0.5526655116806116	0.3483952377936144
ENSDARG00000002369	1.9151163947273528	2.0057902331217585	2.9363447260486653	2.8086907966070465	3.0723859762896746	2.2148736436578216	2.7536110344662355	2.295308208946912	2.2767304974350853	2.072501113618
