Gene	GSM324905	GSM324904	GSM324903	GSM324906
ENSDARG00000001686	-0.07618188836699376	-0.23970409664685485	-0.216957140503174	-0.09287973308136208
ENSDARG00000001710	-0.25488321648586243	-0.10435411032371597	0.2439870636389688	-0.05345725596321406
ENSDARG00000001721	-0.1925490898980572	-0.2599249955530867	-0.21963354607703406	-0.13752463969821138
ENSDARG00000001729	-0.003090875512694724	0.10465320437132143	0.5699968209099817	0.2626855672412006
ENSDARG00000001733	-0.228133532903058	0.38918093657703423	0.6386468445167339	0.4285063652515868
ENSDARG00000001734	0.017161561246682045	-0.05594906736843616	0.1725490555134158	0.4488856991347367
ENSDARG00000001754	0.34537933682631256	-0.12595842135833812	0.0406746736539719	0.6011775131113679
ENSDARG00000001767	0.17917043745628985	-0.1614048746358913	-0.236287446406809	0.6411548624991339
ENSDARG00000001769	-0.17021821940911716	-0.049445203971725284	-0.18235902400548207	-0.1662919034329197
ENSDARG00000001777	-0.11497692715868435	-0.17473957743219856	0.11051195818926723	-0.1933611014803807
ENSDARG00000001782	1.0101357501650348	0.4972015803929596	0.611243442513271	0.6327030284782639
ENSDARG00000001803	0.459769320442873	0.676260168586075	0.517237083480093	0.7580739568372763
ENSDARG00000001804	0.4273040394033469	0.9694882144665324	0.734582138670225	0.620193728708311
ENSDARG00000001807	0.28332338504673915	-0.006905164506635878	-0.04956585068859396	0.4531878840409696
ENSDARG00000001825	0.07430306702885167	0.08695273205251018	0.06456353850773229	0.16497461747316802
ENSDARG00000001829	0.5617070454327755	0.3118787208332372	0.21104126129399872	0.541557362353577
ENSDARG00000001859	-0.1463747863531448	-0.22443958375230816	-0.1738506774470571	-0.13986403361540672
ENSDARG00000001873	-0.1028275391180035	0.4686860733294871	0.6067112912963069	-0.09983306807963052
ENSDARG00000001879	-0.2668389780225045	-0.2539048438814194	-0.39080918671148174	-0.33338866181102106
ENSDARG00000001880	0.3903468243040971	0.6014143589121944	0.8522055026035771	0.12346729394691305
ENSDARG00000001888	0.2944436715058664	0.3304424088667053	0.40974004910934797	0.3281602411921528
ENSDARG00000001889	-0.040507387827082186	0.7506349420005757	1.4306433370239462	-0.05842924133092897
ENSDARG00000001890	-0.15964156073773814	-0.1322401788166473	0.6389066169821116	0.08802173541517604
ENSDARG00000001897	0.7537616849971149	0.6218650412720711	0.4711958726289674	0.3535131375421238
ENSDARG00000001909	-0.24067914941229102	1.3801406489838446	1.554169666886325	-0.3129645354477787
ENSDARG00000001910	-0.1121533257977496	0.507764319188459	0.8422902369619157	-0.21150117364281568
ENSDARG00000001913	-0.22775774322994835	-0.3705539555646284	-0.32048330535170233	-0.2631236583150606
ENSDARG00000001939	-0.04689416785574151	-0.09256279354298892	-0.12909963621032894	0.04432061892152337
ENSDARG00000001940	0.9645770909232542	1.5061115366555131	0.7087511240966541	1.2218197272942883
ENSDARG00000001950	0.8851841474766324	1.3000986705233708	0.977136462205425	0.7972698238750714
ENSDARG00000001953	0.5157311202954403	1.1019753724832655	1.1928914292764	-0.20450639911223364
ENSDARG00000001969	-0.10355618013791124	-0.06165826748211192	-0.17227004495239476	-0.16532247563877686
ENSDARG00000001971	-0.016771935101461834	0.3071090745706863	0.41609551510155823	0.06862296322215812
ENSDARG00000001975	0.3864663492536067	1.6863934254665316	2.2631104274495115	0.3802763098894984
ENSDARG00000002002	0.3870388242850552	-0.06133051343825741	0.4269068929567227	0.12996447624235422
ENSDARG00000002006	0.5576430968978651	0.3023057169391222	0.2862661950421235	0.5706826868453552
ENSDARG00000002013	0.2851501400859783	0.2051012968670898	0.4435675361252161	-0.0014404268121754355
ENSDARG00000002016	0.7416040244422941	0.5862860336266591	0.9457666848765156	0.6040660482435091
ENSDARG00000002020	0.26109593313911383	0.032550824310444315	0.7180148143508359	0.7661019560551064
ENSDARG00000002031	-0.05243946003750719	-0.1686544675175999	0.14432328992008092	0.470356076067513
ENSDARG00000002037	0.2730308156200228	0.3347493963144837	0.2328075306176185	-0.1338908187778418
ENSDARG00000002082	0.3735089740857861	0.4620220592487015	0.4511385305447203	0.6294838464923067
ENSDARG00000002127	1.3192065343502617	1.407062242039815	1.1610541162019623	0.6634086633540102
ENSDARG00000002128	0.5686144827039817	0.6143524477375457	0.7114661182564914	0.4753646372136936
ENSDARG00000002131	1.0983677074316214	0.8801742942648589	0.425311781259088	1.2076807361275232
ENSDARG00000002165	2.4580880049134475	2.088444909775532	2.104502393744375	2.582789955473165
ENSDARG00000002168	0.8570919226211776	1.0085504274145976	0.6358932326135799	1.33205881329169
ENSDARG00000002172	0.34239384894518177	0.019425931279861496	0.2415157732632428	0.31960672703144816
ENSDARG00000002174	1.5694086484974012	-0.08634751509145994	0.7826965170799188	0.8531918204607614
ENSDARG00000002184	0.4382694649906714	0.4797828074797079	0.2902605166432774	1.055293143999715
ENSDARG00000002190	0.5326037136933064	1.296057828133584	1.2780500627204243	0.5702236375290443
ENSDARG00000002192	-0.19141147539584533	-0.15141595589584506	-0.20439182426081934	-0.14443412552336998
ENSDARG00000002193	-0.0422520160995384	-0.07381866961511839	0.04573219651356042	0.11939620466243532
ENSDARG00000002197	-0.2171937624552799	-0.20925584461800364	-0.22665136716618575	-0.2275121167963066
ENSDARG00000002210	0.28223269967916903	0.04711476122417768	0.04923789065320256	0.2328075306176185
ENSDARG00000002213	0.05362535983727641	-0.2416547044356607	-0.29010393241488713	-0.217654413101558
ENSDARG00000002215	0.6723873725698215	2.14225132525736	2.161709677556509	0.7927356255184654
ENSDARG00000002216	0.15711947840478938	-0.18719834601067506	-0.08079564040777082	0.3072900711291401
ENSDARG00000002217	0.6565287568533374	0.0006232021921523606	0.2096681579616274	0.15368049334016115
ENSDARG00000002220	0.507764319188459	0.5023904920389509	0.6102914654962491	-0.0867695550100979
ENSDARG00000002230	-0.09704506913416046	-0.043185675141373295	-0.1829463410828045	0.12408221121956155
ENSDARG00000002240	1.562539613230525	0.9508818609778801	1.0975048026832086	1.479754301381418
ENSDARG00000002249	0.5737272790241389	0.4730808283669935	0.13981035320455878	0.7120232477763996
ENSDARG00000002264	0.9490711403848808	0.583901393676283	1.0633586177836143	0.9157687910268312
ENSDARG00000002271	1.6743457580258705	2.369545384195036	2.304847979997111	1.679345145021348
ENSDARG00000002285	0.16103965220311614	0.21328483760603026	0.08170164455020201	-0.07294125489642253
ENSDARG00000002298	0.8340734132273506	1.0961554526499326	1.3072058528724757	0.3973169592863055
ENSDARG00000002304	0.10989394885468344	-0.15484010380784793	0.34820984411742656	-0.006533342414887478
ENSDARG00000002305	0.9936346742665904	0.7969605085594349	0.6864138462426429	1.0952542909255638
ENSDARG00000002330	0.21294031285184625	-0.06877354948307368	-0.08100771264339282	0.20015822700259664
ENSDARG00000002332	-0.11265277890363515	0.1359761349411426	0.3188895720374491	-0.13447862828794002
ENSDARG00000002336	-0.09214184377668798	0.21857587906866704	0.09222634150721287	-0.2003772782175421
ENSDARG00000002339	0.4910132630175996	0.7572150449486446	0.4638818159304668	0.5082023065995382
ENSDARG00000002344	2.2722362569936547	2.7493677887420613	2.832651260732836	2.4069208150923185
ENSDARG00000002347	-0.08953006533064058	-0.14171021136199272	-0.013031556542412004	-0.03002536245960762
ENSDARG00000002362	0.17088923013690144	0.8391159599193118	0.8518739287824583	0.8148708476347358
ENSDARG00000002365	0.16940210945114473	0.1615254897557222	0.24798826644720154	0.1758356073444897
ENSDARG00000002369	2.1027324014477795	3.367555541615696	3.230964291050196	2.2320488619907675
ENSDARG00000002391	-0.2974983594864398	1.3887880720845356	1.1337663933881514	-0.2666581223144834
ENSDARG00000002396	0.9487098422106168	0.5605677042013854	0.3116955174321985	0.7190824070086547
ENSDARG00000002401	1.0081492179146	1.159084898232546	1.216526044503752	0.09417371850201987
ENSDARG00000002402	0.6180011690305824	0.08710732482054255	0.1735253417651468	-0.19482900704520106
ENSDARG00000002403	0.272147828185805	-0.15365546211107944	0.1390198722625504	-0.1132559924327754
ENSDARG00000002406	-0.15884605078361227	-0.2315652023717057	-0.18996782870138507	-0.1214333395874206
ENSDARG00000002411	0.2926139441834971	0.09372032770667428	-0.03883992484997115	0.4020238418694943
ENSDARG00000002467	0.04811283759030584	1.159580809973456	0.0570469079036833	0.7698667280848233
ENSDARG00000002479	-0.10861532009694172	-0.2029667769053664	-0.2132977749673977	-0.12439170247489895
ENSDARG00000002487	1.1403430833759376	0.7832815586122315	0.5605677042013854	0.6071908797195613
ENSDARG00000002506	0.8722052895141386	1.112005628544144	1.0026653476722454	1.1782779525481808
ENSDARG00000002523	1.0943622585634745	0.718814426381997	0.9767472161102144	1.0625027433791103
ENSDARG00000002536	0.9582149883684364	0.5451721939623965	0.7120232477763996	0.854168351230524
ENSDARG00000002538	0.42270428172389	-0.009800235932487031	0.4039951812779384	0.6074276780709753
ENSDARG00000002546	-0.06899775053029436	-0.09942204955770327	-0.08687419181188685	-0.049214019328909335
ENSDARG00000002549	0.8505928775706856	0.6619017264653779	0.3272217253623773	0.7529059949900941
ENSDARG00000002552	1.175797721221676	0.44069222804231545	0.8262046858390075	0.8422902369619157
ENSDARG00000002576	-0.2759457173571843	-0.2381871040375071	-0.2705380012123487	-0.24067914941229102
ENSDARG00000002582	0.1173565365012982	-0.1580705580536639	-0.16638953933496795	-0.02179825156280054
ENSDARG00000002587	0.438879988013272	0.4196972949105596	0.2682190665568377	-0.07661810564570098
ENSDARG00000002591	1.2412035327152344	0.696182366732689	0.8448430592158122	1.0197459115600125
ENSDARG00000002597	0.3129949104610508	-0.09539837942383143	-0.09320301758405468	0.02374368176457013
ENSDARG00000002601	0.2825982245730909	0.20626647090190411	-0.12850483900173099	0.02927362707270635
ENSDARG00000002613	0.8868436611269492	0.3650923395190415	0.507764319188459	0.7025429585098102
ENSDARG00000002635	-0.1326291824457588	-0.20625154309444133	0.004366439999422977	-0.060122657176572426
ENSDARG00000002642	0.2795113443195804	-0.15355522915522216	-0.16003638106232002	-0.005905186277841882
ENSDARG00000002644	0.07961823511973434	0.4761938387176384	1.0518790153739197	0.0479739002218695
ENSDARG00000002656	0.160388186002597	0.1061992251555106	0.1850227664945182	0.3791041395335644
ENSDARG00000002659	1.3401955202458156	1.6803597025311616	1.31141101422937	0.6856238344134457
ENSDARG00000002663	2.324233579821124	2.67446883663204	2.2023641248066923	2.2882463535891526
ENSDARG00000002682	0.012538145250721309	0.0887631894878822	-0.31946959281765763	0.12487141047691877
ENSDARG00000002690	-0.1522938754924988	-0.09046778414214274	0.3028413009564344	0.9069624454206584
ENSDARG00000002696	-0.030744015255626117	-0.18215465924408555	-0.2376384497432196	-0.15835714629544154
ENSDARG00000002710	2.6148126074552818	2.4179935462521693	2.2882463535891526	2.6325292234448927
ENSDARG00000002720	0.9125249396632056	0.3837759528499711	0.5263829551421422	0.3818341367039802
ENSDARG00000002731	-0.13535871561785914	-0.16160476939728824	-0.23655618335372205	-0.13175264444864399
ENSDARG00000002732	0.13885888185112516	0.2144790561158397	-0.24864628555453025	-0.2601020989157533
ENSDARG00000002745	1.3302346214907697	2.0518233467426445	1.8287209054821096	1.2763253518390087
ENSDARG00000002748	0.603825178026255	0.2459056413887288	0.2338649724394112	0.6363968625916999
ENSDARG00000002750	-0.09088355320311604	-0.03552813060703982	-0.08942307265983843	0.01241020367109062
ENSDARG00000002754	0.8384687364183504	0.8451613373456425	-0.04458390586180047	1.2298685262700528
ENSDARG00000002758	1.2401207930121176	0.8875241461191561	0.8963077062022512	1.1183746010842446
ENSDARG00000002768	-0.2074702331296888	-0.2592287490109633	-0.2562079411500289	-0.15336329068205434
ENSDARG00000002779	-0.1485199613714176	-0.2305440653035198	-0.213519393138488	-0.08057795275764568
ENSDARG00000002787	0.04236080371350258	-0.02058901133756495	0.1745082509094058	0.1773408310836698
ENSDARG00000002790	2.0434274015020217	1.8772640528066928	1.6913850026330055	1.7111838044645138
ENSDARG00000002792	0.034464762584246945	0.2596592300147147	0.6449367355274086	0.021440943133294886
ENSDARG00000002795	0.25754199531506045	0.4130895682837576	0.2647955832800058	-0.027136428230525103
ENSDARG00000002798	0.2623356741501732	-0.0751119731687824	-0.15738968480409693	0.10821390951673417
ENSDARG00000002826	0.40756391178620893	0.2671377088794	0.22183529492094625	0.13757963336087692
ENSDARG00000002830	0.7020238248933455	0.1680944542778419	0.15173215510732815	0.619948447908251
ENSDARG00000002877	1.0569701167651475	0.7710203841814774	1.076343011938258	0.7818162754648003
ENSDARG00000002880	0.5997673312151381	-0.12821056450952126	0.5676896127374482	-0.03027033045556844
ENSDARG00000002894	0.23975806957328344	0.1846898681500289	0.4840168971318529	0.4755753184978847
ENSDARG00000002897	1.1698806994847089	0.8616988776996541	0.8990463098753603	0.9691053347991916
ENSDARG00000002909	-0.1476413917109061	0.8775335070427026	0.5317185211892664	-0.10902347714118092
ENSDARG00000002912	0.4976348760747262	0.2005013715641468	0.619221882095787	0.594077070383439
ENSDARG00000002933	-0.10568140633583373	-0.129775406502308	-0.0684406881924409	-0.0390773647068666
ENSDARG00000002937	0.2385523757504324	0.09042745206520483	0.05376815027024439	0.25629646585112525
ENSDARG00000002945	0.029006096747259107	-0.006032136948643973	0.11392160191921552	0.3940052024873054
ENSDARG00000002949	1.1074293500051926	0.9171802666260792	1.0314890456289674	0.905268679726484
ENSDARG00000002952	0.17138643101673418	-0.07009213275822274	-0.053345002018753605	0.006299729406616679
ENSDARG00000002967	1.6863934254665316	1.9336484384939383	1.6893837921139632	0.8234264219486436
ENSDARG00000002970	1.2250615073375648	0.8489900935112524	0.8593942693710327	0.94214715897288
ENSDARG00000002971	0.5034736124045006	-0.15327171918753607	-0.07327325608770911	-0.1001419715652049
ENSDARG00000002986	0.03774307768897859	-0.15298453365897272	0.03732599296133875	0.001529619767743806
ENSDARG00000002991	0.5806432049587413	0.5312698492686092	-0.09026702566935946	1.3955215533821903
ENSDARG00000002994	-0.1962820461592615	1.004620007374206	0.2429213991794575	-0.14520249326774412
ENSDARG00000003008	0.38085448640854136	-0.007293152050779013	0.06963544332129241	0.3767954849717244
ENSDARG00000003017	2.862086218907478	2.9363447260486653	2.8421651442172524	2.8181816518176577
ENSDARG00000003020	-0.0578692522290825	-0.12448785856376204	-0.1386779636872474	-0.1883216223874784
ENSDARG00000003027	0.5312698492686092	0.04952600891354108	-0.05025827842238892	0.5375190329826885
ENSDARG00000003032	3.230964291050196	2.7194345056982097	2.740475625185608	3.1951393903519936
ENSDARG00000003035	1.0141500171344475	0.8265097823889217	0.6456741286676287	0.8952854945216386
ENSDARG00000003058	1.0510321238455451	1.1285844276376231	1.5029322102290816	-0.2835752868684361
ENSDARG00000003061	-0.33269122271754176	-0.3242124749659547	-0.1651316887568763	-0.2220212627924601
ENSDARG00000003081	0.03801888837939988	-0.15787736500923236	0.21207839348961344	0.04222455259886513
ENSDARG00000003087	0.05589765965493365	0.17171911019821146	0.21517048946364692	0.34820984411742656
ENSDARG00000003090	-0.03516747882198498	-0.11406540435891535	-0.2495320181396425	-0.1684561589055588
ENSDARG00000003091	-0.303889667032025	0.6906506835447198	0.8742097978061171	-0.2552055850851128
ENSDARG00000003098	0.4061772311283899	0.7452647576462766	0.7444178576877293	0.5711378889290254
ENSDARG00000003127	0.5933774153044813	0.94032769525351	1.167419969049914	0.5002233767048468
ENSDARG00000003142	0.08817265634679769	0.9154011438563188	0.5178947496643578	0.28898513271436804
ENSDARG00000003151	1.875955396347952	1.7691464258941108	2.1213734544777845	1.945192912013851
ENSDARG00000003153	1.1585877204408537	-0.21673090268897874	0.9512584597461056	0.679084065168494
ENSDARG00000003165	0.19725972890940566	0.4636865892029239	0.2457236815353434	0.10324400320340454
ENSDARG00000003167	0.5279245088358333	-0.0187477148240046	0.6816981292425476	0.600002121391229
ENSDARG00000003169	0.17122147362665874	0.32332494251471383	0.15075990928563182	0.00956006317137913
ENSDARG00000003175	0.18720800716647412	0.1336175410496249	-0.0014404268121754355	0.14656368329515285
ENSDARG00000003181	0.11453505109222925	0.4237118247510085	0.2469452735366416	0.12883976990815546
ENSDARG00000003189	0.7044326260092338	0.6667298621061751	0.6930378880283694	0.6656916539316229
ENSDARG00000003193	-0.1345794194047892	1.3794906826745523	1.7122280795268339	-0.24983722873716102
ENSDARG00000003200	0.04711476122417768	0.1206505352689938	0.2708954601015577	0.20169580517638044
ENSDARG00000003205	0.7517550241410853	-0.018263445404212368	0.4766054934451823	0.392860161904212
ENSDARG00000003206	1.0061897083991165	0.5426793824474898	0.6124540133912294	0.4950477624622043
ENSDARG00000003208	-0.026403284079149842	-0.13124615600533748	-0.22177906199480701	-0.018386120580688618
ENSDARG00000003213	0.3008458213983845	0.8606923746491625	0.3622570296200228	0.7765334974780732
ENSDARG00000003216	0.4107092134740328	1.5806084888810366	2.0203449638199698	0.4213037958095783
ENSDARG00000003217	0.9432239086641648	-0.08687419181188685	-0.07898000499567209	0.24887821174350816
ENSDARG00000003235	0.5753199989513363	0.20373649034102706	0.5945473604015205	-0.2984799747677437
ENSDARG00000003251	-0.013031556542412004	-0.08187427437507215	-0.1445297593698786	-0.020834598519330647
ENSDARG00000003257	-0.1073997292796691	0.4339830666379111	0.4568675478855544	0.9263334145028852
ENSDARG00000003259	-0.36881876104096994	-0.009293671989613393	0.19931354716291608	-0.22094100706751305
ENSDARG00000003269	-0.1866814232186956	-0.34091685391575344	-0.2755089436081936	-0.28794021149567234
ENSDARG00000003270	1.3612975498641082	0.7993843405366412	0.5537888224999041	1.1807824850920363
ENSDARG00000003281	0.9392210674794188	0.26338278993768	0.9235095918609336	1.4737044904899048
ENSDARG00000003287	0.3326831213485281	0.30655726544114226	0.3409079015305828	0.7012087064655703
ENSDARG00000003293	-0.2624006794754763	-0.21127582354964386	-0.324770499331218	-0.36712904278649816
ENSDARG00000003307	1.10019232594951	0.5207427275213502	1.3452236953537184	0.9487098422106168
ENSDARG00000003308	0.9324086673115974	0.6297413709731677	0.7906250649059433	1.0569701167651475
ENSDARG00000003311	0.6713529135312559	0.5228998866866703	0.8762082046260837	1.0165373703306402
ENSDARG00000003373	0.7509107554526842	0.5962156287128297	0.013603696244662409	-0.2978307440357763
ENSDARG00000003375	0.06847575763329496	1.2667296772215817	1.279187773110214	0.3531284727523562
ENSDARG00000003382	0.6626473788078469	0.8029462550885756	0.5490037507749561	0.7081937390966536
ENSDARG00000003383	-0.25075411714656715	0.1339209845960761	-0.36881876104096994	0.4965459772593768
ENSDARG00000003399	0.10481028473898824	-0.036008512781304125	-0.010180465163781491	0.030506735047893807
ENSDARG00000003411	0.03063667162723605	-0.07618188836699376	0.5445108236206	0.022240320185805
ENSDARG00000003429	2.2518099840738595	2.3852908768551653	2.57945201967109	1.9627445255066365
ENSDARG00000003449	0.3304424088667053	0.05848583306433919	0.019694422564916308	0.3028413009564344
ENSDARG00000003462	0.013198463511252168	-0.05266535623139066	-0.13095390161165624	0.5818088022158104
ENSDARG00000003469	-0.08187427437507215	-0.08921176460444318	-0.1023168817109062	-0.11426699604616278
ENSDARG00000003486	1.6854096650519312	1.239554880163011	1.6045588138825748	1.5244777555077924
ENSDARG00000003487	0.7292925275233704	0.7566266620574152	0.9004228755291407	1.04024575069042
ENSDARG00000003495	0.8512282840063456	0.8531918204607614	0.5190010718597813	0.862976062878826
ENSDARG00000003512	0.5086354800963646	0.4701543875083672	0.4634776655363531	0.9672248887492776
ENSDARG00000003520	0.5853430090028847	0.8173159001471453	0.7240417703554516	0.2860731635210616
ENSDARG00000003526	1.5992628870207732	1.2472358830429886	1.3955215533821903	1.4173039667653389
ENSDARG00000003527	0.8059785581953248	0.6522388466280041	0.5370747591536841	0.6057498780842466
ENSDARG00000003531	2.304847979997111	1.9823829730698208	2.331708859507216	1.9673330482054256
ENSDARG00000003564	1.2133683954483538	0.9552809945825144	0.4609955004230627	1.1413188137507224
ENSDARG00000003570	1.389435371180033	0.9995056448105392	1.2277304574593193	1.4015852652911172
ENSDARG00000003573	1.153240054866416	1.5334236998874782	0.7084603647867871	0.8918804026001149
ENSDARG00000003592	1.1065266614275802	0.4967695973890654	0.0030818848551644536	1.106058995646856
ENSDARG00000003599	3.669026062316788	3.7412777809838382	3.707622092308142	3.784735913159259
ENSDARG00000003607	0.6341648132602427	0.587957879249567	0.7870558958817075	0.8672450334806695
ENSDARG00000003631	-0.09057381619186372	-0.11235117422273523	-0.06078151936410847	-0.029533571054145086
ENSDARG00000003641	1.0916708485043278	1.5938639963710317	1.4722133510767432	0.9717780909313319
ENSDARG00000003642	0.6243199596699356	0.4271105169054625	0.11515390773514135	0.5853430090028847
ENSDARG00000003655	-0.04120825077899595	0.741309514284189	0.10402912109107508	0.12392629665483725
ENSDARG00000003675	0.17336867969417202	0.6182458887994808	1.1156495397589448	1.2144543846627256
ENSDARG00000003680	-0.08079564040777082	-0.18924738780640485	-0.24123875614743195	-0.17762404655337566
ENSDARG00000003681	0.8997492607478369	1.35801469782516	1.5424512373635306	0.7753902844483556
ENSDARG00000003693	1.660527543073573	1.6987392946402209	1.6634042971148266	1.897274346261969
ENSDARG00000003695	0.27447181622417793	0.3261063426006928	0.3729257513713215	0.03718949527034041
ENSDARG00000003697	0.09944487531679183	0.5294847549242637	0.16644209681131014	0.20373649034102706
ENSDARG00000003701	1.2746095104976958	-0.10902347714118092	-0.010924146510675137	1.4535204871557967
ENSDARG00000003705	2.0569149585458737	3.7925078851356067	3.6012595168782378	2.0760064245940586
ENSDARG00000003706	-0.08581648258136175	-0.27442391822850565	-0.2606151030265435	-0.14832230948413172
ENSDARG00000003732	-0.13379866444604716	0.4933537215288512	-0.14375854624293127	-0.13907830083814196
ENSDARG00000003751	0.8695141405470288	0.2995578600069241	1.705951830402192	1.1943889669512409
ENSDARG00000003754	2.128801446722445	0.6980228259890364	1.0423223777504318	2.173629685989612
ENSDARG00000003757	0.7449750935900173	0.7736478435689552	0.6674953397931326	0.5392987007160994
ENSDARG00000003769	0.5790211703130407	0.4626519173655518	0.2719636659645125	0.30413369692354264
ENSDARG00000003776	1.5366634765040377	1.1848503426878263	1.1703749498332363	1.2223758793736297
ENSDARG00000003779	0.1893770264785534	-0.13046754688863246	-0.02482681189122909	0.2293303965000004
ENSDARG00000003789	0.644676290980958	0.6441609365747266	0.15498830464675878	1.104227834877283
ENSDARG00000003795	2.469906651344486	1.3631726811255045	1.6231573688339889	2.3568404038257365
ENSDARG00000003803	-0.2580377630871317	-0.2898194714679748	-0.348210306568956	-0.2624006794754763
